TEMPORAL;SEXO;TERRITORIO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
2016;01;C02;21;;436.0;A
2016;01;C02;23;;2403.0;A
2016;01;C02;29;;1195.0;A
2016;01;C02;41;;1892.0;A
2016;01;C02;C01;;12524.0;A
2016;01;C03;04;;186.0;A
2016;01;C03;11;;490.0;A
2016;01;C03;14;;1059.0;A
2016;01;C03;18;;676.0;A
2016;01;C03;21;;245.0;A
2016;01;C03;23;;992.0;A
2016;01;C03;29;;827.0;A
2016;01;C03;41;;638.0;A
2016;01;C03;C01;;5113.0;A
2016;01;C04;04;;1591.0;A
2016;01;C04;11;;5137.0;A
2016;01;C04;14;;5430.0;A
2016;01;C04;18;;11686.0;A
2016;01;C04;21;;1616.0;A
2016;01;C04;23;;6263.0;A
2016;01;C04;29;;3096.0;A
2016;01;C04;41;;8220.0;A
2016;01;C04;C01;;43039.0;A
2016;01;C05;04;;929.0;A
2016;01;C05;11;;5470.0;A
2016;01;C05;14;;2273.0;A
2016;01;C05;18;;2554.0;A
2016;01;C05;21;;1038.0;A
2016;01;C05;23;;1572.0;A
2016;01;C05;29;;2789.0;A
2016;01;C05;41;;5116.0;A
2016;01;C05;C01;;21741.0;A
2016;01;C06;04;;99.0;A
2016;01;C06;11;;548.0;A
2016;01;C06;14;;293.0;A
2016;01;C06;18;;278.0;A
2016;01;C06;21;;227.0;A
2016;01;C06;23;;404.0;A
2016;01;C06;29;;440.0;A
2016;01;C06;41;;451.0;A
2016;01;C06;C01;;2740.0;A
2016;01;C07;04;;726.0;A
2016;01;C07;11;;1768.0;A
2016;01;C07;14;;4172.0;A
2016;01;C07;18;;2258.0;A
2016;01;C07;21;;722.0;A
2016;01;C07;23;;5518.0;A
2016;01;C07;29;;1514.0;A
2016;01;C07;41;;2382.0;A
2016;01;C07;C01;;19060.0;A
2016;01;C08;04;;456.0;A
2016;01;C08;11;;1351.0;A
2016;01;C08;14;;1494.0;A
2016;01;C08;18;;1271.0;A
2016;01;C08;21;;506.0;A
2016;01;C08;23;;1671.0;A
2016;01;C08;29;;1111.0;A
2016;01;C08;41;;1690.0;A
2016;01;C08;C01;;9550.0;A
2016;01;C09;04;;25301.0;A
2016;01;C09;11;;17337.0;A
2016;01;C09;14;;50976.0;A
2016;01;C09;18;;53746.0;A
2016;01;C09;21;;10021.0;A
2016;01;C09;23;;50924.0;A
2016;01;C09;29;;24826.0;A
2016;01;C09;41;;38223.0;A
2016;01;C09;C01;;271354.0;A
2016;01;C10;04;;6211.0;A
2016;01;C10;11;;7784.0;A
2016;01;C10;14;;14664.0;A
2016;01;C10;18;;17354.0;A
2016;01;C10;21;;2015.0;A
2016;01;C10;23;;27721.0;A
2016;01;C10;29;;5824.0;A
2016;01;C10;41;;9920.0;A
2016;01;C10;C01;;91493.0;A
2016;01;C11;04;;212.0;A
2016;01;C11;11;;1218.0;A
2016;01;C11;14;;1830.0;A
2016;01;C11;18;;748.0;A
2016;01;C11;21;;1168.0;A
2016;01;C11;23;;900.0;A
2016;01;C11;29;;731.0;A
2016;01;C11;41;;3448.0;A
2016;01;C11;C01;;10255.0;A
2016;01;C12;04;;349.0;A
2016;01;C12;11;;1858.0;A
2016;01;C12;14;;714.0;A
2016;01;C12;18;;673.0;A
2016;01;C12;21;;438.0;A
2016;01;C12;23;;712.0;A
2016;01;C12;29;;810.0;A
2016;01;C12;41;;1156.0;A
2016;01;C12;C01;;6710.0;A
2016;01;C13;04;;4635.0;A
2016;01;C13;11;;14249.0;A
2016;01;C13;14;;24001.0;A
2016;01;C13;18;;11940.0;A
2016;01;C13;21;;4940.0;A
2016;01;C13;23;;31658.0;A
2016;01;C13;29;;11282.0;A
2016;01;C13;41;;17332.0;A
2016;01;C13;C01;;120037.0;A
2016;01;C14;04;;5273.0;A
2016;01;C14;11;;1749.0;A
2016;01;C14;14;;1532.0;A
2016;01;C14;18;;5498.0;A
2016;01;C14;21;;307.0;A
2016;01;C14;23;;3627.0;A
2016;01;C14;29;;1140.0;A
2016;01;C14;41;;1591.0;A
2016;01;C14;C01;;20717.0;A
2016;01;C15;04;;263.0;A
2016;01;C15;11;;792.0;A
2016;01;C15;14;;612.0;A
2016;01;C15;18;;708.0;A
2016;01;C15;21;;144.0;A
2016;01;C15;23;;2762.0;A
2016;01;C15;29;;532.0;A
2016;01;C15;41;;630.0;A
2016;01;C15;C01;;6443.0;A
2016;01;C16;04;;392.0;A
2016;01;C16;11;;1713.0;A
2016;01;C16;14;;2611.0;A
2016;01;C16;18;;2138.0;A
2016;01;C16;21;;897.0;A
2016;01;C16;23;;2918.0;A
2016;01;C16;29;;3041.0;A
2016;01;C16;41;;1734.0;A
2016;01;C16;C01;;15444.0;A
2016;01;C17;04;;66.0;A
2016;01;C17;11;;337.0;A
2016;01;C17;14;;297.0;A
2016;01;C17;18;;221.0;A
2016;01;C17;21;;86.0;A
2016;01;C17;23;;533.0;A
2016;01;C17;29;;216.0;A
2016;01;C17;41;;348.0;A
2016;01;C17;C01;;2104.0;A
2016;01;C18;04;;595.0;A
2016;01;C18;11;;2255.0;A
2016;01;C18;14;;545.0;A
2016;01;C18;18;;1081.0;A
2016;01;C18;21;;208.0;A
2016;01;C18;23;;435.0;A
2016;01;C18;29;;2204.0;A
2016;01;C18;41;;935.0;A
2016;01;C18;C01;;8258.0;A
2016;01;108;04;;47967.0;A
2016;01;108;11;;65430.0;A
2016;01;108;14;;115240.0;A
2016;01;108;18;;114634.0;A
2016;01;108;21;;25014.0;A
2016;01;108;23;;141013.0;A
2016;01;108;29;;61578.0;A
2016;01;108;41;;95706.0;A
2016;01;108;C01;;666582.0;A
2016;06;C02;04;;764.0;A
2016;06;C02;11;;1359.0;A
2016;06;C02;14;;3080.0;A
2016;06;C02;18;;1897.0;A
2016;06;C02;21;;418.0;A
2016;06;C02;23;;2510.0;A
2016;06;C02;29;;1171.0;A
2016;06;C02;41;;1774.0;A
2016;06;C02;C01;;12973.0;A
2016;06;C03;04;;232.0;A
2016;06;C03;11;;568.0;A
2016;06;C03;14;;1217.0;A
2016;06;C03;18;;753.0;A
2016;06;C03;21;;308.0;A
2016;06;C03;23;;1244.0;A
2016;06;C03;29;;950.0;A
2016;06;C03;41;;740.0;A
2016;06;C03;C01;;6012.0;A
2016;06;C04;04;;1488.0;A
2016;06;C04;11;;4614.0;A
2016;06;C04;14;;5455.0;A
2016;06;C04;18;;12063.0;A
2016;06;C04;21;;1579.0;A
2016;06;C04;23;;6420.0;A
2016;06;C04;29;;2936.0;A
2016;06;C04;41;;7943.0;A
2016;06;C04;C01;;42498.0;A
2016;06;C05;04;;707.0;A
2016;06;C05;11;;4854.0;A
2016;06;C05;14;;1963.0;A
2016;06;C05;18;;2075.0;A
2016;06;C05;21;;913.0;A
2016;06;C05;23;;1172.0;A
2016;06;C05;29;;2292.0;A
2016;06;C05;41;;4294.0;A
2016;06;C05;C01;;18270.0;A
2016;06;C06;04;;108.0;A
2016;06;C06;11;;639.0;A
2016;06;C06;14;;343.0;A
2016;06;C06;18;;267.0;A
2016;06;C06;21;;270.0;A
2016;06;C06;23;;424.0;A
2016;06;C06;29;;472.0;A
2016;06;C06;41;;475.0;A
2016;06;C06;C01;;2998.0;A
2016;06;C07;04;;767.0;A
2016;06;C07;11;;1812.0;A
2016;06;C07;14;;4418.0;A
2016;06;C07;18;;2276.0;A
2016;06;C07;21;;735.0;A
2016;06;C07;23;;5927.0;A
2016;06;C07;29;;1438.0;A
2016;06;C07;41;;2500.0;A
2016;06;C07;C01;;19873.0;A
2016;06;C08;04;;469.0;A
2016;06;C08;11;;1347.0;A
2016;06;C08;14;;1488.0;A
2016;06;C08;18;;1259.0;A
2016;06;C08;21;;578.0;A
2016;06;C08;23;;1844.0;A
2016;06;C08;29;;1149.0;A
2016;06;C08;41;;1678.0;A
2016;06;C08;C01;;9812.0;A
2016;06;C09;04;;32819.0;A
2016;06;C09;11;;19867.0;A
2016;06;C09;14;;59981.0;A
2016;06;C09;18;;64399.0;A
2016;06;C09;21;;11884.0;A
2016;06;C09;23;;59998.0;A
2016;06;C09;29;;29573.0;A
2016;06;C09;41;;44859.0;A
2016;06;C09;C01;;323380.0;A
2016;06;C10;04;;7396.0;A
2016;06;C10;11;;7966.0;A
2016;06;C10;14;;16964.0;A
2016;06;C10;18;;19273.0;A
2016;06;C10;21;;2234.0;A
2016;06;C10;23;;32308.0;A
2016;06;C10;29;;6494.0;A
2016;06;C10;41;;10817.0;A
2016;06;C10;C01;;103452.0;A
2016;06;C11;04;;261.0;A
2016;06;C11;11;;1163.0;A
2016;06;C11;14;;1893.0;A
2016;06;C11;18;;748.0;A
2016;06;C11;21;;1356.0;A
2016;06;C11;23;;898.0;A
2016;06;C11;29;;713.0;A
2016;06;C11;41;;3474.0;A
2016;06;C11;C01;;10506.0;A
2016;06;C12;04;;340.0;A
2016;06;C12;11;;1770.0;A
2016;06;C12;14;;642.0;A
2016;06;C12;18;;614.0;A
2016;06;C12;21;;421.0;A
2016;06;C12;23;;623.0;A
2016;06;C12;29;;751.0;A
2016;06;C12;41;;1065.0;A
2016;06;C12;C01;;6226.0;A
2016;06;C13;04;;5196.0;A
2016;06;C13;11;;15564.0;A
2016;06;C13;14;;29068.0;A
2016;06;C13;18;;13312.0;A
2016;06;C13;21;;6074.0;A
2016;06;C13;23;;39057.0;A
2016;06;C13;29;;12565.0;A
2016;06;C13;41;;19796.0;A
2016;06;C13;C01;;140632.0;A
2016;06;C14;04;;6249.0;A
2016;06;C14;11;;1683.0;A
2016;06;C14;14;;1678.0;A
2016;06;C14;18;;6591.0;A
2016;06;C14;21;;348.0;A
2016;06;C14;23;;4021.0;A
2016;06;C14;29;;1093.0;A
2016;06;C14;41;;1482.0;A
2016;06;C14;C01;;23145.0;A
2016;06;C15;04;;246.0;A
2016;06;C15;11;;722.0;A
2016;06;C15;14;;679.0;A
2016;06;C15;18;;742.0;A
2016;06;C15;21;;116.0;A
2016;06;C15;23;;3030.0;A
2016;06;C15;29;;629.0;A
2016;06;C15;41;;645.0;A
2016;06;C15;C01;;6809.0;A
2016;06;C16;04;;443.0;A
2016;06;C16;11;;1882.0;A
2016;06;C16;14;;2968.0;A
2016;06;C16;18;;2433.0;A
2016;06;C16;21;;1121.0;A
2016;06;C16;23;;3363.0;A
2016;06;C16;29;;3392.0;A
2016;06;C16;41;;2015.0;A
2016;06;C16;C01;;17617.0;A
2016;06;C17;04;;72.0;A
2016;06;C17;11;;289.0;A
2016;06;C17;14;;265.0;A
2016;06;C17;18;;210.0;A
2016;06;C17;21;;81.0;A
2016;06;C17;23;;590.0;A
2016;06;C17;29;;208.0;A
2016;06;C17;41;;353.0;A
2016;06;C17;C01;;2068.0;A
2016;06;C18;04;;627.0;A
2016;06;C18;11;;1724.0;A
2016;06;C18;14;;420.0;A
2016;06;C18;18;;954.0;A
2016;06;C18;21;;152.0;A
2016;06;C18;23;;368.0;A
2016;06;C18;29;;2106.0;A
2016;06;C18;41;;683.0;A
2016;06;C18;C01;;7034.0;A
2016;06;108;04;;58184.0;A
2016;06;108;11;;67823.0;A
2016;06;108;14;;132522.0;A
2016;06;108;18;;129866.0;A
2016;06;108;21;;28588.0;A
2016;06;108;23;;163797.0;A
2016;06;108;29;;67932.0;A
2016;06;108;41;;104593.0;A
2016;06;108;C01;;753305.0;A
2017;00;C02;04;;1449.0;A
2017;00;C02;11;;2738.0;A
2017;00;C02;14;;5773.0;A
2017;00;C02;18;;3671.0;A
2017;00;C02;21;;853.0;A
2017;00;C02;23;;4867.0;A
2017;00;C02;29;;2354.0;A
2017;00;C02;41;;3652.0;A
2017;00;C02;C01;;25357.0;A
2017;00;C03;04;;406.0;A
2017;00;C03;11;;1054.0;A
2017;00;C03;14;;2245.0;A
2017;00;C03;18;;1408.0;A
2017;00;C03;21;;559.0;A
2017;00;C03;23;;2183.0;A
2017;00;C03;29;;1764.0;A
2017;00;C03;41;;1368.0;A
2017;00;C03;C01;;10987.0;A
2017;00;C04;04;;3076.0;A
2017;00;C04;11;;10199.0;A
2017;00;C04;14;;11010.0;A
2017;00;C04;18;;23774.0;A
2017;00;C04;21;;3197.0;A
2017;00;C04;23;;12608.0;A
2017;00;C04;29;;6132.0;A
2017;00;C04;41;;16706.0;A
2017;00;C04;C01;;86702.0;A
2017;00;C05;04;;1637.0;A
2017;00;C05;11;;10516.0;A
2017;00;C05;14;;4311.0;A
2017;00;C05;18;;4660.0;A
2017;00;C05;21;;1960.0;A
2017;00;C05;23;;2745.0;A
2017;00;C05;29;;5090.0;A
2017;00;C05;41;;9582.0;A
2017;00;C05;C01;;40501.0;A
2017;00;C06;04;;208.0;A
2017;00;C06;11;;1187.0;A
2017;00;C06;14;;632.0;A
2017;00;C06;18;;558.0;A
2017;00;C06;21;;485.0;A
2017;00;C06;23;;827.0;A
2017;00;C06;29;;931.0;A
2017;00;C06;41;;929.0;A
2017;00;C06;C01;;5757.0;A
2017;00;C07;04;;1538.0;A
2017;00;C07;11;;3637.0;A
2017;00;C07;14;;8586.0;A
2017;00;C07;18;;4536.0;A
2017;00;C07;21;;1462.0;A
2017;00;C07;23;;11513.0;A
2017;00;C07;29;;2942.0;A
2017;00;C07;41;;4948.0;A
2017;00;C07;C01;;39162.0;A
2017;00;C08;04;;919.0;A
2017;00;C08;11;;2731.0;A
2017;00;C08;14;;2976.0;A
2017;00;C08;18;;2533.0;A
2017;00;C08;21;;1075.0;A
2017;00;C08;23;;3512.0;A
2017;00;C08;29;;2286.0;A
2017;00;C08;41;;3369.0;A
2017;00;C08;C01;;19401.0;A
2017;00;C09;04;;56306.0;A
2017;00;C09;11;;36811.0;A
2017;00;C09;14;;108697.0;A
2017;00;C09;18;;115651.0;A
2017;00;C09;21;;21535.0;A
2017;00;C09;23;;108481.0;A
2017;00;C09;29;;53449.0;A
2017;00;C09;41;;81829.0;A
2017;00;C09;C01;;582759.0;A
2017;00;C10;04;;13444.0;A
2017;00;C10;11;;15667.0;A
2017;00;C10;14;;31110.0;A
2017;00;C10;18;;36112.0;A
2017;00;C10;21;;4231.0;A
2017;00;C10;23;;59046.0;A
2017;00;C10;29;;12199.0;A
2017;00;C10;41;;20623.0;A
2017;00;C10;C01;;192432.0;A
2017;00;C11;04;;463.0;A
2017;00;C11;11;;2392.0;A
2017;00;C11;14;;3735.0;A
2017;00;C11;18;;1478.0;A
2017;00;C11;21;;2504.0;A
2017;00;C11;23;;1755.0;A
2017;00;C11;29;;1405.0;A
2017;00;C11;41;;6919.0;A
2017;00;C11;C01;;20651.0;A
2017;00;C12;04;;676.0;A
2017;00;C12;11;;3676.0;A
2017;00;C12;14;;1368.0;A
2017;00;C12;18;;1311.0;A
2017;00;C12;21;;858.0;A
2017;00;C12;23;;1336.0;A
2017;00;C12;29;;1541.0;A
2017;00;C12;41;;2218.0;A
2017;00;C12;C01;;12984.0;A
2017;00;C13;04;;9900.0;A
2017;00;C13;11;;30238.0;A
2017;00;C13;14;;52691.0;A
2017;00;C13;18;;25337.0;A
2017;00;C13;21;;11047.0;A
2017;00;C13;23;;69729.0;A
2017;00;C13;29;;24048.0;A
2017;00;C13;41;;37451.0;A
2017;00;C13;C01;;260441.0;A
2017;00;C14;04;;11516.0;A
2017;00;C14;11;;3476.0;A
2017;00;C14;14;;3209.0;A
2017;00;C14;18;;12108.0;A
2017;00;C14;21;;687.0;A
2017;00;C14;23;;7675.0;A
2017;00;C14;29;;2252.0;A
2017;00;C14;41;;3089.0;A
2017;00;C14;C01;;44012.0;A
2017;00;C15;04;;525.0;A
2017;00;C15;11;;1545.0;A
2017;00;C15;14;;1313.0;A
2017;00;C15;18;;1464.0;A
2017;00;C15;21;;271.0;A
2017;00;C15;23;;5696.0;A
2017;00;C15;29;;1186.0;A
2017;00;C15;41;;1319.0;A
2017;00;C15;C01;;13319.0;A
2017;00;C16;04;;839.0;A
2017;00;C16;11;;3657.0;A
2017;00;C16;14;;5473.0;A
2017;00;C16;18;;4526.0;A
2017;00;C16;21;;2018.0;A
2017;00;C16;23;;6149.0;A
2017;00;C16;29;;6361.0;A
2017;00;C16;41;;3767.0;A
2017;00;C16;C01;;32790.0;A
2017;00;C17;04;;138.0;A
2017;00;C17;11;;635.0;A
2017;00;C17;14;;555.0;A
2017;00;C17;18;;444.0;A
2017;00;C17;21;;178.0;A
2017;00;C17;23;;1109.0;A
2017;00;C17;29;;428.0;A
2017;00;C17;41;;715.0;A
2017;00;C17;C01;;4202.0;A
2017;00;C18;04;;1219.0;A
2017;00;C18;11;;3956.0;A
2017;00;C18;14;;959.0;A
2017;00;C18;18;;2031.0;A
2017;00;C18;21;;336.0;A
2017;00;C18;23;;785.0;A
2017;00;C18;29;;4294.0;A
2017;00;C18;41;;1540.0;A
2017;00;C18;C01;;15120.0;A
2017;00;108;04;;104259.0;A
2017;00;108;11;;134115.0;A
2017;00;108;14;;244643.0;A
2017;00;108;18;;241602.0;A
2017;00;108;21;;53256.0;A
2017;00;108;23;;300016.0;A
2017;00;108;29;;128662.0;A
2017;00;108;41;;200024.0;A
2017;00;108;C01;;1406577.0;A
2017;01;C02;04;;689.0;A
2017;01;C02;11;;1378.0;A
2017;01;C02;14;;2718.0;A
2017;01;C02;18;;1783.0;A
2017;01;C02;21;;437.0;A
2017;01;C02;23;;2378.0;A
2017;01;C02;29;;1179.0;A
2017;01;C02;41;;1881.0;A
2017;01;C02;C01;;12443.0;A
2017;01;C03;04;;178.0;A
2017;01;C03;11;;490.0;A
2017;01;C03;14;;1047.0;A
2017;01;C03;18;;664.0;A
2017;01;C03;21;;248.0;A
2017;01;C03;23;;963.0;A
2017;01;C03;29;;827.0;A
2017;01;C03;41;;641.0;A
2017;01;C03;C01;;5058.0;A
2017;01;C04;04;;1585.0;A
2017;01;C04;11;;5421.0;A
2017;01;C04;14;;5526.0;A
2017;01;C04;18;;11698.0;A
2017;01;C04;21;;1614.0;A
2017;01;C04;23;;6226.0;A
2017;01;C04;29;;3128.0;A
2017;01;C04;41;;8542.0;A
2017;01;C04;C01;;43740.0;A
2017;01;C05;04;;929.0;A
2017;01;C05;11;;5544.0;A
2017;01;C05;14;;2293.0;A
2017;01;C05;18;;2565.0;A
2017;01;C05;21;;1055.0;A
2017;01;C05;23;;1565.0;A
2017;01;C05;29;;2791.0;A
2017;01;C05;41;;5202.0;A
2017;01;C05;C01;;21944.0;A
2017;01;C06;04;;97.0;A
2017;01;C06;11;;553.0;A
2017;01;C06;14;;286.0;A
2017;01;C06;18;;291.0;A
2017;01;C06;21;;226.0;A
2017;01;C06;23;;400.0;A
2017;01;C06;29;;463.0;A
2017;01;C06;41;;447.0;A
2017;01;C06;C01;;2763.0;A
2017;01;C07;04;;744.0;A
2017;01;C07;11;;1812.0;A
2017;01;C07;14;;4148.0;A
2017;01;C07;18;;2259.0;A
2017;01;C07;21;;730.0;A
2017;01;C07;23;;5562.0;A
2017;01;C07;29;;1524.0;A
2017;01;C07;41;;2414.0;A
2017;01;C07;C01;;19193.0;A
2017;01;C08;04;;457.0;A
2017;01;C08;11;;1373.0;A
2017;01;C08;14;;1480.0;A
2017;01;C08;18;;1267.0;A
2017;01;C08;21;;506.0;A
2017;01;C08;23;;1658.0;A
2017;01;C08;29;;1128.0;A
2017;01;C08;41;;1696.0;A
2017;01;C08;C01;;9565.0;A
2017;01;C09;04;;24455.0;A
2017;01;C09;11;;17163.0;A
2017;01;C09;14;;49832.0;A
2017;01;C09;18;;52541.0;A
2017;01;C09;21;;9853.0;A
2017;01;C09;23;;49671.0;A
2017;01;C09;29;;24346.0;A
2017;01;C09;41;;37590.0;A
2017;01;C09;C01;;265451.0;A
2017;01;C10;04;;6142.0;A
2017;01;C10;11;;7735.0;A
2017;01;C10;14;;14420.0;A
2017;01;C10;18;;17050.0;A
2017;01;C10;21;;2009.0;A
2017;01;C10;23;;27217.0;A
2017;01;C10;29;;5769.0;A
2017;01;C10;41;;9864.0;A
2017;01;C10;C01;;90206.0;A
2017;01;C11;04;;203.0;A
2017;01;C11;11;;1227.0;A
2017;01;C11;14;;1830.0;A
2017;01;C11;18;;738.0;A
2017;01;C11;21;;1160.0;A
2017;01;C11;23;;880.0;A
2017;01;C11;29;;707.0;A
2017;01;C11;41;;3460.0;A
2017;01;C11;C01;;10205.0;A
2017;01;C12;04;;347.0;A
2017;01;C12;11;;1909.0;A
2017;01;C12;14;;719.0;A
2017;01;C12;18;;689.0;A
2017;01;C12;21;;430.0;A
2017;01;C12;23;;711.0;A
2017;01;C12;29;;800.0;A
2017;01;C12;41;;1155.0;A
2017;01;C12;C01;;6760.0;A
2017;01;C13;04;;4629.0;A
2017;01;C13;11;;14550.0;A
2017;01;C13;14;;23825.0;A
2017;01;C13;18;;11979.0;A
2017;01;C13;21;;4968.0;A
2017;01;C13;23;;31193.0;A
2017;01;C13;29;;11453.0;A
2017;01;C13;41;;17542.0;A
2017;01;C13;C01;;120139.0;A
2017;01;C14;04;;5266.0;A
2017;01;C14;11;;1784.0;A
2017;01;C14;14;;1524.0;A
2017;01;C14;18;;5520.0;A
2017;01;C14;21;;327.0;A
2017;01;C14;23;;3645.0;A
2017;01;C14;29;;1153.0;A
2017;01;C14;41;;1594.0;A
2017;01;C14;C01;;20813.0;A
2017;01;C15;04;;260.0;A
2017;01;C15;11;;812.0;A
2017;01;C15;14;;623.0;A
2017;01;C15;18;;721.0;A
2017;01;C15;21;;148.0;A
2017;01;C15;23;;2695.0;A
2017;01;C15;29;;546.0;A
2017;01;C15;41;;647.0;A
2017;01;C15;C01;;6452.0;A
2017;01;C16;04;;395.0;A
2017;01;C16;11;;1746.0;A
2017;01;C16;14;;2552.0;A
2017;01;C16;18;;2104.0;A
2017;01;C16;21;;897.0;A
2017;01;C16;23;;2836.0;A
2017;01;C16;29;;3005.0;A
2017;01;C16;41;;1728.0;A
2017;01;C16;C01;;15263.0;A
2017;01;C17;04;;63.0;A
2017;01;C17;11;;342.0;A
2017;01;C17;14;;293.0;A
2017;01;C17;18;;228.0;A
2017;01;C17;21;;94.0;A
2017;01;C17;23;;524.0;A
2017;01;C17;29;;216.0;A
2017;01;C17;41;;359.0;A
2017;01;C17;C01;;2119.0;A
2017;01;C18;04;;597.0;A
2017;01;C18;11;;2209.0;A
2017;01;C18;14;;536.0;A
2017;01;C18;18;;1070.0;A
2017;01;C18;21;;193.0;A
2017;01;C18;23;;422.0;A
2017;01;C18;29;;2174.0;A
2017;01;C18;41;;880.0;A
2017;01;C18;C01;;8081.0;A
2017;01;108;04;;47036.0;A
2017;01;108;11;;66048.0;A
2017;01;108;14;;113652.0;A
2017;01;108;18;;113167.0;A
2017;01;108;21;;24895.0;A
2017;01;108;23;;138546.0;A
2017;01;108;29;;61209.0;A
2017;01;108;41;;95642.0;A
2017;01;108;C01;;660195.0;A
2017;06;C02;04;;760.0;A
2017;06;C02;11;;1360.0;A
2017;06;C02;14;;3055.0;A
2017;06;C02;18;;1888.0;A
2017;06;C02;21;;416.0;A
2017;06;C02;23;;2489.0;A
2017;06;C02;29;;1175.0;A
2017;06;C02;41;;1771.0;A
2017;06;C02;C01;;12914.0;A
2017;06;C03;04;;228.0;A
2017;06;C03;11;;564.0;A
2017;06;C03;14;;1198.0;A
2017;06;C03;18;;744.0;A
2017;06;C03;21;;311.0;A
2017;06;C03;23;;1220.0;A
2017;06;C03;29;;937.0;A
2017;06;C03;41;;727.0;A
2017;06;C03;C01;;5929.0;A
2017;06;C04;04;;1491.0;A
2017;06;C04;11;;4778.0;A
2017;06;C04;14;;5484.0;A
2017;06;C04;18;;12076.0;A
2017;06;C04;21;;1583.0;A
2017;06;C04;23;;6382.0;A
2017;06;C04;29;;3004.0;A
2017;06;C04;41;;8164.0;A
2017;06;C04;C01;;42962.0;A
2017;06;C05;04;;708.0;A
2017;06;C05;11;;4972.0;A
2017;06;C05;14;;2018.0;A
2017;06;C05;18;;2095.0;A
2017;06;C05;21;;905.0;A
2017;06;C05;23;;1180.0;A
2017;06;C05;29;;2299.0;A
2017;06;C05;41;;4380.0;A
2017;06;C05;C01;;18557.0;A
2017;06;C06;04;;111.0;A
2017;06;C06;11;;634.0;A
2017;06;C06;14;;346.0;A
2017;06;C06;18;;267.0;A
2017;06;C06;21;;259.0;A
2017;06;C06;23;;427.0;A
2017;06;C06;29;;468.0;A
2017;06;C06;41;;482.0;A
2017;06;C06;C01;;2994.0;A
2017;06;C07;04;;794.0;A
2017;06;C07;11;;1825.0;A
2017;06;C07;14;;4438.0;A
2017;06;C07;18;;2277.0;A
2017;06;C07;21;;732.0;A
2017;06;C07;23;;5951.0;A
2017;06;C07;29;;1418.0;A
2017;06;C07;41;;2534.0;A
2017;06;C07;C01;;19969.0;A
2017;06;C08;04;;462.0;A
2017;06;C08;11;;1358.0;A
2017;06;C08;14;;1496.0;A
2017;06;C08;18;;1266.0;A
2017;06;C08;21;;569.0;A
2017;06;C08;23;;1854.0;A
2017;06;C08;29;;1158.0;A
2017;06;C08;41;;1673.0;A
2017;06;C08;C01;;9836.0;A
2017;06;C09;04;;31851.0;A
2017;06;C09;11;;19648.0;A
2017;06;C09;14;;58865.0;A
2017;06;C09;18;;63110.0;A
2017;06;C09;21;;11682.0;A
2017;06;C09;23;;58810.0;A
2017;06;C09;29;;29103.0;A
2017;06;C09;41;;44239.0;A
2017;06;C09;C01;;317308.0;A
2017;06;C10;04;;7302.0;A
2017;06;C10;11;;7932.0;A
2017;06;C10;14;;16690.0;A
2017;06;C10;18;;19062.0;A
2017;06;C10;21;;2222.0;A
2017;06;C10;23;;31829.0;A
2017;06;C10;29;;6430.0;A
2017;06;C10;41;;10759.0;A
2017;06;C10;C01;;102226.0;A
2017;06;C11;04;;260.0;A
2017;06;C11;11;;1165.0;A
2017;06;C11;14;;1905.0;A
2017;06;C11;18;;740.0;A
2017;06;C11;21;;1344.0;A
2017;06;C11;23;;875.0;A
2017;06;C11;29;;698.0;A
2017;06;C11;41;;3459.0;A
2017;06;C11;C01;;10446.0;A
2017;06;C12;04;;329.0;A
2017;06;C12;11;;1767.0;A
2017;06;C12;14;;649.0;A
2017;06;C12;18;;622.0;A
2017;06;C12;21;;428.0;A
2017;06;C12;23;;625.0;A
2017;06;C12;29;;741.0;A
2017;06;C12;41;;1063.0;A
2017;06;C12;C01;;6224.0;A
2017;06;C13;04;;5271.0;A
2017;06;C13;11;;15688.0;A
2017;06;C13;14;;28866.0;A
2017;06;C13;18;;13358.0;A
2017;06;C13;21;;6079.0;A
2017;06;C13;23;;38536.0;A
2017;06;C13;29;;12595.0;A
2017;06;C13;41;;19909.0;A
2017;06;C13;C01;;140302.0;A
2017;06;C14;04;;6250.0;A
2017;06;C14;11;;1692.0;A
2017;06;C14;14;;1685.0;A
2017;06;C14;18;;6588.0;A
2017;06;C14;21;;360.0;A
2017;06;C14;23;;4030.0;A
2017;06;C14;29;;1099.0;A
2017;06;C14;41;;1495.0;A
2017;06;C14;C01;;23199.0;A
2017;06;C15;04;;265.0;A
2017;06;C15;11;;733.0;A
2017;06;C15;14;;690.0;A
2017;06;C15;18;;743.0;A
2017;06;C15;21;;123.0;A
2017;06;C15;23;;3001.0;A
2017;06;C15;29;;640.0;A
2017;06;C15;41;;672.0;A
2017;06;C15;C01;;6867.0;A
2017;06;C16;04;;444.0;A
2017;06;C16;11;;1911.0;A
2017;06;C16;14;;2921.0;A
2017;06;C16;18;;2422.0;A
2017;06;C16;21;;1121.0;A
2017;06;C16;23;;3313.0;A
2017;06;C16;29;;3356.0;A
2017;06;C16;41;;2039.0;A
2017;06;C16;C01;;17527.0;A
2017;06;C17;04;;75.0;A
2017;06;C17;11;;293.0;A
2017;06;C17;14;;262.0;A
2017;06;C17;18;;216.0;A
2017;06;C17;21;;84.0;A
2017;06;C17;23;;585.0;A
