D_TEMPORAL_0;D_SEXO_0;D_TERRITORIO_0;D_LUGARNACIMIEN_0;INDICATOR;OBS_VALUE;FREQ
2002;00;C03;18;Andaluces;1715.0;A
2002;00;C03;21;Andaluces;550.0;A
2002;00;C03;23;Andaluces;2970.0;A
2002;00;C03;29;Andaluces;2036.0;A
2002;00;C03;41;Andaluces;1284.0;A
2002;00;C03;C01;Andaluces;12906.0;A
2002;00;C04;04;Andaluces;3364.0;A
2002;00;C04;11;Andaluces;11293.0;A
2002;00;C04;14;Andaluces;12210.0;A
2002;00;C04;18;Andaluces;26308.0;A
2002;00;C04;21;Andaluces;3788.0;A
2002;00;C04;23;Andaluces;14441.0;A
2002;00;C04;29;Andaluces;6097.0;A
2002;00;C04;41;Andaluces;17548.0;A
2002;00;C04;C01;Andaluces;95049.0;A
2002;00;C05;04;Andaluces;1573.0;A
2002;00;C05;11;Andaluces;12144.0;A
2002;00;C05;14;Andaluces;4410.0;A
2002;00;C05;18;Andaluces;4643.0;A
2002;00;C05;21;Andaluces;1916.0;A
2002;00;C05;23;Andaluces;2792.0;A
2002;00;C05;29;Andaluces;5238.0;A
2002;00;C05;41;Andaluces;10333.0;A
2002;00;C05;C01;Andaluces;43049.0;A
2002;00;C06;04;Andaluces;154.0;A
2002;00;C06;11;Andaluces;1185.0;A
2002;00;C06;14;Andaluces;609.0;A
2002;00;C06;18;Andaluces;501.0;A
2002;00;C06;21;Andaluces;535.0;A
2002;00;C06;23;Andaluces;861.0;A
2002;00;C06;29;Andaluces;850.0;A
2002;00;C06;41;Andaluces;809.0;A
2002;00;C06;C01;Andaluces;5504.0;A
2002;00;C07;04;Andaluces;1240.4444893;A
2002;00;C07;11;Andaluces;2533.4996763;A
2002;00;C07;14;Andaluces;7853.8407483;A
2002;00;C07;18;Andaluces;3496.5425403;A
2002;00;C07;21;Andaluces;1125.6774684;A
2002;00;C07;23;Andaluces;10126.9802461;A
2002;00;C07;29;Andaluces;2307.3130694;A
2002;00;C07;41;Andaluces;3615.8705321;A
2002;00;C07;C01;Andaluces;32300.1687702;A
2002;00;C08;04;Andaluces;868.0558768;A
2002;00;C08;11;Andaluces;2307.2328137;A
2002;00;C08;14;Andaluces;3094.2692151;A
2002;00;C08;18;Andaluces;2512.1536746;A
2002;00;C08;21;Andaluces;1010.1102536;A
2002;00;C08;23;Andaluces;3768.2669651;A
2002;00;C08;29;Andaluces;2056.2041469;A
2002;00;C08;41;Andaluces;2931.2802796;A
2002;00;C08;C01;Andaluces;18547.5732254;A
2002;00;C09;04;Andaluces;84457.6159296;A
2002;00;C09;11;Andaluces;44083.3061952;A
2002;00;C09;14;Andaluces;142247.4232148;A
2002;00;C09;18;Andaluces;151915.3889564;A
2002;00;C09;21;Andaluces;27997.5582896;A
2002;00;C09;23;Andaluces;142868.359764;A
2002;00;C09;29;Andaluces;70232.03523;A
2002;00;C09;41;Andaluces;101740.9636492;A
2002;00;C09;C01;Andaluces;765542.6512288;A
2002;00;C10;04;Andaluces;16156.6599746;A
2002;00;C10;11;Andaluces;16934.1478549;A
2002;00;C10;14;Andaluces;37754.7066131;A
2002;00;C10;18;Andaluces;41689.0572086;A
2002;00;C10;21;Andaluces;4584.9149953;A
2002;00;C10;23;Andaluces;71025.4148434;A
2002;00;C10;29;Andaluces;14172.1561604;A
2002;00;C10;41;Andaluces;22346.3753297;A
2002;00;C10;C01;Andaluces;224663.43298;A
2002;00;C11;04;Andaluces;429.7127297;A
2002;00;C11;11;Andaluces;1971.3035871;A
2002;00;C11;14;Andaluces;3565.4451529;A
2002;00;C11;18;Andaluces;1449.7457694;A
2002;00;C11;21;Andaluces;2404.6393093;A
2002;00;C11;23;Andaluces;1746.2814788;A
2002;00;C11;29;Andaluces;1233.7221116;A
2002;00;C11;41;Andaluces;6124.3725589;A
2002;00;C11;C01;Andaluces;18925.2226977;A
2002;00;C12;04;Andaluces;533.0;A
2002;00;C12;11;Andaluces;3073.0;A
2002;00;C12;14;Andaluces;1151.0;A
2002;00;C12;18;Andaluces;1057.0;A
2002;00;C12;21;Andaluces;751.0;A
2002;00;C12;23;Andaluces;1191.0;A
2002;00;C12;29;Andaluces;1208.0;A
2002;00;C12;41;Andaluces;1651.0;A
2002;00;C12;C01;Andaluces;10615.0;A
2002;00;C13;04;Andaluces;9936.0;A
2002;00;C13;11;Andaluces;27608.0;A
2002;00;C13;14;Andaluces;63151.0;A
2002;00;C13;18;Andaluces;25251.0;A
2002;00;C13;21;Andaluces;12001.0;A
2002;00;C13;23;Andaluces;88437.0;A
2002;00;C13;29;Andaluces;23316.0;A
2002;00;C13;41;Andaluces;37179.0;A
2002;00;C13;C01;Andaluces;286879.0;A
2002;00;C14;04;Andaluces;11372.0;A
2002;00;C14;11;Andaluces;2948.0;A
2002;00;C14;14;Andaluces;3083.0;A
2002;00;C14;18;Andaluces;11352.0;A
2002;00;C14;21;Andaluces;595.0;A
2002;00;C14;23;Andaluces;7416.0;A
2002;00;C14;29;Andaluces;1946.0;A
2002;00;C14;41;Andaluces;2831.0;A
2002;00;C14;C01;Andaluces;41543.0;A
2002;00;C15;04;Andaluces;479.190218;A
2002;00;C15;11;Andaluces;1333.4962163;A
2002;00;C15;14;Andaluces;1327.5167999;A
2002;00;C15;18;Andaluces;1539.5581474;A
2002;00;C15;21;Andaluces;262.0966854;A
2002;00;C15;23;Andaluces;6855.7138775;A
2002;00;C15;29;Andaluces;1143.4772603;A
2002;00;C15;41;Andaluces;1128.5090372;A
2002;00;C15;C01;Andaluces;14069.558242;A
2002;00;C16;04;Andaluces;888.0;A
2002;00;C16;11;Andaluces;3752.0;A
2002;00;C16;14;Andaluces;7024.0;A
2002;00;C16;18;Andaluces;5604.0;A
2002;00;C16;21;Andaluces;2410.0;A
2002;00;C16;23;Andaluces;8938.0;A
2002;00;C16;29;Andaluces;8055.0;A
2002;00;C16;41;Andaluces;4123.0;A
2002;00;C16;C01;Andaluces;40794.0;A
2002;00;C17;04;Andaluces;125.6226982;A
2002;00;C17;11;Andaluces;504.5963004;A
2002;00;C17;14;Andaluces;490.0583605;A
2002;00;C17;18;Andaluces;463.248112;A
2002;00;C17;21;Andaluces;148.623727;A
2002;00;C17;23;Andaluces;1136.540913;A
2002;00;C17;29;Andaluces;399.5235169;A
2002;00;C17;41;Andaluces;706.2409005;A
2002;00;C17;C01;Andaluces;3974.4545285;A
2002;00;C18;04;Andaluces;1702.0;A
2002;00;C18;11;Andaluces;4757.0;A
2002;00;C18;14;Andaluces;1060.0;A
2002;00;C18;18;Andaluces;2183.0;A
2002;00;C18;21;Andaluces;417.0;A
2002;00;C18;23;Andaluces;833.0;A
2002;00;C18;29;Andaluces;4984.0;A
2002;00;C18;41;Andaluces;1852.0;A
2002;00;C18;C01;Andaluces;17788.0;A
2002;00;108;04;Andaluces;135371.6126104;A
2002;00;108;11;Andaluces;139890.5744461;A
2002;00;108;14;Andaluces;298785.5284969;A
2002;00;108;18;Andaluces;285657.1426464;A
2002;00;108;21;Andaluces;61312.2410464;A
2002;00;108;23;Andaluces;371043.3584652;A
2002;00;108;29;Andaluces;147773.1232658;A
2002;00;108;41;Andaluces;219679.4602672;A
2002;00;108;C01;Andaluces;1659513.0412444;A
2002;01;C02;04;Andaluces;798.6340832;A
2002;01;C02;11;Andaluces;1300.5518352;A
2002;01;C02;14;Andaluces;3287.5768648;A
2002;01;C02;18;Andaluces;1986.6352672;A
2002;01;C02;21;Andaluces;397.3253848;A
2002;01;C02;23;Andaluces;2797.5363328;A
2002;01;C02;29;Andaluces;1284.8676928;A
2002;01;C02;41;Andaluces;1763.46006;A
2002;01;C02;C01;Andaluces;13616.5875208;A
2002;01;C03;04;Andaluces;203.0;A
2002;01;C03;11;Andaluces;414.0;A
2002;01;C03;14;Andaluces;1459.0;A
2002;01;C03;18;Andaluces;830.0;A
2002;01;C03;21;Andaluces;261.0;A
2002;01;C03;23;Andaluces;1391.0;A
2002;01;C03;29;Andaluces;999.0;A
2002;01;C03;41;Andaluces;615.0;A
2002;01;C03;C01;Andaluces;6172.0;A
2002;01;C04;04;Andaluces;1732.0;A
2002;01;C04;11;Andaluces;6004.0;A
2002;01;C04;14;Andaluces;6251.0;A
2002;01;C04;18;Andaluces;13298.0;A
2002;01;C04;21;Andaluces;1993.0;A
2002;01;C04;23;Andaluces;7288.0;A
2002;01;C04;29;Andaluces;3113.0;A
2002;01;C04;41;Andaluces;9111.0;A
2002;01;C04;C01;Andaluces;48790.0;A
2002;01;C05;04;Andaluces;908.0;A
2002;01;C05;11;Andaluces;6737.0;A
2002;01;C05;14;Andaluces;2506.0;A
2002;01;C05;18;Andaluces;2681.0;A
2002;01;C05;21;Andaluces;1044.0;A
2002;01;C05;23;Andaluces;1662.0;A
2002;01;C05;29;Andaluces;2945.0;A
2002;01;C05;41;Andaluces;5920.0;A
2002;01;C05;C01;Andaluces;24403.0;A
2002;01;C06;04;Andaluces;77.0;A
2002;01;C06;11;Andaluces;555.0;A
2002;01;C06;14;Andaluces;289.0;A
2002;01;C06;18;Andaluces;259.0;A
2002;01;C06;21;Andaluces;261.0;A
2002;01;C06;23;Andaluces;429.0;A
2002;01;C06;29;Andaluces;457.0;A
2002;01;C06;41;Andaluces;378.0;A
2002;01;C06;C01;Andaluces;2705.0;A
2002;01;C07;04;Andaluces;568.2429313;A
2002;01;C07;11;Andaluces;1193.8499573;A
2002;01;C07;14;Andaluces;3736.5112323;A
2002;01;C07;18;Andaluces;1722.8949963;A
2002;01;C07;21;Andaluces;558.3681414;A
2002;01;C07;23;Andaluces;4830.1240921;A
2002;01;C07;29;Andaluces;1158.8159154;A
2002;01;C07;41;Andaluces;1730.8961261;A
2002;01;C07;C01;Andaluces;15499.7033922;A
2002;01;C08;04;Andaluces;431.0353088;A
2002;01;C08;11;Andaluces;1097.0965507;A
2002;01;C08;14;Andaluces;1531.1252391;A
2002;01;C08;18;Andaluces;1261.0585476;A
2002;01;C08;21;Andaluces;454.0485496;A
2002;01;C08;23;Andaluces;1815.0921371;A
2002;01;C08;29;Andaluces;992.0833099;A
2002;01;C08;41;Andaluces;1428.1363036;A
2002;01;C08;C01;Andaluces;9009.6759464;A
2002;01;C09;04;Andaluces;37935.3088312;A
2002;01;C09;11;Andaluces;21180.3053488;A
2002;01;C09;14;Andaluces;68069.8115744;A
2002;01;C09;18;Andaluces;72085.3885504;A
2002;01;C09;21;Andaluces;13378.3128648;A
2002;01;C09;23;Andaluces;68526.4512336;A
2002;01;C09;29;Andaluces;33359.9340096;A
2002;01;C09;41;Andaluces;48723.0674432;A
2002;01;C09;C01;Andaluces;363258.579856;A
2002;01;C10;04;Andaluces;7501.7832216;A
2002;01;C10;11;Andaluces;8330.1627788;A
2002;01;C10;14;Andaluces;17896.9128422;A
2002;01;C10;18;Andaluces;20224.0203258;A
2002;01;C10;21;Andaluces;2194.4607664;A
2002;01;C10;23;Andaluces;33732.8061601;A
2002;01;C10;29;Andaluces;6733.1219455;A
2002;01;C10;41;Andaluces;10851.7605783;A
2002;01;C10;C01;Andaluces;107465.0286187;A
2002;01;C11;04;Andaluces;205.3666959;A
2002;01;C11;11;Andaluces;957.2893501;A
2002;01;C11;14;Andaluces;1728.7388483;A
2002;01;C11;18;Andaluces;725.946312;A
2002;01;C11;21;Andaluces;1124.8398519;A
2002;01;C11;23;Andaluces;863.0882588;A
2002;01;C11;29;Andaluces;601.9226542;A
2002;01;C11;41;Andaluces;3064.1173731;A
2002;01;C11;C01;Andaluces;9271.3093443;A
2002;01;C12;04;Andaluces;288.0;A
2002;01;C12;11;Andaluces;1528.0;A
2002;01;C12;14;Andaluces;613.0;A
2002;01;C12;18;Andaluces;562.0;A
2002;01;C12;21;Andaluces;362.0;A
2002;01;C12;23;Andaluces;644.0;A
2002;01;C12;29;Andaluces;620.0;A
2002;01;C12;41;Andaluces;854.0;A
2002;01;C12;C01;Andaluces;5471.0;A
2002;01;C13;04;Andaluces;4720.0;A
2002;01;C13;11;Andaluces;12897.0;A
2002;01;C13;14;Andaluces;28936.0;A
2002;01;C13;18;Andaluces;11980.0;A
2002;01;C13;21;Andaluces;5298.0;A
2002;01;C13;23;Andaluces;40351.0;A
2002;01;C13;29;Andaluces;10828.0;A
2002;01;C13;41;Andaluces;17311.0;A
2002;01;C13;C01;Andaluces;132321.0;A
2002;01;C14;04;Andaluces;5240.0;A
2002;01;C14;11;Andaluces;1418.0;A
2002;01;C14;14;Andaluces;1474.0;A
2002;01;C14;18;Andaluces;5192.0;A
2002;01;C14;21;Andaluces;283.0;A
2002;01;C14;23;Andaluces;3638.0;A
2002;01;C14;29;Andaluces;956.0;A
2002;01;C14;41;Andaluces;1438.0;A
2002;01;C14;C01;Andaluces;19639.0;A
2002;01;C15;04;Andaluces;237.104258;A
2002;01;C15;11;Andaluces;688.2805488;A
2002;01;C15;14;Andaluces;666.2919224;A
2002;01;C15;18;Andaluces;782.3156174;A
2002;01;C15;21;Andaluces;153.0644504;A
2002;01;C15;23;Andaluces;3400.492785;A
2002;01;C15;29;Andaluces;568.2615928;A
2002;01;C15;41;Andaluces;570.2833922;A
2002;01;C15;C01;Andaluces;7066.094567;A
2002;01;C16;04;Andaluces;423.0;A
2002;01;C16;11;Andaluces;1826.0;A
2002;01;C16;14;Andaluces;3425.0;A
2002;01;C16;18;Andaluces;2741.0;A
2002;01;C16;21;Andaluces;1120.0;A
2002;01;C16;23;Andaluces;4408.0;A
2002;01;C16;29;Andaluces;3973.0;A
2002;01;C16;41;Andaluces;2015.0;A
2002;01;C16;C01;Andaluces;19931.0;A
2002;01;C17;04;Andaluces;67.291134;A
2002;01;C17;11;Andaluces;277.8879587;A
2002;01;C17;14;Andaluces;267.0335257;A
2002;01;C17;18;Andaluces;235.2082061;A
2002;01;C17;21;Andaluces;74.2620206;A
2002;01;C17;23;Andaluces;573.7075462;A
2002;01;C17;29;Andaluces;219.8151752;A
2002;01;C17;41;Andaluces;366.6885772;A
2002;01;C17;C01;Andaluces;2081.8941437;A
2002;01;C18;04;Andaluces;811.0;A
2002;01;C18;11;Andaluces;2719.0;A
2002;01;C18;14;Andaluces;634.0;A
2002;01;C18;18;Andaluces;1180.0;A
2002;01;C18;21;Andaluces;229.0;A
2002;01;C18;23;Andaluces;468.0;A
2002;01;C18;29;Andaluces;2567.0;A
2002;01;C18;41;Andaluces;1136.0;A
2002;01;C18;C01;Andaluces;9744.0;A
2002;01;108;04;Andaluces;62146.766464;A
2002;01;108;11;Andaluces;69123.4243284;A
2002;01;108;14;Andaluces;142771.0020492;A
2002;01;108;18;Andaluces;137746.4678228;A
2002;01;108;21;Andaluces;29185.6820299;A
2002;01;108;23;Andaluces;176818.2985457;A
2002;01;108;29;Andaluces;71376.8222954;A
2002;01;108;41;Andaluces;107276.4098537;A
2002;01;108;C01;Andaluces;796444.8733891;A
2002;06;C02;04;Andaluces;875.676611;A
2002;06;C02;11;Andaluces;1252.439967;A
2002;06;C02;14;Andaluces;3443.6915275;A
2002;06;C02;18;Andaluces;1990.8129705;A
2002;06;C02;21;Andaluces;418.294933;A
2002;06;C02;23;Andaluces;2839.2640445;A
2002;06;C02;29;Andaluces;1213.8240775;A
2002;06;C02;41;Andaluces;1712.38792;A
2002;06;C02;C01;Andaluces;13746.392051;A
2002;06;C03;04;Andaluces;215.0;A
2002;06;C03;11;Andaluces;496.0;A
2002;06;C03;14;Andaluces;1564.0;A
2002;06;C03;18;Andaluces;885.0;A
2002;06;C03;21;Andaluces;289.0;A
2002;06;C03;23;Andaluces;1579.0;A
2002;06;C03;29;Andaluces;1037.0;A
2002;06;C03;41;Andaluces;669.0;A
2002;06;C03;C01;Andaluces;6734.0;A
2002;06;C04;04;Andaluces;1632.0;A
2002;06;C04;11;Andaluces;5289.0;A
2002;06;C04;14;Andaluces;5959.0;A
2002;06;C04;18;Andaluces;13010.0;A
2002;06;C04;21;Andaluces;1795.0;A
2002;06;C04;23;Andaluces;7153.0;A
2002;06;C04;29;Andaluces;2984.0;A
2002;06;C04;41;Andaluces;8437.0;A
2002;06;C04;C01;Andaluces;46259.0;A
2002;06;C05;04;Andaluces;665.0;A
2002;06;C05;11;Andaluces;5407.0;A
2002;06;C05;14;Andaluces;1904.0;A
2002;06;C05;18;Andaluces;1962.0;A
2002;06;C05;21;Andaluces;872.0;A
2002;06;C05;23;Andaluces;1130.0;A
2002;06;C05;29;Andaluces;2293.0;A
2002;06;C05;41;Andaluces;4413.0;A
2002;06;C05;C01;Andaluces;18646.0;A
2002;06;C06;04;Andaluces;77.0;A
2002;06;C06;11;Andaluces;630.0;A
2002;06;C06;14;Andaluces;320.0;A
2002;06;C06;18;Andaluces;242.0;A
2002;06;C06;21;Andaluces;274.0;A
2002;06;C06;23;Andaluces;432.0;A
2002;06;C06;29;Andaluces;393.0;A
2002;06;C06;41;Andaluces;431.0;A
2002;06;C06;C01;Andaluces;2799.0;A
2002;06;C07;04;Andaluces;672.201558;A
2002;06;C07;11;Andaluces;1339.649719;A
2002;06;C07;14;Andaluces;4117.329516;A
2002;06;C07;18;Andaluces;1773.647544;A
2002;06;C07;21;Andaluces;567.309327;A
2002;06;C07;23;Andaluces;5296.856154;A
2002;06;C07;29;Andaluces;1148.497154;A
2002;06;C07;41;Andaluces;1884.974406;A
2002;06;C07;C01;Andaluces;16800.465378;A
2002;06;C08;04;Andaluces;437.020568;A
2002;06;C08;11;Andaluces;1210.136263;A
2002;06;C08;14;Andaluces;1563.143976;A
2002;06;C08;18;Andaluces;1251.095127;A
2002;06;C08;21;Andaluces;556.061704;A
2002;06;C08;23;Andaluces;1953.174828;A
2002;06;C08;29;Andaluces;1064.120837;A
2002;06;C08;41;Andaluces;1503.143976;A
2002;06;C08;C01;Andaluces;9537.897279;A
2002;06;C09;04;Andaluces;46522.3070984;A
2002;06;C09;11;Andaluces;22903.0008464;A
2002;06;C09;14;Andaluces;74177.6116404;A
2002;06;C09;18;Andaluces;79830.000406;A
2002;06;C09;21;Andaluces;14619.2454248;A
2002;06;C09;23;Andaluces;74341.9085304;A
2002;06;C09;29;Andaluces;36872.1012204;A
2002;06;C09;41;Andaluces;53017.896206;A
2002;06;C09;C01;Andaluces;402284.0713728;A
2002;06;C10;04;Andaluces;8654.876753;A
2002;06;C10;11;Andaluces;8603.9850761;A
2002;06;C10;14;Andaluces;19857.7937709;A
2002;06;C10;18;Andaluces;21465.0368828;A
2002;06;C10;21;Andaluces;2390.4542289;A
2002;06;C10;23;Andaluces;37292.6086833;A
2002;06;C10;29;Andaluces;7439.0342149;A
2002;06;C10;41;Andaluces;11494.6147514;A
2002;06;C10;C01;Andaluces;117198.4043613;A
2002;06;C11;04;Andaluces;224.3460338;A
2002;06;C11;11;Andaluces;1014.014237;A
2002;06;C11;14;Andaluces;1836.7063046;A
2002;06;C11;18;Andaluces;723.7994574;A
2002;06;C11;21;Andaluces;1279.7994574;A
2002;06;C11;23;Andaluces;883.19322;A
2002;06;C11;29;Andaluces;631.7994574;A
2002;06;C11;41;Andaluces;3060.2551858;A
2002;06;C11;C01;Andaluces;9653.9133534;A
2002;06;C12;04;Andaluces;245.0;A
2002;06;C12;11;Andaluces;1545.0;A
2002;06;C12;14;Andaluces;538.0;A
2002;06;C12;18;Andaluces;495.0;A
2002;06;C12;21;Andaluces;389.0;A
2002;06;C12;23;Andaluces;547.0;A
2002;06;C12;29;Andaluces;588.0;A
2002;06;C12;41;Andaluces;797.0;A
2002;06;C12;C01;Andaluces;5144.0;A
2002;06;C13;04;Andaluces;5216.0;A
2002;06;C13;11;Andaluces;14711.0;A
2002;06;C13;14;Andaluces;34215.0;A
2002;06;C13;18;Andaluces;13271.0;A
2002;06;C13;21;Andaluces;6703.0;A
2002;06;C13;23;Andaluces;48086.0;A
2002;06;C13;29;Andaluces;12488.0;A
2002;06;C13;41;Andaluces;19868.0;A
2002;06;C13;C01;Andaluces;154558.0;A
2002;06;C14;04;Andaluces;6132.0;A
2002;06;C14;11;Andaluces;1530.0;A
2002;06;C14;14;Andaluces;1609.0;A
2002;06;C14;18;Andaluces;6160.0;A
2002;06;C14;21;Andaluces;312.0;A
2002;06;C14;23;Andaluces;3778.0;A
2002;06;C14;29;Andaluces;990.0;A
2002;06;C14;41;Andaluces;1393.0;A
2002;06;C14;C01;Andaluces;21904.0;A
2002;06;C15;04;Andaluces;242.08596;A
2002;06;C15;11;Andaluces;645.2156675;A
2002;06;C15;14;Andaluces;661.2248775;A
2002;06;C15;18;Andaluces;757.24253;A
2002;06;C15;21;Andaluces;109.032235;A
2002;06;C15;23;Andaluces;3455.2210925;A
2002;06;C15;29;Andaluces;575.2156675;A
2002;06;C15;41;Andaluces;558.225645;A
2002;06;C15;C01;Andaluces;7003.463675;A
2002;06;C16;04;Andaluces;465.0;A
2002;06;C16;11;Andaluces;1926.0;A
2002;06;C16;14;Andaluces;3599.0;A
2002;06;C16;18;Andaluces;2863.0;A
2002;06;C16;21;Andaluces;1290.0;A
2002;06;C16;23;Andaluces;4530.0;A
2002;06;C16;29;Andaluces;4082.0;A
2002;06;C16;41;Andaluces;2108.0;A
2002;06;C16;C01;Andaluces;20863.0;A
2002;06;C17;04;Andaluces;58.3315642;A
2002;06;C17;11;Andaluces;226.7083417;A
2002;06;C17;14;Andaluces;223.0248348;A
2002;06;C17;18;Andaluces;228.0399059;A
2002;06;C17;21;Andaluces;74.3617064;A
2002;06;C17;23;Andaluces;562.8333668;A
2002;06;C17;29;Andaluces;179.7083417;A
2002;06;C17;41;Andaluces;339.5523233;A
2002;06;C17;C01;Andaluces;1892.5603848;A
2002;06;C18;04;Andaluces;891.0;A
2002;06;C18;11;Andaluces;2038.0;A
2002;06;C18;14;Andaluces;426.0;A
2002;06;C18;18;Andaluces;1003.0;A
2002;06;C18;21;Andaluces;188.0;A
2002;06;C18;23;Andaluces;365.0;A
2002;06;C18;29;Andaluces;2417.0;A
2002;06;C18;41;Andaluces;716.0;A
2002;06;C18;C01;Andaluces;8044.0;A
2002;06;108;04;Andaluces;73224.8461464;A
2002;06;108;11;Andaluces;70767.1501177;A
2002;06;108;14;Andaluces;156014.5264477;A
2002;06;108;18;Andaluces;147910.6748236;A
2002;06;108;21;Andaluces;32126.5590165;A
2002;06;108;23;Andaluces;194225.0599195;A
2002;06;108;29;Andaluces;76396.3009704;A
2002;06;108;41;Andaluces;112403.0504135;A
2002;06;108;C01;Andaluces;863068.1678553;A
2003;00;C02;04;Andaluces;1658.0;A
2003;00;C02;11;Andaluces;2551.0;A
2003;00;C02;14;Andaluces;6677.0;A
2003;00;C02;18;Andaluces;3904.0;A
2003;00;C02;21;Andaluces;826.0;A
2003;00;C02;23;Andaluces;5562.0;A
2003;00;C02;29;Andaluces;2471.0;A
2003;00;C02;41;Andaluces;3456.0;A
2003;00;C02;C01;Andaluces;27105.0;A
2003;00;C03;04;Andaluces;429.0;A
2003;00;C03;11;Andaluces;914.0;A
2003;00;C03;14;Andaluces;2983.0;A
2003;00;C03;18;Andaluces;1709.0;A
2003;00;C03;21;Andaluces;556.0;A
2003;00;C03;23;Andaluces;2937.0;A
2003;00;C03;29;Andaluces;1995.0;A
2003;00;C03;41;Andaluces;1277.0;A
2003;00;C03;C01;Andaluces;12800.0;A
2003;00;C04;04;Andaluces;3302.0;A
2003;00;C04;11;Andaluces;10778.0;A
2003;00;C04;14;Andaluces;12096.0;A
2003;00;C04;18;Andaluces;26061.0;A
2003;00;C04;21;Andaluces;3714.0;A
2003;00;C04;23;Andaluces;14237.0;A
2003;00;C04;29;Andaluces;6018.0;A
2003;00;C04;41;Andaluces;17366.0;A
2003;00;C04;C01;Andaluces;93572.0;A
2003;00;C05;04;Andaluces;1545.0;A
2003;00;C05;11;Andaluces;11492.0;A
2003;00;C05;14;Andaluces;4349.0;A
2003;00;C05;18;Andaluces;4687.0;A
2003;00;C05;21;Andaluces;1919.0;A
2003;00;C05;23;Andaluces;2777.0;A
2003;00;C05;29;Andaluces;5053.0;A
2003;00;C05;41;Andaluces;9773.0;A
2003;00;C05;C01;Andaluces;41595.0;A
2003;00;C06;04;Andaluces;158.0;A
2003;00;C06;11;Andaluces;1200.0;A
2003;00;C06;14;Andaluces;608.0;A
2003;00;C06;18;Andaluces;505.0;A
2003;00;C06;21;Andaluces;529.0;A
2003;00;C06;23;Andaluces;867.0;A
2003;00;C06;29;Andaluces;872.0;A
2003;00;C06;41;Andaluces;823.0;A
2003;00;C06;C01;Andaluces;5562.0;A
2003;00;C07;04;Andaluces;1251.0;A
2003;00;C07;11;Andaluces;2615.0;A
2003;00;C07;14;Andaluces;8014.0;A
2003;00;C07;18;Andaluces;3614.0;A
2003;00;C07;21;Andaluces;1157.0;A
2003;00;C07;23;Andaluces;10325.0;A
2003;00;C07;29;Andaluces;2368.0;A
2003;00;C07;41;Andaluces;3820.0;A
2003;00;C07;C01;Andaluces;33164.0;A
2003;00;C08;04;Andaluces;872.0;A
2003;00;C08;11;Andaluces;2353.0;A
2003;00;C08;14;Andaluces;3107.0;A
2003;00;C08;18;Andaluces;2525.0;A
2003;00;C08;21;Andaluces;1044.0;A
2003;00;C08;23;Andaluces;3770.0;A
2003;00;C08;29;Andaluces;2063.0;A
2003;00;C08;41;Andaluces;2985.0;A
2003;00;C08;C01;Andaluces;18719.0;A
2003;00;C09;04;Andaluces;82657.0;A
2003;00;C09;11;Andaluces;43768.0;A
2003;00;C09;14;Andaluces;140464.0;A
2003;00;C09;18;Andaluces;150029.0;A
2003;00;C09;21;Andaluces;27634.0;A
2003;00;C09;23;Andaluces;141166.0;A
2003;00;C09;29;Andaluces;69216.0;A
2003;00;C09;41;Andaluces;100689.0;A
2003;00;C09;C01;Andaluces;755623.0;A
2003;00;C10;04;Andaluces;16073.0;A
2003;00;C10;11;Andaluces;17247.0;A
2003;00;C10;14;Andaluces;37641.0;A
2003;00;C10;18;Andaluces;41641.0;A
2003;00;C10;21;Andaluces;4606.0;A
2003;00;C10;23;Andaluces;70707.0;A
2003;00;C10;29;Andaluces;14081.0;A
2003;00;C10;41;Andaluces;22356.0;A
2003;00;C10;C01;Andaluces;224352.0;A
2003;00;C11;04;Andaluces;428.0;A
2003;00;C11;11;Andaluces;1977.0;A
2003;00;C11;14;Andaluces;3553.0;A
2003;00;C11;18;Andaluces;1448.0;A
2003;00;C11;21;Andaluces;2385.0;A
2003;00;C11;23;Andaluces;1757.0;A
2003;00;C11;29;Andaluces;1253.0;A
2003;00;C11;41;Andaluces;6182.0;A
2003;00;C11;C01;Andaluces;18983.0;A
2003;00;C12;04;Andaluces;565.0;A
2003;00;C12;11;Andaluces;3102.0;A
2003;00;C12;14;Andaluces;1183.0;A
2003;00;C12;18;Andaluces;1087.0;A
2003;00;C12;21;Andaluces;743.0;A
2003;00;C12;23;Andaluces;1207.0;A
2003;00;C12;29;Andaluces;1244.0;A
2003;00;C12;41;Andaluces;1698.0;A
2003;00;C12;C01;Andaluces;10829.0;A
2003;00;C13;04;Andaluces;10060.0;A
2003;00;C13;11;Andaluces;27938.0;A
2003;00;C13;14;Andaluces;62630.0;A
2003;00;C13;18;Andaluces;25429.0;A
2003;00;C13;21;Andaluces;12040.0;A
2003;00;C13;23;Andaluces;87465.0;A
2003;00;C13;29;Andaluces;23463.0;A
2003;00;C13;41;Andaluces;37350.0;A
2003;00;C13;C01;Andaluces;286375.0;A
2003;00;C14;04;Andaluces;11425.0;A
2003;00;C14;11;Andaluces;2968.0;A
2003;00;C14;14;Andaluces;3124.0;A
2003;00;C14;18;Andaluces;11522.0;A
2003;00;C14;21;Andaluces;593.0;A
2003;00;C14;23;Andaluces;7473.0;A
2003;00;C14;29;Andaluces;1972.0;A
2003;00;C14;41;Andaluces;2906.0;A
2003;00;C14;C01;Andaluces;41983.0;A
2003;00;C15;04;Andaluces;480.0;A
