D_TEMPORAL_0;D_EDAD_0;D_SEXO_0;D_LUGARNACIMIEN_0;INDICATOR;OBS_VALUE;FREQ
2017;000004;06;41;Andaluces;796.0;A
2017;000004;06;C01;Andaluces;3711.0;A
2017;005009;00;04;Andaluces;1319.0;A
2017;005009;00;11;Andaluces;2052.0;A
2017;005009;00;14;Andaluces;1209.0;A
2017;005009;00;18;Andaluces;1803.0;A
2017;005009;00;21;Andaluces;582.0;A
2017;005009;00;23;Andaluces;1029.0;A
2017;005009;00;29;Andaluces;2517.0;A
2017;005009;00;41;Andaluces;2560.0;A
2017;005009;00;C01;Andaluces;13071.0;A
2017;005009;01;04;Andaluces;655.0;A
2017;005009;01;11;Andaluces;1085.0;A
2017;005009;01;14;Andaluces;611.0;A
2017;005009;01;18;Andaluces;934.0;A
2017;005009;01;21;Andaluces;294.0;A
2017;005009;01;23;Andaluces;514.0;A
2017;005009;01;29;Andaluces;1311.0;A
2017;005009;01;41;Andaluces;1292.0;A
2017;005009;01;C01;Andaluces;6696.0;A
2017;005009;06;04;Andaluces;664.0;A
2017;005009;06;11;Andaluces;967.0;A
2017;005009;06;14;Andaluces;598.0;A
2017;005009;06;18;Andaluces;869.0;A
2017;005009;06;21;Andaluces;288.0;A
2017;005009;06;23;Andaluces;515.0;A
2017;005009;06;29;Andaluces;1206.0;A
2017;005009;06;41;Andaluces;1268.0;A
2017;005009;06;C01;Andaluces;6375.0;A
2017;010014;00;04;Andaluces;1445.0;A
2017;010014;00;11;Andaluces;1915.0;A
2017;010014;00;14;Andaluces;1064.0;A
2017;010014;00;18;Andaluces;1626.0;A
2017;010014;00;21;Andaluces;591.0;A
2017;010014;00;23;Andaluces;1111.0;A
2017;010014;00;29;Andaluces;2316.0;A
2017;010014;00;41;Andaluces;2196.0;A
2017;010014;00;C01;Andaluces;12264.0;A
2017;010014;01;04;Andaluces;762.0;A
2017;010014;01;11;Andaluces;966.0;A
2017;010014;01;14;Andaluces;556.0;A
2017;010014;01;18;Andaluces;811.0;A
2017;010014;01;21;Andaluces;316.0;A
2017;010014;01;23;Andaluces;581.0;A
2017;010014;01;29;Andaluces;1229.0;A
2017;010014;01;41;Andaluces;1145.0;A
2017;010014;01;C01;Andaluces;6366.0;A
2017;010014;06;04;Andaluces;683.0;A
2017;010014;06;11;Andaluces;949.0;A
2017;010014;06;14;Andaluces;508.0;A
2017;010014;06;18;Andaluces;815.0;A
2017;010014;06;21;Andaluces;275.0;A
2017;010014;06;23;Andaluces;530.0;A
2017;010014;06;29;Andaluces;1087.0;A
2017;010014;06;41;Andaluces;1051.0;A
2017;010014;06;C01;Andaluces;5898.0;A
2017;015019;00;04;Andaluces;1098.0;A
2017;015019;00;11;Andaluces;1723.0;A
2017;015019;00;14;Andaluces;1126.0;A
2017;015019;00;18;Andaluces;1431.0;A
2017;015019;00;21;Andaluces;471.0;A
2017;015019;00;23;Andaluces;1183.0;A
2017;015019;00;29;Andaluces;1740.0;A
2017;015019;00;41;Andaluces;2083.0;A
2017;015019;00;C01;Andaluces;10855.0;A
2017;015019;01;04;Andaluces;535.0;A
2017;015019;01;11;Andaluces;886.0;A
2017;015019;01;14;Andaluces;567.0;A
2017;015019;01;18;Andaluces;713.0;A
2017;015019;01;21;Andaluces;254.0;A
2017;015019;01;23;Andaluces;602.0;A
2017;015019;01;29;Andaluces;886.0;A
2017;015019;01;41;Andaluces;1045.0;A
2017;015019;01;C01;Andaluces;5488.0;A
2017;015019;06;04;Andaluces;563.0;A
2017;015019;06;11;Andaluces;837.0;A
2017;015019;06;14;Andaluces;559.0;A
2017;015019;06;18;Andaluces;718.0;A
2017;015019;06;21;Andaluces;217.0;A
2017;015019;06;23;Andaluces;581.0;A
2017;015019;06;29;Andaluces;854.0;A
2017;015019;06;41;Andaluces;1038.0;A
2017;015019;06;C01;Andaluces;5367.0;A
2017;020024;00;04;Andaluces;1154.0;A
2017;020024;00;11;Andaluces;3089.0;A
2017;020024;00;14;Andaluces;2055.0;A
2017;020024;00;18;Andaluces;2429.0;A
2017;020024;00;21;Andaluces;744.0;A
2017;020024;00;23;Andaluces;2110.0;A
2017;020024;00;29;Andaluces;2232.0;A
2017;020024;00;41;Andaluces;3475.0;A
2017;020024;00;C01;Andaluces;17288.0;A
2017;020024;01;04;Andaluces;585.0;A
2017;020024;01;11;Andaluces;1535.0;A
2017;020024;01;14;Andaluces;1004.0;A
2017;020024;01;18;Andaluces;1202.0;A
2017;020024;01;21;Andaluces;366.0;A
2017;020024;01;23;Andaluces;1042.0;A
2017;020024;01;29;Andaluces;1083.0;A
2017;020024;01;41;Andaluces;1718.0;A
2017;020024;01;C01;Andaluces;8535.0;A
2017;020024;06;04;Andaluces;569.0;A
2017;020024;06;11;Andaluces;1554.0;A
2017;020024;06;14;Andaluces;1051.0;A
2017;020024;06;18;Andaluces;1227.0;A
2017;020024;06;21;Andaluces;378.0;A
2017;020024;06;23;Andaluces;1068.0;A
2017;020024;06;29;Andaluces;1149.0;A
2017;020024;06;41;Andaluces;1757.0;A
2017;020024;06;C01;Andaluces;8753.0;A
2017;025029;00;04;Andaluces;2097.0;A
2017;025029;00;11;Andaluces;6655.0;A
2017;025029;00;14;Andaluces;4412.0;A
2017;025029;00;18;Andaluces;4820.0;A
2017;025029;00;21;Andaluces;1459.0;A
2017;025029;00;23;Andaluces;4567.0;A
2017;025029;00;29;Andaluces;4283.0;A
2017;025029;00;41;Andaluces;6681.0;A
2017;025029;00;C01;Andaluces;34974.0;A
2017;025029;01;04;Andaluces;1039.0;A
2017;025029;01;11;Andaluces;3511.0;A
2017;025029;01;14;Andaluces;2197.0;A
2017;025029;01;18;Andaluces;2370.0;A
2017;025029;01;21;Andaluces;748.0;A
2017;025029;01;23;Andaluces;2166.0;A
2017;025029;01;29;Andaluces;2122.0;A
2017;025029;01;41;Andaluces;3453.0;A
2017;025029;01;C01;Andaluces;17606.0;A
2017;025029;06;04;Andaluces;1058.0;A
2017;025029;06;11;Andaluces;3144.0;A
2017;025029;06;14;Andaluces;2215.0;A
2017;025029;06;18;Andaluces;2450.0;A
2017;025029;06;21;Andaluces;711.0;A
2017;025029;06;23;Andaluces;2401.0;A
2017;025029;06;29;Andaluces;2161.0;A
2017;025029;06;41;Andaluces;3228.0;A
2017;025029;06;C01;Andaluces;17368.0;A
2017;030034;00;04;Andaluces;2889.0;A
2017;030034;00;11;Andaluces;9367.0;A
2017;030034;00;14;Andaluces;6272.0;A
2017;030034;00;18;Andaluces;7127.0;A
2017;030034;00;21;Andaluces;2103.0;A
2017;030034;00;23;Andaluces;7431.0;A
2017;030034;00;29;Andaluces;5626.0;A
2017;030034;00;41;Andaluces;9338.0;A
2017;030034;00;C01;Andaluces;50153.0;A
2017;030034;01;04;Andaluces;1356.0;A
2017;030034;01;11;Andaluces;5002.0;A
2017;030034;01;14;Andaluces;3093.0;A
2017;030034;01;18;Andaluces;3560.0;A
2017;030034;01;21;Andaluces;1039.0;A
2017;030034;01;23;Andaluces;3702.0;A
2017;030034;01;29;Andaluces;2881.0;A
2017;030034;01;41;Andaluces;4901.0;A
2017;030034;01;C01;Andaluces;25534.0;A
2017;030034;06;04;Andaluces;1533.0;A
2017;030034;06;11;Andaluces;4365.0;A
2017;030034;06;14;Andaluces;3179.0;A
2017;030034;06;18;Andaluces;3567.0;A
2017;030034;06;21;Andaluces;1064.0;A
2017;030034;06;23;Andaluces;3729.0;A
2017;030034;06;29;Andaluces;2745.0;A
2017;030034;06;41;Andaluces;4437.0;A
2017;030034;06;C01;Andaluces;24619.0;A
2017;035039;00;04;Andaluces;3294.0;A
2017;035039;00;11;Andaluces;10164.0;A
2017;035039;00;14;Andaluces;7282.0;A
2017;035039;00;18;Andaluces;8399.0;A
2017;035039;00;21;Andaluces;2480.0;A
2017;035039;00;23;Andaluces;8181.0;A
2017;035039;00;29;Andaluces;5742.0;A
2017;035039;00;41;Andaluces;10889.0;A
2017;035039;00;C01;Andaluces;56431.0;A
2017;035039;01;04;Andaluces;1606.0;A
2017;035039;01;11;Andaluces;5481.0;A
2017;035039;01;14;Andaluces;3695.0;A
2017;035039;01;18;Andaluces;4225.0;A
2017;035039;01;21;Andaluces;1295.0;A
2017;035039;01;23;Andaluces;4125.0;A
2017;035039;01;29;Andaluces;3046.0;A
2017;035039;01;41;Andaluces;5805.0;A
2017;035039;01;C01;Andaluces;29278.0;A
2017;035039;06;04;Andaluces;1688.0;A
2017;035039;06;11;Andaluces;4683.0;A
2017;035039;06;14;Andaluces;3587.0;A
2017;035039;06;18;Andaluces;4174.0;A
2017;035039;06;21;Andaluces;1185.0;A
2017;035039;06;23;Andaluces;4056.0;A
2017;035039;06;29;Andaluces;2696.0;A
2017;035039;06;41;Andaluces;5084.0;A
2017;035039;06;C01;Andaluces;27153.0;A
2017;040044;00;04;Andaluces;3911.0;A
2017;040044;00;11;Andaluces;10608.0;A
2017;040044;00;14;Andaluces;8590.0;A
2017;040044;00;18;Andaluces;9959.0;A
2017;040044;00;21;Andaluces;2476.0;A
2017;040044;00;23;Andaluces;10411.0;A
2017;040044;00;29;Andaluces;6508.0;A
2017;040044;00;41;Andaluces;12349.0;A
2017;040044;00;C01;Andaluces;64812.0;A
2017;040044;01;04;Andaluces;1938.0;A
2017;040044;01;11;Andaluces;5680.0;A
2017;040044;01;14;Andaluces;4323.0;A
2017;040044;01;18;Andaluces;5035.0;A
2017;040044;01;21;Andaluces;1281.0;A
2017;040044;01;23;Andaluces;5232.0;A
2017;040044;01;29;Andaluces;3389.0;A
2017;040044;01;41;Andaluces;6513.0;A
2017;040044;01;C01;Andaluces;33391.0;A
2017;040044;06;04;Andaluces;1973.0;A
2017;040044;06;11;Andaluces;4928.0;A
2017;040044;06;14;Andaluces;4267.0;A
2017;040044;06;18;Andaluces;4924.0;A
2017;040044;06;21;Andaluces;1195.0;A
2017;040044;06;23;Andaluces;5179.0;A
2017;040044;06;29;Andaluces;3119.0;A
2017;040044;06;41;Andaluces;5836.0;A
2017;040044;06;C01;Andaluces;31421.0;A
2017;045049;00;04;Andaluces;4900.0;A
2017;045049;00;11;Andaluces;11524.0;A
2017;045049;00;14;Andaluces;12570.0;A
2017;045049;00;18;Andaluces;14543.0;A
2017;045049;00;21;Andaluces;3187.0;A
2017;045049;00;23;Andaluces;16344.0;A
2017;045049;00;29;Andaluces;7020.0;A
2017;045049;00;41;Andaluces;14412.0;A
2017;045049;00;C01;Andaluces;84500.0;A
2017;045049;01;04;Andaluces;2381.0;A
2017;045049;01;11;Andaluces;6075.0;A
2017;045049;01;14;Andaluces;6444.0;A
2017;045049;01;18;Andaluces;7307.0;A
2017;045049;01;21;Andaluces;1597.0;A
2017;045049;01;23;Andaluces;8301.0;A
2017;045049;01;29;Andaluces;3679.0;A
2017;045049;01;41;Andaluces;7355.0;A
2017;045049;01;C01;Andaluces;43139.0;A
2017;045049;06;04;Andaluces;2519.0;A
2017;045049;06;11;Andaluces;5449.0;A
2017;045049;06;14;Andaluces;6126.0;A
2017;045049;06;18;Andaluces;7236.0;A
2017;045049;06;21;Andaluces;1590.0;A
2017;045049;06;23;Andaluces;8043.0;A
2017;045049;06;29;Andaluces;3341.0;A
2017;045049;06;41;Andaluces;7057.0;A
2017;045049;06;C01;Andaluces;41361.0;A
2017;050054;00;04;Andaluces;6583.0;A
2017;050054;00;11;Andaluces;12720.0;A
2017;050054;00;14;Andaluces;21243.0;A
2017;050054;00;18;Andaluces;22250.0;A
2017;050054;00;21;Andaluces;4251.0;A
2017;050054;00;23;Andaluces;26723.0;A
2017;050054;00;29;Andaluces;8865.0;A
2017;050054;00;41;Andaluces;18397.0;A
2017;050054;00;C01;Andaluces;121032.0;A
2017;050054;01;04;Andaluces;3297.0;A
2017;050054;01;11;Andaluces;6451.0;A
2017;050054;01;14;Andaluces;10714.0;A
2017;050054;01;18;Andaluces;10969.0;A
2017;050054;01;21;Andaluces;2099.0;A
2017;050054;01;23;Andaluces;13115.0;A
2017;050054;01;29;Andaluces;4486.0;A
2017;050054;01;41;Andaluces;9243.0;A
2017;050054;01;C01;Andaluces;60374.0;A
2017;050054;06;04;Andaluces;3286.0;A
2017;050054;06;11;Andaluces;6269.0;A
2017;050054;06;14;Andaluces;10529.0;A
2017;050054;06;18;Andaluces;11281.0;A
2017;050054;06;21;Andaluces;2152.0;A
2017;050054;06;23;Andaluces;13608.0;A
2017;050054;06;29;Andaluces;4379.0;A
2017;050054;06;41;Andaluces;9154.0;A
2017;050054;06;C01;Andaluces;60658.0;A
2017;055059;00;04;Andaluces;9930.0;A
2017;055059;00;11;Andaluces;14041.0;A
2017;055059;00;14;Andaluces;28340.0;A
2017;055059;00;18;Andaluces;30182.0;A
2017;055059;00;21;Andaluces;5974.0;A
2017;055059;00;23;Andaluces;35592.0;A
2017;055059;00;29;Andaluces;11206.0;A
2017;055059;00;41;Andaluces;22360.0;A
2017;055059;00;C01;Andaluces;157625.0;A
2017;055059;01;04;Andaluces;4804.0;A
2017;055059;01;11;Andaluces;6917.0;A
2017;055059;01;14;Andaluces;13723.0;A
2017;055059;01;18;Andaluces;14749.0;A
2017;055059;01;21;Andaluces;2836.0;A
2017;055059;01;23;Andaluces;17316.0;A
2017;055059;01;29;Andaluces;5595.0;A
2017;055059;01;41;Andaluces;10857.0;A
2017;055059;01;C01;Andaluces;76797.0;A
2017;055059;06;04;Andaluces;5126.0;A
2017;055059;06;11;Andaluces;7124.0;A
2017;055059;06;14;Andaluces;14617.0;A
2017;055059;06;18;Andaluces;15433.0;A
2017;055059;06;21;Andaluces;3138.0;A
2017;055059;06;23;Andaluces;18276.0;A
2017;055059;06;29;Andaluces;5611.0;A
2017;055059;06;41;Andaluces;11503.0;A
2017;055059;06;C01;Andaluces;80828.0;A
2017;060064;00;04;Andaluces;11475.0;A
2017;060064;00;11;Andaluces;12766.0;A
2017;060064;00;14;Andaluces;32035.0;A
2017;060064;00;18;Andaluces;31783.0;A
2017;060064;00;21;Andaluces;6397.0;A
2017;060064;00;23;Andaluces;39357.0;A
2017;060064;00;29;Andaluces;13493.0;A
2017;060064;00;41;Andaluces;22544.0;A
2017;060064;00;C01;Andaluces;169850.0;A
2017;060064;01;04;Andaluces;5481.0;A
2017;060064;01;11;Andaluces;6184.0;A
2017;060064;01;14;Andaluces;15324.0;A
2017;060064;01;18;Andaluces;15413.0;A
2017;060064;01;21;Andaluces;3122.0;A
2017;060064;01;23;Andaluces;19075.0;A
2017;060064;01;29;Andaluces;6635.0;A
2017;060064;01;41;Andaluces;10936.0;A
2017;060064;01;C01;Andaluces;82170.0;A
2017;060064;06;04;Andaluces;5994.0;A
2017;060064;06;11;Andaluces;6582.0;A
2017;060064;06;14;Andaluces;16711.0;A
2017;060064;06;18;Andaluces;16370.0;A
2017;060064;06;21;Andaluces;3275.0;A
2017;060064;06;23;Andaluces;20282.0;A
2017;060064;06;29;Andaluces;6858.0;A
2017;060064;06;41;Andaluces;11608.0;A
2017;060064;06;C01;Andaluces;87680.0;A
2017;065069;00;04;Andaluces;12942.0;A
2017;065069;00;11;Andaluces;10966.0;A
2017;065069;00;14;Andaluces;32770.0;A
2017;065069;00;18;Andaluces;30964.0;A
2017;065069;00;21;Andaluces;6494.0;A
2017;065069;00;23;Andaluces;40013.0;A
2017;065069;00;29;Andaluces;15064.0;A
2017;065069;00;41;Andaluces;21134.0;A
2017;065069;00;C01;Andaluces;170347.0;A
2017;065069;01;04;Andaluces;6092.0;A
2017;065069;01;11;Andaluces;5251.0;A
2017;065069;01;14;Andaluces;15738.0;A
2017;065069;01;18;Andaluces;14728.0;A
2017;065069;01;21;Andaluces;3042.0;A
2017;065069;01;23;Andaluces;18975.0;A
2017;065069;01;29;Andaluces;7156.0;A
2017;065069;01;41;Andaluces;10023.0;A
2017;065069;01;C01;Andaluces;81005.0;A
2017;065069;06;04;Andaluces;6850.0;A
2017;065069;06;11;Andaluces;5715.0;A
2017;065069;06;14;Andaluces;17032.0;A
2017;065069;06;18;Andaluces;16236.0;A
2017;065069;06;21;Andaluces;3452.0;A
2017;065069;06;23;Andaluces;21038.0;A
2017;065069;06;29;Andaluces;7908.0;A
2017;065069;06;41;Andaluces;11111.0;A
2017;065069;06;C01;Andaluces;89342.0;A
2017;070074;00;04;Andaluces;11110.0;A
2017;070074;00;11;Andaluces;9609.0;A
2017;070074;00;14;Andaluces;29901.0;A
2017;070074;00;18;Andaluces;25402.0;A
2017;070074;00;21;Andaluces;5782.0;A
2017;070074;00;23;Andaluces;34657.0;A
2017;070074;00;29;Andaluces;14514.0;A
2017;070074;00;41;Andaluces;18930.0;A
2017;070074;00;C01;Andaluces;149905.0;A
2017;070074;01;04;Andaluces;4972.0;A
2017;070074;01;11;Andaluces;4444.0;A
2017;070074;01;14;Andaluces;13760.0;A
2017;070074;01;18;Andaluces;11861.0;A
2017;070074;01;21;Andaluces;2602.0;A
2017;070074;01;23;Andaluces;16081.0;A
2017;070074;01;29;Andaluces;6686.0;A
2017;070074;01;41;Andaluces;8592.0;A
2017;070074;01;C01;Andaluces;68998.0;A
2017;070074;06;04;Andaluces;6138.0;A
2017;070074;06;11;Andaluces;5165.0;A
2017;070074;06;14;Andaluces;16141.0;A
2017;070074;06;18;Andaluces;13541.0;A
2017;070074;06;21;Andaluces;3180.0;A
2017;070074;06;23;Andaluces;18576.0;A
2017;070074;06;29;Andaluces;7828.0;A
2017;070074;06;41;Andaluces;10338.0;A
2017;070074;06;C01;Andaluces;80907.0;A
2017;075079;00;04;Andaluces;9927.0;A
2017;075079;00;11;Andaluces;6299.0;A
2017;075079;00;14;Andaluces;20465.0;A
2017;075079;00;18;Andaluces;18181.0;A
2017;075079;00;21;Andaluces;3885.0;A
2017;075079;00;23;Andaluces;27363.0;A
2017;075079;00;29;Andaluces;9935.0;A
2017;075079;00;41;Andaluces;12332.0;A
2017;075079;00;C01;Andaluces;108387.0;A
2017;075079;01;04;Andaluces;4270.0;A
2017;075079;01;11;Andaluces;2766.0;A
2017;075079;01;14;Andaluces;9038.0;A
2017;075079;01;18;Andaluces;7986.0;A
2017;075079;01;21;Andaluces;1719.0;A
2017;075079;01;23;Andaluces;12020.0;A
2017;075079;01;29;Andaluces;4393.0;A
2017;075079;01;41;Andaluces;5371.0;A
2017;075079;01;C01;Andaluces;47563.0;A
2017;075079;06;04;Andaluces;5657.0;A
2017;075079;06;11;Andaluces;3533.0;A
2017;075079;06;14;Andaluces;11427.0;A
2017;075079;06;18;Andaluces;10195.0;A
2017;075079;06;21;Andaluces;2166.0;A
2017;075079;06;23;Andaluces;15343.0;A
2017;075079;06;29;Andaluces;5542.0;A
2017;075079;06;41;Andaluces;6961.0;A
2017;075079;06;C01;Andaluces;60824.0;A
2017;080084;00;04;Andaluces;9885.0;A
2017;080084;00;11;Andaluces;4949.0;A
2017;080084;00;14;Andaluces;18514.0;A
2017;080084;00;18;Andaluces;16415.0;A
2017;080084;00;21;Andaluces;3289.0;A
2017;080084;00;23;Andaluces;22934.0;A
2017;080084;00;29;Andaluces;8879.0;A
2017;080084;00;41;Andaluces;10525.0;A
2017;080084;00;C01;Andaluces;95390.0;A
2017;080084;01;04;Andaluces;3850.0;A
2017;080084;01;11;Andaluces;1894.0;A
2017;080084;01;14;Andaluces;7408.0;A
2017;080084;01;18;Andaluces;6555.0;A
2017;080084;01;21;Andaluces;1294.0;A
2017;080084;01;23;Andaluces;8920.0;A
2017;080084;01;29;Andaluces;3486.0;A
2017;080084;01;41;Andaluces;4026.0;A
2017;080084;01;C01;Andaluces;37433.0;A
2017;080084;06;04;Andaluces;6035.0;A
2017;080084;06;11;Andaluces;3055.0;A
2017;080084;06;14;Andaluces;11106.0;A
2017;080084;06;18;Andaluces;9860.0;A
2017;080084;06;21;Andaluces;1995.0;A
2017;080084;06;23;Andaluces;14014.0;A
2017;080084;06;29;Andaluces;5393.0;A
2017;080084;06;41;Andaluces;6499.0;A
2017;080084;06;C01;Andaluces;57957.0;A
2017;065100;00;04;Andaluces;9566.0;A
2017;065100;00;11;Andaluces;4417.0;A
2017;065100;00;14;Andaluces;16100.0;A
2017;065100;00;18;Andaluces;13281.0;A
2017;065100;00;21;Andaluces;2767.0;A
2017;065100;00;23;Andaluces;20405.0;A
2017;065100;00;29;Andaluces;7198.0;A
2017;065100;00;41;Andaluces;8237.0;A
2017;065100;00;C01;Andaluces;81971.0;A
2017;065100;01;04;Andaluces;3042.0;A
2017;065100;01;11;Andaluces;1250.0;A
2017;065100;01;14;Andaluces;5099.0;A
2017;065100;01;18;Andaluces;4210.0;A
2017;065100;01;21;Andaluces;818.0;A
2017;065100;01;23;Andaluces;6483.0;A
2017;065100;01;29;Andaluces;2328.0;A
2017;065100;01;41;Andaluces;2581.0;A
2017;065100;01;C01;Andaluces;25811.0;A
2017;065100;06;04;Andaluces;6524.0;A
2017;065100;06;11;Andaluces;3167.0;A
2017;065100;06;14;Andaluces;11001.0;A
2017;065100;06;18;Andaluces;9071.0;A
2017;065100;06;21;Andaluces;1949.0;A
2017;065100;06;23;Andaluces;13922.0;A
2017;065100;06;29;Andaluces;4870.0;A
2017;065100;06;41;Andaluces;5656.0;A
2017;065100;06;C01;Andaluces;56160.0;A
2018;00;00;04;Andaluces;102554.0;A
2018;00;00;11;Andaluces;135269.0;A
2018;00;00;14;Andaluces;241400.0;A
2018;00;00;18;Andaluces;238965.0;A
2018;00;00;21;Andaluces;52893.0;A
2018;00;00;23;Andaluces;295578.0;A
2018;00;00;29;Andaluces;127809.0;A
2018;00;00;41;Andaluces;200095.0;A
2018;00;00;C01;Andaluces;1394563.0;A
2018;00;01;04;Andaluces;46305.0;A
2018;00;01;11;Andaluces;66746.0;A
2018;00;01;14;Andaluces;112108.0;A
2018;00;01;18;Andaluces;111856.0;A
2018;00;01;21;Andaluces;24711.0;A
2018;00;01;23;Andaluces;136315.0;A
2018;00;01;29;Andaluces;60799.0;A
2018;00;01;41;Andaluces;95778.0;A
2018;00;01;C01;Andaluces;654618.0;A
2018;00;06;04;Andaluces;56249.0;A
2018;00;06;11;Andaluces;68523.0;A
2018;00;06;14;Andaluces;129292.0;A
2018;00;06;18;Andaluces;127109.0;A
2018;00;06;21;Andaluces;28182.0;A
2018;00;06;23;Andaluces;159263.0;A
2018;00;06;29;Andaluces;67010.0;A
2018;00;06;41;Andaluces;104317.0;A
2018;00;06;C01;Andaluces;739945.0;A
2018;000004;00;04;Andaluces;761.0;A
2018;000004;00;11;Andaluces;1233.0;A
2018;000004;00;14;Andaluces;698.0;A
2018;000004;00;18;Andaluces;1024.0;A
2018;000004;00;21;Andaluces;329.0;A
2018;000004;00;23;Andaluces;576.0;A
2018;000004;00;29;Andaluces;1464.0;A
2018;000004;00;41;Andaluces;1600.0;A
2018;000004;00;C01;Andaluces;7685.0;A
2018;000004;01;04;Andaluces;374.0;A
2018;000004;01;11;Andaluces;653.0;A
2018;000004;01;14;Andaluces;375.0;A
2018;000004;01;18;Andaluces;549.0;A
2018;000004;01;21;Andaluces;177.0;A
2018;000004;01;23;Andaluces;285.0;A
2018;000004;01;29;Andaluces;790.0;A
2018;000004;01;41;Andaluces;800.0;A
2018;000004;01;C01;Andaluces;4003.0;A
2018;000004;06;04;Andaluces;387.0;A
2018;000004;06;11;Andaluces;580.0;A
2018;000004;06;14;Andaluces;323.0;A
2018;000004;06;18;Andaluces;475.0;A
2018;000004;06;21;Andaluces;152.0;A
2018;000004;06;23;Andaluces;291.0;A
2018;000004;06;29;Andaluces;674.0;A
2018;000004;06;41;Andaluces;800.0;A
2018;000004;06;C01;Andaluces;3682.0;A
2018;005009;00;04;Andaluces;1300.0;A
2018;005009;00;11;Andaluces;2048.0;A
2018;005009;00;14;Andaluces;1213.0;A
2018;005009;00;18;Andaluces;1785.0;A
2018;005009;00;21;Andaluces;554.0;A
2018;005009;00;23;Andaluces;1067.0;A
2018;005009;00;29;Andaluces;2455.0;A
2018;005009;00;41;Andaluces;2537.0;A
2018;005009;00;C01;Andaluces;12959.0;A
2018;005009;01;04;Andaluces;672.0;A
2018;005009;01;11;Andaluces;1092.0;A
2018;005009;01;14;Andaluces;623.0;A
2018;005009;01;18;Andaluces;934.0;A
2018;005009;01;21;Andaluces;300.0;A
2018;005009;01;23;Andaluces;524.0;A
2018;005009;01;29;Andaluces;1291.0;A
2018;005009;01;41;Andaluces;1307.0;A
2018;005009;01;C01;Andaluces;6743.0;A
2018;005009;06;04;Andaluces;628.0;A
2018;005009;06;11;Andaluces;956.0;A
2018;005009;06;14;Andaluces;590.0;A
2018;005009;06;18;Andaluces;851.0;A
2018;005009;06;21;Andaluces;254.0;A
2018;005009;06;23;Andaluces;543.0;A
2018;005009;06;29;Andaluces;1164.0;A
2018;005009;06;41;Andaluces;1230.0;A
2018;005009;06;C01;Andaluces;6216.0;A
2018;010014;00;04;Andaluces;1526.0;A
2018;010014;00;11;Andaluces;2035.0;A
2018;010014;00;14;Andaluces;1167.0;A
2018;010014;00;18;Andaluces;1819.0;A
2018;010014;00;21;Andaluces;613.0;A
2018;010014;00;23;Andaluces;1164.0;A
2018;010014;00;29;Andaluces;2514.0;A
2018;010014;00;41;Andaluces;2414.0;A
2018;010014;00;C01;Andaluces;13252.0;A
2018;010014;01;04;Andaluces;794.0;A
2018;010014;01;11;Andaluces;1064.0;A
2018;010014;01;14;Andaluces;595.0;A
2018;010014;01;18;Andaluces;897.0;A
2018;010014;01;21;Andaluces;325.0;A
2018;010014;01;23;Andaluces;606.0;A
2018;010014;01;29;Andaluces;1321.0;A
2018;010014;01;41;Andaluces;1249.0;A
2018;010014;01;C01;Andaluces;6851.0;A
2018;010014;06;04;Andaluces;732.0;A
2018;010014;06;11;Andaluces;971.0;A
2018;010014;06;14;Andaluces;572.0;A
2018;010014;06;18;Andaluces;922.0;A
2018;010014;06;21;Andaluces;288.0;A
2018;010014;06;23;Andaluces;558.0;A
2018;010014;06;29;Andaluces;1193.0;A
2018;010014;06;41;Andaluces;1165.0;A
2018;010014;06;C01;Andaluces;6401.0;A
2018;015019;00;04;Andaluces;1133.0;A
2018;015019;00;11;Andaluces;1774.0;A
2018;015019;00;14;Andaluces;1120.0;A
2018;015019;00;18;Andaluces;1457.0;A
2018;015019;00;21;Andaluces;491.0;A
2018;015019;00;23;Andaluces;1178.0;A
2018;015019;00;29;Andaluces;1806.0;A
2018;015019;00;41;Andaluces;2161.0;A
2018;015019;00;C01;Andaluces;11120.0;A
2018;015019;01;04;Andaluces;557.0;A
2018;015019;01;11;Andaluces;887.0;A
2018;015019;01;14;Andaluces;567.0;A
2018;015019;01;18;Andaluces;751.0;A
2018;015019;01;21;Andaluces;255.0;A
2018;015019;01;23;Andaluces;606.0;A
2018;015019;01;29;Andaluces;915.0;A
2018;015019;01;41;Andaluces;1098.0;A
2018;015019;01;C01;Andaluces;5636.0;A
2018;015019;06;04;Andaluces;576.0;A
2018;015019;06;11;Andaluces;887.0;A
2018;015019;06;14;Andaluces;553.0;A
2018;015019;06;18;Andaluces;706.0;A
2018;015019;06;21;Andaluces;236.0;A
2018;015019;06;23;Andaluces;572.0;A
2018;015019;06;29;Andaluces;891.0;A
2018;015019;06;41;Andaluces;1063.0;A
2018;015019;06;C01;Andaluces;5484.0;A
2018;020024;00;04;Andaluces;1238.0;A
2018;020024;00;11;Andaluces;3068.0;A
2018;020024;00;14;Andaluces;2034.0;A
2018;020024;00;18;Andaluces;2401.0;A
2018;020024;00;21;Andaluces;752.0;A
2018;020024;00;23;Andaluces;2122.0;A
2018;020024;00;29;Andaluces;2249.0;A
2018;020024;00;41;Andaluces;3426.0;A
2018;020024;00;C01;Andaluces;17290.0;A
2018;020024;01;04;Andaluces;597.0;A
2018;020024;01;11;Andaluces;1499.0;A
2018;020024;01;14;Andaluces;1003.0;A
