TEMPORAL;OBS_STATUS;IASS_TIPOVENTAS;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2012-07;A;61754;ES61;INDI_VAB_TASA_ACUM;-3.794772675;M
2012-07;A;61755;ES61;INDI_VAB_TASA_ACUM;-4.797126608;M
2012-07;A;61756;ES61;INDI_VAB_TASA_ACUM;-6.884810468;M
2012-07;A;61757;ES61;INDI_VAB_TASA_ACUM;-3.78734381;M
2012-07;A;61758;ES61;INDI_VAB_TASA_ACUM;-1.424353197;M
2012-07;A;61759;ES61;INDI_VAB_TASA_ACUM;-4.894698556;M
2012-07;A;61760;ES61;INDI_VAB_TASA_ACUM;-15.56222812;M
2012-08;A;61753;ES61;INDI_VAB_TASA_ACUM;-3.078895895;M
2012-08;A;61754;ES61;INDI_VAB_TASA_ACUM;-3.245381705;M
2012-08;A;61755;ES61;INDI_VAB_TASA_ACUM;-3.349678086;M
2012-08;A;61756;ES61;INDI_VAB_TASA_ACUM;-6.888965513;M
2012-08;A;61757;ES61;INDI_VAB_TASA_ACUM;-2.05201151;M
2012-08;A;61758;ES61;INDI_VAB_TASA_ACUM;-0.969247568;M
2012-08;A;61759;ES61;INDI_VAB_TASA_ACUM;-2.63664344;M
2012-08;A;61760;ES61;INDI_VAB_TASA_ACUM;-15.412373244;M
2012-09;A;61753;ES61;INDI_VAB_TASA_ACUM;-3.763966353;M
2012-09;A;61754;ES61;INDI_VAB_TASA_ACUM;-4.434724419;M
2012-09;A;61755;ES61;INDI_VAB_TASA_ACUM;-3.780657915;M
2012-09;A;61756;ES61;INDI_VAB_TASA_ACUM;-7.612670523;M
2012-09;A;61757;ES61;INDI_VAB_TASA_ACUM;-2.056714692;M
2012-09;A;61758;ES61;INDI_VAB_TASA_ACUM;-1.900809852;M
2012-09;A;61759;ES61;INDI_VAB_TASA_ACUM;-3.138030703;M
2012-09;A;61760;ES61;INDI_VAB_TASA_ACUM;-16.607697984;M
2012-10;A;61753;ES61;INDI_VAB_TASA_ACUM;-4.387596083;M
2012-10;A;61754;ES61;INDI_VAB_TASA_ACUM;-4.660256557;M
2012-10;A;61755;ES61;INDI_VAB_TASA_ACUM;-4.621328245;M
2012-10;A;61756;ES61;INDI_VAB_TASA_ACUM;-7.151880119;M
2012-10;A;61757;ES61;INDI_VAB_TASA_ACUM;-3.148119795;M
2012-10;A;61758;ES61;INDI_VAB_TASA_ACUM;-2.497349304;M
2012-10;A;61759;ES61;INDI_VAB_TASA_ACUM;-5.164714804;M
2012-10;A;61760;ES61;INDI_VAB_TASA_ACUM;-17.627832711;M
2012-11;A;61753;ES61;INDI_VAB_TASA_ACUM;-5.027871187;M
2012-11;A;61754;ES61;INDI_VAB_TASA_ACUM;-5.140980637;M
2012-11;A;61755;ES61;INDI_VAB_TASA_ACUM;-5.321540746;M
2012-11;A;61756;ES61;INDI_VAB_TASA_ACUM;-7.213508769;M
2012-11;A;61757;ES61;INDI_VAB_TASA_ACUM;-4.370396007;M
2012-11;A;61758;ES61;INDI_VAB_TASA_ACUM;-2.692861671;M
2012-11;A;61759;ES61;INDI_VAB_TASA_ACUM;-4.46971193;M
2012-11;A;61760;ES61;INDI_VAB_TASA_ACUM;-18.505026681;M
2012-12;A;61753;ES61;INDI_VAB_TASA_ACUM;-5.767848542;M
2012-12;A;61754;ES61;INDI_VAB_TASA_ACUM;-5.725052325;M
2012-12;A;61755;ES61;INDI_VAB_TASA_ACUM;-6.111917307;M
2012-12;A;61756;ES61;INDI_VAB_TASA_ACUM;-6.945639973;M
2012-12;A;61757;ES61;INDI_VAB_TASA_ACUM;-5.64062762;M
2012-12;A;61758;ES61;INDI_VAB_TASA_ACUM;-3.335651828;M
2012-12;A;61759;ES61;INDI_VAB_TASA_ACUM;-4.625593416;M
2012-12;A;61760;ES61;INDI_VAB_TASA_ACUM;-19.429145807;M
2013-01;A;61753;ES61;INDI_VAB_TASA_ACUM;-6.037287511;M
2013-01;A;61754;ES61;INDI_VAB_TASA_ACUM;-6.665688495;M
2013-01;A;61755;ES61;INDI_VAB_TASA_ACUM;-5.64531111;M
2013-01;A;61756;ES61;INDI_VAB_TASA_ACUM;3.729449654;M
2013-01;A;61757;ES61;INDI_VAB_TASA_ACUM;-9.93147679;M
2013-01;A;61758;ES61;INDI_VAB_TASA_ACUM;-11.68123543;M
2013-01;A;61759;ES61;INDI_VAB_TASA_ACUM;-6.5936953;M
2013-01;A;61760;ES61;INDI_VAB_TASA_ACUM;-4.807813848;M
2013-02;A;61753;ES61;INDI_VAB_TASA_ACUM;-7.305415009;M
2013-02;A;61754;ES61;INDI_VAB_TASA_ACUM;-8.137056116;M
2013-02;A;61755;ES61;INDI_VAB_TASA_ACUM;-6.858777326;M
2013-02;A;61756;ES61;INDI_VAB_TASA_ACUM;1.575286624;M
2013-02;A;61757;ES61;INDI_VAB_TASA_ACUM;-10.743370314;M
2013-02;A;61758;ES61;INDI_VAB_TASA_ACUM;-13.056549612;M
2013-02;A;61759;ES61;INDI_VAB_TASA_ACUM;-6.401191983;M
2013-02;A;61760;ES61;INDI_VAB_TASA_ACUM;-7.234583889;M
2013-03;A;61753;ES61;INDI_VAB_TASA_ACUM;-7.536522174;M
2013-03;A;61754;ES61;INDI_VAB_TASA_ACUM;-9.564685954;M
2013-03;A;61755;ES61;INDI_VAB_TASA_ACUM;-6.408415443;M
2013-03;A;61756;ES61;INDI_VAB_TASA_ACUM;-0.469262355;M
2013-03;A;61757;ES61;INDI_VAB_TASA_ACUM;-7.634449642;M
2013-03;A;61758;ES61;INDI_VAB_TASA_ACUM;-13.788033948;M
2013-03;A;61759;ES61;INDI_VAB_TASA_ACUM;-6.938883154;M
2013-03;A;61760;ES61;INDI_VAB_TASA_ACUM;-9.254456043;M
2013-04;A;61753;ES61;INDI_VAB_TASA_ACUM;-6.852834044;M
2013-04;A;61754;ES61;INDI_VAB_TASA_ACUM;-7.551528875;M
2013-04;A;61755;ES61;INDI_VAB_TASA_ACUM;-6.554795124;M
2013-04;A;61756;ES61;INDI_VAB_TASA_ACUM;1.46416142;M
2013-04;A;61757;ES61;INDI_VAB_TASA_ACUM;-10.430511157;M
2013-04;A;61758;ES61;INDI_VAB_TASA_ACUM;-12.468097293;M
2013-04;A;61759;ES61;INDI_VAB_TASA_ACUM;-5.589881085;M
2013-04;A;61760;ES61;INDI_VAB_TASA_ACUM;-8.111342527;M
2013-05;A;61753;ES61;INDI_VAB_TASA_ACUM;-5.569821374;M
2013-05;A;61754;ES61;INDI_VAB_TASA_ACUM;-6.971038485;M
2013-05;A;61755;ES61;INDI_VAB_TASA_ACUM;-4.899362332;M
2013-05;A;61756;ES61;INDI_VAB_TASA_ACUM;2.127455125;M
2013-05;A;61757;ES61;INDI_VAB_TASA_ACUM;-8.690531871;M
2013-05;A;61758;ES61;INDI_VAB_TASA_ACUM;-11.251610992;M
2013-05;A;61759;ES61;INDI_VAB_TASA_ACUM;-1.021008695;M
2013-05;A;61760;ES61;INDI_VAB_TASA_ACUM;-8.337555077;M
2013-06;A;61753;ES61;INDI_VAB_TASA_ACUM;-5.016572154;M
2013-06;A;61754;ES61;INDI_VAB_TASA_ACUM;-6.593965669;M
2013-06;A;61755;ES61;INDI_VAB_TASA_ACUM;-4.290300695;M
2013-06;A;61756;ES61;INDI_VAB_TASA_ACUM;1.685715661;M
2013-06;A;61757;ES61;INDI_VAB_TASA_ACUM;-7.581418788;M
2013-06;A;61758;ES61;INDI_VAB_TASA_ACUM;-11.569800432;M
2013-06;A;61759;ES61;INDI_VAB_TASA_ACUM;-0.841544668;M
2013-06;A;61760;ES61;INDI_VAB_TASA_ACUM;-7.159759499;M
2013-07;A;61753;ES61;INDI_VAB_TASA_ACUM;-4.221104436;M
2013-07;A;61754;ES61;INDI_VAB_TASA_ACUM;-5.56193875;M
2013-07;A;61755;ES61;INDI_VAB_TASA_ACUM;-3.678702812;M
2013-07;A;61756;ES61;INDI_VAB_TASA_ACUM;2.082963469;M
2013-07;A;61757;ES61;INDI_VAB_TASA_ACUM;-6.877574828;M
2013-07;A;61758;ES61;INDI_VAB_TASA_ACUM;-10.651604865;M
2013-07;A;61759;ES61;INDI_VAB_TASA_ACUM;-2.000159798;M
2013-07;A;61760;ES61;INDI_VAB_TASA_ACUM;-6.101320519;M
2013-08;A;61753;ES61;INDI_VAB_TASA_ACUM;-3.770042078;M
2013-08;A;61754;ES61;INDI_VAB_TASA_ACUM;-5.596663826;M
2013-08;A;61755;ES61;INDI_VAB_TASA_ACUM;-3.024674332;M
2013-08;A;61756;ES61;INDI_VAB_TASA_ACUM;2.091225336;M
2013-08;A;61757;ES61;INDI_VAB_TASA_ACUM;-5.333795816;M
2013-08;A;61758;ES61;INDI_VAB_TASA_ACUM;-10.407936691;M
2013-08;A;61759;ES61;INDI_VAB_TASA_ACUM;-4.39112398;M
2013-08;A;61760;ES61;INDI_VAB_TASA_ACUM;-5.866065531;M
2013-09;A;61753;ES61;INDI_VAB_TASA_ACUM;-2.949243833;M
2013-09;A;61754;ES61;INDI_VAB_TASA_ACUM;-4.390583433;M
2013-09;A;61755;ES61;INDI_VAB_TASA_ACUM;-2.430637204;M
2013-09;A;61756;ES61;INDI_VAB_TASA_ACUM;2.597992838;M
2013-09;A;61757;ES61;INDI_VAB_TASA_ACUM;-4.774008255;M
2013-09;A;61758;ES61;INDI_VAB_TASA_ACUM;-10.078326641;M
2013-09;A;61759;ES61;INDI_VAB_TASA_ACUM;-4.38484909;M
2013-09;A;61760;ES61;INDI_VAB_TASA_ACUM;-4.525922153;M
2013-10;A;61753;ES61;INDI_VAB_TASA_ACUM;-2.265833216;M
2013-10;A;61754;ES61;INDI_VAB_TASA_ACUM;-3.672244108;M
2013-10;A;61755;ES61;INDI_VAB_TASA_ACUM;-1.759496071;M
2013-10;A;61756;ES61;INDI_VAB_TASA_ACUM;3.01765382;M
2013-10;A;61757;ES61;INDI_VAB_TASA_ACUM;-4.380558816;M
2013-10;A;61758;ES61;INDI_VAB_TASA_ACUM;-9.211874033;M
2013-10;A;61759;ES61;INDI_VAB_TASA_ACUM;-2.623540807;M
2013-10;A;61760;ES61;INDI_VAB_TASA_ACUM;-3.461908885;M
2013-11;A;61753;ES61;INDI_VAB_TASA_ACUM;-1.909797094;M
2013-11;A;61754;ES61;INDI_VAB_TASA_ACUM;-3.039745384;M
2013-11;A;61755;ES61;INDI_VAB_TASA_ACUM;-1.527533334;M
2013-11;A;61756;ES61;INDI_VAB_TASA_ACUM;3.411783515;M
2013-11;A;61757;ES61;INDI_VAB_TASA_ACUM;-3.925205971;M
2013-11;A;61758;ES61;INDI_VAB_TASA_ACUM;-8.96659728;M
2013-11;A;61759;ES61;INDI_VAB_TASA_ACUM;-3.14144544;M
2013-11;A;61760;ES61;INDI_VAB_TASA_ACUM;-2.896679558;M
2013-12;A;61753;ES61;INDI_VAB_TASA_ACUM;-1.817699022;M
2013-12;A;61754;ES61;INDI_VAB_TASA_ACUM;-2.596821959;M
2013-12;A;61755;ES61;INDI_VAB_TASA_ACUM;-1.59537029;M
2013-12;A;61756;ES61;INDI_VAB_TASA_ACUM;3.245408727;M
2013-12;A;61757;ES61;INDI_VAB_TASA_ACUM;-3.875081469;M
2013-12;A;61758;ES61;INDI_VAB_TASA_ACUM;-8.843848622;M
2013-12;A;61759;ES61;INDI_VAB_TASA_ACUM;-3.45317083;M
2013-12;A;61760;ES61;INDI_VAB_TASA_ACUM;-2.387715444;M
2014-01;A;61753;ES61;INDI_VAB_TASA_ACUM;0.172366082;M
2014-01;A;61754;ES61;INDI_VAB_TASA_ACUM;2.266040787;M
2014-01;A;61755;ES61;INDI_VAB_TASA_ACUM;-1.106599375;M
2014-01;A;61756;ES61;INDI_VAB_TASA_ACUM;6.744816935;M
2014-01;A;61757;ES61;INDI_VAB_TASA_ACUM;-3.960049414;M
2014-01;A;61758;ES61;INDI_VAB_TASA_ACUM;-6.811555608;M
2014-01;A;61759;ES61;INDI_VAB_TASA_ACUM;2.410470794;M
2014-01;A;61760;ES61;INDI_VAB_TASA_ACUM;-2.23254237;M
2014-02;A;61753;ES61;INDI_VAB_TASA_ACUM;0.604398109;M
2014-02;A;61754;ES61;INDI_VAB_TASA_ACUM;1.991415541;M
2014-02;A;61755;ES61;INDI_VAB_TASA_ACUM;-0.296852005;M
2014-02;A;61756;ES61;INDI_VAB_TASA_ACUM;6.207281958;M
2014-02;A;61757;ES61;INDI_VAB_TASA_ACUM;-2.781214549;M
2014-02;A;61758;ES61;INDI_VAB_TASA_ACUM;-5.674464506;M
2014-02;A;61759;ES61;INDI_VAB_TASA_ACUM;2.827934197;M
2014-02;A;61760;ES61;INDI_VAB_TASA_ACUM;-0.301195651;M
2014-03;A;61753;ES61;INDI_VAB_TASA_ACUM;1.327562277;M
2014-03;A;61754;ES61;INDI_VAB_TASA_ACUM;3.428038758;M
2014-03;A;61755;ES61;INDI_VAB_TASA_ACUM;0.021665888;M
2014-03;A;61756;ES61;INDI_VAB_TASA_ACUM;6.5773521;M
2014-03;A;61757;ES61;INDI_VAB_TASA_ACUM;-3.804487617;M
2014-03;A;61758;ES61;INDI_VAB_TASA_ACUM;-4.379742585;M
2014-03;A;61759;ES61;INDI_VAB_TASA_ACUM;4.326854045;M
2014-03;A;61760;ES61;INDI_VAB_TASA_ACUM;2.250220473;M
2014-04;A;61753;ES61;INDI_VAB_TASA_ACUM;2.660416673;M
2014-04;A;61754;ES61;INDI_VAB_TASA_ACUM;3.046203335;M
2014-04;A;61755;ES61;INDI_VAB_TASA_ACUM;2.260516213;M
2014-04;A;61756;ES61;INDI_VAB_TASA_ACUM;6.444941427;M
2014-04;A;61757;ES61;INDI_VAB_TASA_ACUM;1.227328832;M
2014-04;A;61758;ES61;INDI_VAB_TASA_ACUM;-3.906069281;M
2014-04;A;61759;ES61;INDI_VAB_TASA_ACUM;5.304206313;M
2014-04;A;61760;ES61;INDI_VAB_TASA_ACUM;2.493431334;M
2014-05;A;61753;ES61;INDI_VAB_TASA_ACUM;2.632388945;M
2014-05;A;61754;ES61;INDI_VAB_TASA_ACUM;2.931779026;M
2014-05;A;61755;ES61;INDI_VAB_TASA_ACUM;2.251585332;M
2014-05;A;61756;ES61;INDI_VAB_TASA_ACUM;5.953336739;M
2014-05;A;61757;ES61;INDI_VAB_TASA_ACUM;2.099267831;M
2014-05;A;61758;ES61;INDI_VAB_TASA_ACUM;-4.699551879;M
2014-05;A;61759;ES61;INDI_VAB_TASA_ACUM;3.448662809;M
2014-05;A;61760;ES61;INDI_VAB_TASA_ACUM;2.893486646;M
2014-06;A;61753;ES61;INDI_VAB_TASA_ACUM;2.816770926;M
2014-06;A;61754;ES61;INDI_VAB_TASA_ACUM;3.154655095;M
2014-06;A;61755;ES61;INDI_VAB_TASA_ACUM;2.388452318;M
2014-06;A;61756;ES61;INDI_VAB_TASA_ACUM;5.9765963;M
2014-06;A;61757;ES61;INDI_VAB_TASA_ACUM;3.14210844;M
2014-06;A;61758;ES61;INDI_VAB_TASA_ACUM;-5.132230931;M
2014-06;A;61759;ES61;INDI_VAB_TASA_ACUM;2.56080781;M
2014-06;A;61760;ES61;INDI_VAB_TASA_ACUM;1.628628749;M
2014-07;A;61753;ES61;INDI_VAB_TASA_ACUM;3.16435935;M
2014-07;A;61754;ES61;INDI_VAB_TASA_ACUM;3.161105015;M
2014-07;A;61755;ES61;INDI_VAB_TASA_ACUM;2.876729402;M
2014-07;A;61756;ES61;INDI_VAB_TASA_ACUM;5.637225953;M
2014-07;A;61757;ES61;INDI_VAB_TASA_ACUM;3.957412367;M
2014-07;A;61758;ES61;INDI_VAB_TASA_ACUM;-6.413380939;M
2014-07;A;61759;ES61;INDI_VAB_TASA_ACUM;4.70599956;M
2014-07;A;61760;ES61;INDI_VAB_TASA_ACUM;2.001966852;M
2014-08;A;61753;ES61;INDI_VAB_TASA_ACUM;3.465488929;M
2014-08;A;61754;ES61;INDI_VAB_TASA_ACUM;3.100303446;M
2014-08;A;61755;ES61;INDI_VAB_TASA_ACUM;3.308431549;M
2014-08;A;61756;ES61;INDI_VAB_TASA_ACUM;5.585698396;M
2014-08;A;61757;ES61;INDI_VAB_TASA_ACUM;4.781641497;M
2014-08;A;61758;ES61;INDI_VAB_TASA_ACUM;-6.812351058;M
2014-08;A;61759;ES61;INDI_VAB_TASA_ACUM;4.597960796;M
2014-08;A;61760;ES61;INDI_VAB_TASA_ACUM;2.646256972;M
2014-09;A;61753;ES61;INDI_VAB_TASA_ACUM;3.704955725;M
2014-09;A;61754;ES61;INDI_VAB_TASA_ACUM;3.240798854;M
2014-09;A;61755;ES61;INDI_VAB_TASA_ACUM;3.583804605;M
2014-09;A;61756;ES61;INDI_VAB_TASA_ACUM;5.52358547;M
2014-09;A;61757;ES61;INDI_VAB_TASA_ACUM;5.046179169;M
2014-09;A;61758;ES61;INDI_VAB_TASA_ACUM;-6.384083437;M
2014-09;A;61759;ES61;INDI_VAB_TASA_ACUM;4.636175266;M
2014-09;A;61760;ES61;INDI_VAB_TASA_ACUM;3.514363551;M
2014-10;A;61753;ES61;INDI_VAB_TASA_ACUM;3.843554064;M
2014-10;A;61754;ES61;INDI_VAB_TASA_ACUM;3.246534507;M
2014-10;A;61755;ES61;INDI_VAB_TASA_ACUM;3.792485946;M
2014-10;A;61756;ES61;INDI_VAB_TASA_ACUM;5.568086427;M
2014-10;A;61757;ES61;INDI_VAB_TASA_ACUM;5.398694607;M
2014-10;A;61758;ES61;INDI_VAB_TASA_ACUM;-6.339635866;M
2014-10;A;61759;ES61;INDI_VAB_TASA_ACUM;4.863936802;M
2014-10;A;61760;ES61;INDI_VAB_TASA_ACUM;3.605850278;M
2014-11;A;61753;ES61;INDI_VAB_TASA_ACUM;3.698653587;M
2014-11;A;61754;ES61;INDI_VAB_TASA_ACUM;2.843373409;M
2014-11;A;61755;ES61;INDI_VAB_TASA_ACUM;3.797157494;M
2014-11;A;61756;ES61;INDI_VAB_TASA_ACUM;5.336543044;M
2014-11;A;61757;ES61;INDI_VAB_TASA_ACUM;5.559984033;M
2014-11;A;61758;ES61;INDI_VAB_TASA_ACUM;-6.328004865;M
2014-11;A;61759;ES61;INDI_VAB_TASA_ACUM;4.752212972;M
2014-11;A;61760;ES61;INDI_VAB_TASA_ACUM;3.66240793;M
2014-12;A;61753;ES61;INDI_VAB_TASA_ACUM;3.947052558;M
2014-12;A;61754;ES61;INDI_VAB_TASA_ACUM;2.984642131;M
2014-12;A;61755;ES61;INDI_VAB_TASA_ACUM;4.130863043;M
2014-12;A;61756;ES61;INDI_VAB_TASA_ACUM;5.304574794;M
2014-12;A;61757;ES61;INDI_VAB_TASA_ACUM;5.700239114;M
2014-12;A;61758;ES61;INDI_VAB_TASA_ACUM;-5.671061073;M
2014-12;A;61759;ES61;INDI_VAB_TASA_ACUM;6.269578131;M
2014-12;A;61760;ES61;INDI_VAB_TASA_ACUM;3.901990079;M
2015-01;A;61753;ES61;INDI_VAB_TASA_ACUM;3.046620308;M
2015-01;A;61754;ES61;INDI_VAB_TASA_ACUM;2.930971305;M
2015-01;A;61755;ES61;INDI_VAB_TASA_ACUM;3.086496668;M
2015-01;A;61756;ES61;INDI_VAB_TASA_ACUM;1.574800603;M
2015-01;A;61757;ES61;INDI_VAB_TASA_ACUM;6.943818561;M
2015-01;A;61758;ES61;INDI_VAB_TASA_ACUM;-3.190424511;M
2015-01;A;61759;ES61;INDI_VAB_TASA_ACUM;-4.089589615;M
2015-01;A;61760;ES61;INDI_VAB_TASA_ACUM;3.798130357;M
2015-02;A;61753;ES61;INDI_VAB_TASA_ACUM;3.556887245;M
2015-02;A;61754;ES61;INDI_VAB_TASA_ACUM;3.909108688;M
2015-02;A;61755;ES61;INDI_VAB_TASA_ACUM;3.389719721;M
2015-02;A;61756;ES61;INDI_VAB_TASA_ACUM;1.107643839;M
2015-02;A;61757;ES61;INDI_VAB_TASA_ACUM;5.654465178;M
2015-02;A;61758;ES61;INDI_VAB_TASA_ACUM;-1.940456349;M
2015-02;A;61759;ES61;INDI_VAB_TASA_ACUM;2.023294542;M
2015-02;A;61760;ES61;INDI_VAB_TASA_ACUM;3.714825041;M
2015-03;A;61753;ES61;INDI_VAB_TASA_ACUM;4.455221429;M
2015-03;A;61754;ES61;INDI_VAB_TASA_ACUM;5.595705731;M
2015-03;A;61755;ES61;INDI_VAB_TASA_ACUM;3.860913768;M
2015-03;A;61756;ES61;INDI_VAB_TASA_ACUM;3.097196243;M
2015-03;A;61757;ES61;INDI_VAB_TASA_ACUM;5.433214987;M
2015-03;A;61758;ES61;INDI_VAB_TASA_ACUM;-0.764729218;M
2015-03;A;61759;ES61;INDI_VAB_TASA_ACUM;1.352305885;M
2015-03;A;61760;ES61;INDI_VAB_TASA_ACUM;3.956685278;M
2015-04;A;61753;ES61;INDI_VAB_TASA_ACUM;3.715260539;M
2015-04;A;61754;ES61;INDI_VAB_TASA_ACUM;5.21588752;M
2015-04;A;61755;ES61;INDI_VAB_TASA_ACUM;2.992321907;M
2015-04;A;61756;ES61;INDI_VAB_TASA_ACUM;3.212048748;M
2015-04;A;61757;ES61;INDI_VAB_TASA_ACUM;4.364845528;M
2015-04;A;61758;ES61;INDI_VAB_TASA_ACUM;-1.753463112;M
2015-04;A;61759;ES61;INDI_VAB_TASA_ACUM;-1.979116132;M
2015-04;A;61760;ES61;INDI_VAB_TASA_ACUM;4.18587378;M
2015-05;A;61753;ES61;INDI_VAB_TASA_ACUM;3.635239618;M
2015-05;A;61754;ES61;INDI_VAB_TASA_ACUM;4.578313644;M
2015-05;A;61755;ES61;INDI_VAB_TASA_ACUM;3.260855402;M
2015-05;A;61756;ES61;INDI_VAB_TASA_ACUM;4.049628268;M
2015-05;A;61757;ES61;INDI_VAB_TASA_ACUM;4.155649836;M
2015-05;A;61758;ES61;INDI_VAB_TASA_ACUM;-0.856536833;M
2015-05;A;61759;ES61;INDI_VAB_TASA_ACUM;-1.839009309;M
2015-05;A;61760;ES61;INDI_VAB_TASA_ACUM;4.41862298;M
2015-06;A;61753;ES61;INDI_VAB_TASA_ACUM;3.837871451;M
2015-06;A;61754;ES61;INDI_VAB_TASA_ACUM;5.020167117;M
2015-06;A;61755;ES61;INDI_VAB_TASA_ACUM;3.373345725;M
2015-06;A;61756;ES61;INDI_VAB_TASA_ACUM;4.733110363;M
2015-06;A;61757;ES61;INDI_VAB_TASA_ACUM;3.072874378;M
2015-06;A;61758;ES61;INDI_VAB_TASA_ACUM;0.119452595;M
2015-06;A;61759;ES61;INDI_VAB_TASA_ACUM;-0.254047695;M
2015-06;A;61760;ES61;INDI_VAB_TASA_ACUM;5.242977634;M
2015-07;A;61753;ES61;INDI_VAB_TASA_ACUM;3.971033249;M
2015-07;A;61754;ES61;INDI_VAB_TASA_ACUM;5.204316765;M
2015-07;A;61755;ES61;INDI_VAB_TASA_ACUM;3.53126835;M
2015-07;A;61756;ES61;INDI_VAB_TASA_ACUM;5.204772681;M
2015-07;A;61757;ES61;INDI_VAB_TASA_ACUM;3.043299379;M
2015-07;A;61758;ES61;INDI_VAB_TASA_ACUM;1.096423035;M
2015-07;A;61759;ES61;INDI_VAB_TASA_ACUM;-0.67956526;M
2015-07;A;61760;ES61;INDI_VAB_TASA_ACUM;5.620939211;M
2015-08;A;61753;ES61;INDI_VAB_TASA_ACUM;3.85159363;M
2015-08;A;61754;ES61;INDI_VAB_TASA_ACUM;5.119766295;M
2015-08;A;61755;ES61;INDI_VAB_TASA_ACUM;3.459645838;M
2015-08;A;61756;ES61;INDI_VAB_TASA_ACUM;5.307366249;M
2015-08;A;61757;ES61;INDI_VAB_TASA_ACUM;2.203931776;M
2015-08;A;61758;ES61;INDI_VAB_TASA_ACUM;1.772117601;M
2015-08;A;61759;ES61;INDI_VAB_TASA_ACUM;0.853256428;M
2015-08;A;61760;ES61;INDI_VAB_TASA_ACUM;5.843720111;M
2015-09;A;61753;ES61;INDI_VAB_TASA_ACUM;4.039012883;M
2015-09;A;61754;ES61;INDI_VAB_TASA_ACUM;5.457931013;M
2015-09;A;61755;ES61;INDI_VAB_TASA_ACUM;3.587906315;M
2015-09;A;61756;ES61;INDI_VAB_TASA_ACUM;5.738056827;M
2015-09;A;61757;ES61;INDI_VAB_TASA_ACUM;2.205963376;M
2015-09;A;61758;ES61;INDI_VAB_TASA_ACUM;2.066963999;M
2015-09;A;61759;ES61;INDI_VAB_TASA_ACUM;1.143957316;M
2015-09;A;61760;ES61;INDI_VAB_TASA_ACUM;5.6561656;M
2015-10;A;61753;ES61;INDI_VAB_TASA_ACUM;3.997999248;M
2015-10;A;61754;ES61;INDI_VAB_TASA_ACUM;5.198141278;M
2015-10;A;61755;ES61;INDI_VAB_TASA_ACUM;3.65066836;M
2015-10;A;61756;ES61;INDI_VAB_TASA_ACUM;5.678084529;M
2015-10;A;61757;ES61;INDI_VAB_TASA_ACUM;2.198727966;M
2015-10;A;61758;ES61;INDI_VAB_TASA_ACUM;2.422282631;M
2015-10;A;61759;ES61;INDI_VAB_TASA_ACUM;1.585658944;M
2015-10;A;61760;ES61;INDI_VAB_TASA_ACUM;5.658497167;M
2015-11;A;61753;ES61;INDI_VAB_TASA_ACUM;4.063066881;M
2015-11;A;61754;ES61;INDI_VAB_TASA_ACUM;5.327484185;M
2015-11;A;61755;ES61;INDI_VAB_TASA_ACUM;3.665705965;M
2015-11;A;61756;ES61;INDI_VAB_TASA_ACUM;5.755259997;M
2015-11;A;61757;ES61;INDI_VAB_TASA_ACUM;2.229518533;M
2015-11;A;61758;ES61;INDI_VAB_TASA_ACUM;2.68209168;M
2015-11;A;61759;ES61;INDI_VAB_TASA_ACUM;1.074723897;M
2015-11;A;61760;ES61;INDI_VAB_TASA_ACUM;5.761635554;M
2015-12;A;61753;ES61;INDI_VAB_TASA_ACUM;4.063788339;M
2015-12;A;61754;ES61;INDI_VAB_TASA_ACUM;5.260334823;M
2015-12;A;61755;ES61;INDI_VAB_TASA_ACUM;3.671115766;M
2015-12;A;61756;ES61;INDI_VAB_TASA_ACUM;5.820692437;M
2015-12;A;61757;ES61;INDI_VAB_TASA_ACUM;2.51230527;M
2015-12;A;61758;ES61;INDI_VAB_TASA_ACUM;2.937290587;M
2015-12;A;61759;ES61;INDI_VAB_TASA_ACUM;-0.097881971;M
2015-12;A;61760;ES61;INDI_VAB_TASA_ACUM;5.739596735;M
2016-01;A;61753;ES61;INDI_VAB_TASA_ACUM;2.822804888;M
2016-01;A;61754;ES61;INDI_VAB_TASA_ACUM;1.736186634;M
2016-01;A;61755;ES61;INDI_VAB_TASA_ACUM;3.484703422;M
2016-01;A;61756;ES61;INDI_VAB_TASA_ACUM;5.398783753;M
2016-01;A;61757;ES61;INDI_VAB_TASA_ACUM;5.431720722;M
2016-01;A;61758;ES61;INDI_VAB_TASA_ACUM;3.813602237;M
2016-01;A;61759;ES61;INDI_VAB_TASA_ACUM;-6.431096806;M
2016-01;A;61760;ES61;INDI_VAB_TASA_ACUM;9.184742082;M
2016-02;A;61753;ES61;INDI_VAB_TASA_ACUM;5.85740459;M
2016-02;A;61754;ES61;INDI_VAB_TASA_ACUM;4.395214262;M
2016-02;A;61755;ES61;INDI_VAB_TASA_ACUM;6.607724457;M
2016-02;A;61756;ES61;INDI_VAB_TASA_ACUM;8.424026859;M
2016-02;A;61757;ES61;INDI_VAB_TASA_ACUM;9.898090181;M
2016-02;A;61758;ES61;INDI_VAB_TASA_ACUM;5.151744142;M
2016-02;A;61759;ES61;INDI_VAB_TASA_ACUM;-3.420374186;M
2016-02;A;61760;ES61;INDI_VAB_TASA_ACUM;9.564096675;M
2016-03;A;61753;ES61;INDI_VAB_TASA_ACUM;6.134762507;M
2016-03;A;61754;ES61;INDI_VAB_TASA_ACUM;3.897558341;M
