TEMPORAL;TERRITORIO;ESTADOCIVIL;ESTADOCIVILC2;INDICATOR;OBS_VALUE;FREQ
2016;04;5;00;DIVORCIOS;96.1033;A
2016;04;5;1;DIVORCIOS;60.8558;A
2016;04;5;3;DIVORCIOS;1.3299;A
2016;04;5;5;DIVORCIOS;33.9176;A
2016;11;00;00;DIVORCIOS;2275.825;A
2016;11;00;1;DIVORCIOS;2152.463;A
2016;11;00;3;DIVORCIOS;6.7298;A
2016;11;00;5;DIVORCIOS;116.6322;A
2016;11;1;00;DIVORCIOS;2150.0034;A
2016;11;1;1;DIVORCIOS;2076.9394;A
2016;11;1;3;DIVORCIOS;5.1532;A
2016;11;1;5;DIVORCIOS;67.9108;A
2016;11;3;00;DIVORCIOS;14.1894;A
2016;11;3;1;DIVORCIOS;4.7298;A
2016;11;3;5;DIVORCIOS;9.4596;A
2016;11;5;00;DIVORCIOS;111.6322;A
2016;11;5;1;DIVORCIOS;70.7938;A
2016;11;5;3;DIVORCIOS;1.5766;A
2016;11;5;5;DIVORCIOS;39.2618;A
2016;14;00;00;DIVORCIOS;1473.292;A
2016;14;00;1;DIVORCIOS;1402.7421;A
2016;14;00;3;DIVORCIOS;6.2196;A
2016;14;00;5;DIVORCIOS;64.3303;A
2016;14;1;00;DIVORCIOS;1386.0833;A
2016;14;1;1;DIVORCIOS;1350.1559;A
2016;14;1;3;DIVORCIOS;3.9147;A
2016;14;1;5;DIVORCIOS;32.0127;A
2016;14;3;00;DIVORCIOS;6.5245;A
2016;14;3;1;DIVORCIOS;5.2196;A
2016;14;3;5;DIVORCIOS;1.3049;A
2016;14;5;00;DIVORCIOS;80.6842;A
2016;14;5;1;DIVORCIOS;47.3666;A
2016;14;5;3;DIVORCIOS;2.3049;A
2016;14;5;5;DIVORCIOS;31.0127;A
2016;18;00;00;DIVORCIOS;1937.4432;A
2016;18;00;1;DIVORCIOS;1827.9864;A
2016;18;00;3;DIVORCIOS;6.9152;A
2016;18;00;5;DIVORCIOS;102.5416;A
2016;18;1;00;DIVORCIOS;1804.512;A
2016;18;1;1;DIVORCIOS;1753.1056;A
2016;18;1;3;DIVORCIOS;3.4576;A
2016;18;1;5;DIVORCIOS;47.9488;A
2016;18;3;00;DIVORCIOS;11.3728;A
2016;18;3;1;DIVORCIOS;6.1864;A
2016;18;3;5;DIVORCIOS;5.1864;A
2016;18;5;00;DIVORCIOS;121.5584;A
2016;18;5;1;DIVORCIOS;68.6944;A
2016;18;5;3;DIVORCIOS;3.4576;A
2016;18;5;5;DIVORCIOS;49.4064;A
2016;21;00;00;DIVORCIOS;1053.5608;A
2016;21;00;1;DIVORCIOS;1005.6016;A
2016;21;00;3;DIVORCIOS;1.7292;A
2016;21;00;5;DIVORCIOS;46.23;A
2016;21;1;00;DIVORCIOS;1006.3308;A
2016;21;1;1;DIVORCIOS;975.9344;A
2016;21;1;3;DIVORCIOS;1.7292;A
2016;21;1;5;DIVORCIOS;28.6672;A
2016;21;3;00;DIVORCIOS;8.646;A
2016;21;3;1;DIVORCIOS;5.1876;A
2016;21;3;5;DIVORCIOS;3.4584;A
2016;21;5;00;DIVORCIOS;38.584;A
2016;21;5;1;DIVORCIOS;24.4796;A
2016;21;5;5;DIVORCIOS;14.1044;A
2016;23;00;00;DIVORCIOS;1120.7404;A
2016;23;00;1;DIVORCIOS;1074.3912;A
2016;23;00;3;DIVORCIOS;4.4844;A
2016;23;00;5;DIVORCIOS;41.8648;A
2016;23;1;00;DIVORCIOS;1053.9692;A
2016;23;1;1;DIVORCIOS;1025.5576;A
2016;23;1;5;DIVORCIOS;28.4116;A
2016;23;3;00;DIVORCIOS;10.4636;A
2016;23;3;1;DIVORCIOS;7.474;A
2016;23;3;3;DIVORCIOS;1.4948;A
2016;23;3;5;DIVORCIOS;1.4948;A
2016;23;5;00;DIVORCIOS;56.3076;A
2016;23;5;1;DIVORCIOS;41.3596;A
2016;23;5;3;DIVORCIOS;2.9896;A
2016;23;5;5;DIVORCIOS;11.9584;A
2016;29;00;00;DIVORCIOS;3657.8326;A
2016;29;00;1;DIVORCIOS;3414.2444;A
2016;29;00;3;DIVORCIOS;18.0072;A
2016;29;00;5;DIVORCIOS;225.581;A
2016;29;1;00;DIVORCIOS;3354.721;A
2016;29;1;1;DIVORCIOS;3230.1772;A
2016;29;1;3;DIVORCIOS;13.5054;A
2016;29;1;5;DIVORCIOS;111.0384;A
2016;29;3;00;DIVORCIOS;26.5102;A
2016;29;3;1;DIVORCIOS;19.0072;A
2016;29;3;3;DIVORCIOS;1.5006;A
2016;29;3;5;DIVORCIOS;6.0024;A
2016;29;5;00;DIVORCIOS;276.6014;A
2016;29;5;1;DIVORCIOS;165.06;A
2016;29;5;3;DIVORCIOS;3.0012;A
2016;29;5;5;DIVORCIOS;108.5402;A
2016;41;00;00;DIVORCIOS;4023.9932;A
2016;41;00;1;DIVORCIOS;3801.6867;A
2016;41;00;3;DIVORCIOS;12.6307;A
2016;41;00;5;DIVORCIOS;209.6758;A
2016;41;1;00;DIVORCIOS;3785.7176;A
2016;41;1;1;DIVORCIOS;3643.3645;A
2016;41;1;3;DIVORCIOS;7.4615;A
2016;41;1;5;DIVORCIOS;134.8916;A
2016;41;3;00;DIVORCIOS;26.846;A
2016;41;3;1;DIVORCIOS;16.5076;A
2016;41;3;3;DIVORCIOS;5.1692;A
2016;41;3;5;DIVORCIOS;5.1692;A
2016;41;5;00;DIVORCIOS;211.4296;A
2016;41;5;1;DIVORCIOS;141.8146;A
2016;41;5;5;DIVORCIOS;69.615;A
2015;C01;00;00;DIVORCIOS;17029.5907;A
2015;C01;00;1;DIVORCIOS;16040.2678;A
2015;C01;00;3;DIVORCIOS;65.4318;A
2015;C01;00;5;DIVORCIOS;923.8911;A
2015;C01;1;00;DIVORCIOS;16010.4743;A
2015;C01;1;1;DIVORCIOS;15431.0439;A
2015;C01;1;3;DIVORCIOS;47.5739;A
2015;C01;1;5;DIVORCIOS;531.8565;A
2015;C01;3;00;DIVORCIOS;80.6277;A
2015;C01;3;1;DIVORCIOS;43.4607;A
2015;C01;3;3;DIVORCIOS;7.6167;A
2015;C01;3;5;DIVORCIOS;29.5503;A
2015;C01;5;00;DIVORCIOS;938.4887;A
2015;C01;5;1;DIVORCIOS;565.7632;A
2015;C01;5;3;DIVORCIOS;10.2412;A
2015;C01;5;5;DIVORCIOS;362.4843;A
2015;04;00;00;DIVORCIOS;1398.5163;A
2015;04;00;1;DIVORCIOS;1262.352;A
2015;04;00;3;DIVORCIOS;7.893;A
2015;04;00;5;DIVORCIOS;128.2713;A
2015;04;1;00;DIVORCIOS;1296.2718;A
2015;04;1;1;DIVORCIOS;1203.1344;A
2015;04;1;3;DIVORCIOS;7.893;A
2015;04;1;5;DIVORCIOS;85.2444;A
2015;04;3;00;DIVORCIOS;9.4716;A
2015;04;3;1;DIVORCIOS;7.893;A
2015;04;3;5;DIVORCIOS;1.5786;A
2015;04;5;00;DIVORCIOS;92.7729;A
2015;04;5;1;DIVORCIOS;51.3246;A
2015;04;5;5;DIVORCIOS;41.4483;A
2015;11;00;00;DIVORCIOS;2355.5567;A
2015;11;00;1;DIVORCIOS;2228.4324;A
2015;11;00;3;DIVORCIOS;3.1876;A
2015;11;00;5;DIVORCIOS;123.9367;A
2015;11;1;00;DIVORCIOS;2197.3408;A
2015;11;1;1;DIVORCIOS;2132.7794;A
2015;11;1;3;DIVORCIOS;1.5938;A
2015;11;1;5;DIVORCIOS;62.9676;A
2015;11;3;00;DIVORCIOS;11.1566;A
2015;11;3;1;DIVORCIOS;6.3752;A
2015;11;3;5;DIVORCIOS;4.7814;A
2015;11;5;00;DIVORCIOS;147.0593;A
2015;11;5;1;DIVORCIOS;89.2778;A
2015;11;5;3;DIVORCIOS;1.5938;A
2015;11;5;5;DIVORCIOS;56.1877;A
2015;14;00;00;DIVORCIOS;1621.987;A
2015;14;00;1;DIVORCIOS;1567.9602;A
2015;14;00;3;DIVORCIOS;1.4895;A
2015;14;00;5;DIVORCIOS;52.5373;A
2015;14;1;00;DIVORCIOS;1553.47;A
2015;14;1;1;DIVORCIOS;1520.2962;A
2015;14;1;3;DIVORCIOS;1.4895;A
2015;14;1;5;DIVORCIOS;31.6843;A
2015;14;3;00;DIVORCIOS;1.4895;A
2015;14;3;1;DIVORCIOS;1.4895;A
2015;14;5;00;DIVORCIOS;67.0275;A
2015;14;5;1;DIVORCIOS;46.1745;A
2015;14;5;5;DIVORCIOS;20.853;A
2015;18;00;00;DIVORCIOS;1864.9266;A
2015;18;00;1;DIVORCIOS;1753.2914;A
2015;18;00;3;DIVORCIOS;1.719;A
2015;18;00;5;DIVORCIOS;109.9162;A
2015;18;1;00;DIVORCIOS;1752.8866;A
2015;18;1;1;DIVORCIOS;1689.2836;A
2015;18;1;3;DIVORCIOS;1.719;A
2015;18;1;5;DIVORCIOS;61.884;A
2015;18;3;00;DIVORCIOS;10.7188;A
2015;18;3;1;DIVORCIOS;3.438;A
2015;18;3;5;DIVORCIOS;7.2808;A
2015;18;5;00;DIVORCIOS;101.3212;A
2015;18;5;1;DIVORCIOS;60.5698;A
2015;18;5;5;DIVORCIOS;40.7514;A
2015;21;00;00;DIVORCIOS;1022.9657;A
2015;21;00;1;DIVORCIOS;967.5826;A
2015;21;00;3;DIVORCIOS;3.3766;A
2015;21;00;5;DIVORCIOS;52.0065;A
2015;21;1;00;DIVORCIOS;970.5544;A
2015;21;1;1;DIVORCIOS;940.8364;A
2015;21;1;3;DIVORCIOS;1.4859;A
2015;21;1;5;DIVORCIOS;28.2321;A
2015;21;3;00;DIVORCIOS;7.8343;A
2015;21;3;3;DIVORCIOS;1.8907;A
2015;21;3;5;DIVORCIOS;5.9436;A
2015;21;5;00;DIVORCIOS;44.577;A
2015;21;5;1;DIVORCIOS;26.7462;A
2015;21;5;5;DIVORCIOS;17.8308;A
2015;23;00;00;DIVORCIOS;1197.5493;A
2015;23;00;1;DIVORCIOS;1145.8999;A
2015;23;00;3;DIVORCIOS;9.1146;A
2015;23;00;5;DIVORCIOS;42.5348;A
2015;23;1;00;DIVORCIOS;1147.419;A
2015;23;1;1;DIVORCIOS;1124.6325;A
2015;23;1;3;DIVORCIOS;4.5573;A
2015;23;1;5;DIVORCIOS;18.2292;A
2015;23;3;00;DIVORCIOS;4.5573;A
2015;23;3;1;DIVORCIOS;3.0382;A
2015;23;3;3;DIVORCIOS;1.5191;A
2015;23;5;00;DIVORCIOS;45.573;A
2015;23;5;1;DIVORCIOS;18.2292;A
2015;23;5;3;DIVORCIOS;3.0382;A
2015;23;5;5;DIVORCIOS;24.3056;A
2015;29;00;00;DIVORCIOS;3560.4711;A
2015;29;00;1;DIVORCIOS;3302.7657;A
2015;29;00;3;DIVORCIOS;24.6487;A
2015;29;00;5;DIVORCIOS;233.0567;A
2015;29;1;00;DIVORCIOS;3297.1565;A
2015;29;1;1;DIVORCIOS;3139.853;A
2015;29;1;3;DIVORCIOS;14.8326;A
2015;29;1;5;DIVORCIOS;142.4709;A
2015;29;3;00;DIVORCIOS;20.037;A
2015;29;3;1;DIVORCIOS;14.4278;A
2015;29;3;3;DIVORCIOS;4.2069;A
2015;29;3;5;DIVORCIOS;1.4023;A
2015;29;5;00;DIVORCIOS;243.2776;A
2015;29;5;1;DIVORCIOS;148.4849;A
2015;29;5;3;DIVORCIOS;5.6092;A
2015;29;5;5;DIVORCIOS;89.1835;A
2015;41;00;00;DIVORCIOS;4007.618;A
2015;41;00;1;DIVORCIOS;3811.9836;A
2015;41;00;3;DIVORCIOS;14.0028;A
2015;41;00;5;DIVORCIOS;181.6316;A
2015;41;1;00;DIVORCIOS;3795.3752;A
2015;41;1;1;DIVORCIOS;3680.2284;A
2015;41;1;3;DIVORCIOS;14.0028;A
2015;41;1;5;DIVORCIOS;101.144;A
2015;41;3;00;DIVORCIOS;15.3626;A
2015;41;3;1;DIVORCIOS;6.799;A
2015;41;3;5;DIVORCIOS;8.5636;A
2015;41;5;00;DIVORCIOS;196.8802;A
2015;41;5;1;DIVORCIOS;124.9562;A
2015;41;5;5;DIVORCIOS;71.924;A
2014;C01;00;00;DIVORCIOS;17376.98787;A
2014;C01;00;1;DIVORCIOS;16490.17745;A
2014;C01;00;3;DIVORCIOS;53.77344;A
2014;C01;00;5;DIVORCIOS;833.03698;A
2014;C01;1;00;DIVORCIOS;16370.31944;A
2014;C01;1;1;DIVORCIOS;15879.80213;A
2014;C01;1;3;DIVORCIOS;30.24686;A
2014;C01;1;5;DIVORCIOS;460.27045;A
2014;C01;3;00;DIVORCIOS;115.09073;A
2014;C01;3;1;DIVORCIOS;69.71464;A
2014;C01;3;3;DIVORCIOS;5.90623;A
2014;C01;3;5;DIVORCIOS;39.46986;A
2014;C01;5;00;DIVORCIOS;891.5777;A
2014;C01;5;1;DIVORCIOS;540.66068;A
2014;C01;5;3;DIVORCIOS;17.62035;A
2014;C01;5;5;DIVORCIOS;333.29667;A
2014;04;00;00;DIVORCIOS;1315.503;A
2014;04;00;1;DIVORCIOS;1227.897;A
2014;04;00;3;DIVORCIOS;4.239;A
2014;04;00;5;DIVORCIOS;83.367;A
2014;04;1;00;DIVORCIOS;1218.006;A
2014;04;1;1;DIVORCIOS;1164.312;A
2014;04;1;3;DIVORCIOS;1.413;A
2014;04;1;5;DIVORCIOS;52.281;A
2014;04;3;00;DIVORCIOS;5.652;A
2014;04;3;1;DIVORCIOS;2.826;A
2014;04;3;5;DIVORCIOS;2.826;A
2014;04;5;00;DIVORCIOS;91.845;A
2014;04;5;1;DIVORCIOS;60.759;A
2014;04;5;3;DIVORCIOS;2.826;A
2014;04;5;5;DIVORCIOS;28.26;A
2014;11;00;00;DIVORCIOS;2485.68082;A
2014;11;00;1;DIVORCIOS;2362.44876;A
2014;11;00;3;DIVORCIOS;4.50849;A
2014;11;00;5;DIVORCIOS;118.72357;A
2014;11;1;00;DIVORCIOS;2317.36386;A
2014;11;1;1;DIVORCIOS;2257.25066;A
2014;11;1;3;DIVORCIOS;3.00566;A
2014;11;1;5;DIVORCIOS;57.10754;A
2014;11;3;00;DIVORCIOS;25.54811;A
2014;11;3;1;DIVORCIOS;18.03396;A
2014;11;3;3;DIVORCIOS;1.50283;A
2014;11;3;5;DIVORCIOS;6.01132;A
2014;11;5;00;DIVORCIOS;142.76885;A
2014;11;5;1;DIVORCIOS;87.16414;A
2014;11;5;5;DIVORCIOS;55.60471;A
2014;14;00;00;DIVORCIOS;1712.10316;A
2014;14;00;1;DIVORCIOS;1645.48436;A
2014;14;00;3;DIVORCIOS;1.66547;A
2014;14;00;5;DIVORCIOS;64.95333;A
2014;14;1;00;DIVORCIOS;1608.84402;A
2014;14;1;1;DIVORCIOS;1577.20009;A
2014;14;1;3;DIVORCIOS;1.66547;A
2014;14;1;5;DIVORCIOS;29.97846;A
2014;14;3;00;DIVORCIOS;9.99282;A
2014;14;3;1;DIVORCIOS;3.33094;A
2014;14;3;5;DIVORCIOS;6.66188;A
2014;14;5;00;DIVORCIOS;93.26632;A
2014;14;5;1;DIVORCIOS;64.95333;A
2014;14;5;5;DIVORCIOS;28.31299;A
2014;18;00;00;DIVORCIOS;1848.68385;A
2014;18;00;1;DIVORCIOS;1775.76945;A
2014;18;00;3;DIVORCIOS;4.55715;A
2014;18;00;5;DIVORCIOS;68.35725;A
2014;18;1;00;DIVORCIOS;1760.57895;A
2014;18;1;1;DIVORCIOS;1715.00745;A
2014;18;1;3;DIVORCIOS;4.55715;A
2014;18;1;5;DIVORCIOS;41.01435;A
2014;18;3;00;DIVORCIOS;9.1143;A
2014;18;3;1;DIVORCIOS;9.1143;A
2014;18;5;00;DIVORCIOS;78.9906;A
2014;18;5;1;DIVORCIOS;51.6477;A
2014;18;5;5;DIVORCIOS;27.3429;A
2014;21;00;00;DIVORCIOS;1140.17566;A
2014;21;00;1;DIVORCIOS;1093.49353;A
2014;21;00;3;DIVORCIOS;4.24383;A
2014;21;00;5;DIVORCIOS;42.4383;A
2014;21;1;00;DIVORCIOS;1096.32275;A
2014;21;1;1;DIVORCIOS;1066.61594;A
2014;21;1;3;DIVORCIOS;2.82922;A
2014;21;1;5;DIVORCIOS;26.87759;A
2014;21;3;00;DIVORCIOS;7.07305;A
2014;21;3;1;DIVORCIOS;4.24383;A
2014;21;3;5;DIVORCIOS;2.82922;A
2014;21;5;00;DIVORCIOS;36.77986;A
2014;21;5;1;DIVORCIOS;22.63376;A
2014;21;5;3;DIVORCIOS;1.41461;A
2014;21;5;5;DIVORCIOS;12.73149;A
2014;23;00;00;DIVORCIOS;1180.1112;A
2014;23;00;1;DIVORCIOS;1121.3992;A
2014;23;00;3;DIVORCIOS;8.8068;A
2014;23;00;5;DIVORCIOS;49.9052;A
2014;23;1;00;DIVORCIOS;1112.5924;A
2014;23;1;1;DIVORCIOS;1086.172;A
2014;23;1;3;DIVORCIOS;2.9356;A
2014;23;1;5;DIVORCIOS;23.4848;A
2014;23;3;00;DIVORCIOS;19.0814;A
2014;23;3;1;DIVORCIOS;10.2746;A
2014;23;3;3;DIVORCIOS;4.4034;A
2014;23;3;5;DIVORCIOS;4.4034;A
2014;23;5;00;DIVORCIOS;48.4374;A
2014;23;5;1;DIVORCIOS;24.9526;A
2014;23;5;3;DIVORCIOS;1.4678;A
2014;23;5;5;DIVORCIOS;22.017;A
2014;29;00;00;DIVORCIOS;3567.8708;A
2014;29;00;1;DIVORCIOS;3337.63365;A
2014;29;00;3;DIVORCIOS;12.8804;A
2014;29;00;5;DIVORCIOS;217.35675;A
2014;29;1;00;DIVORCIOS;3347.29395;A
2014;29;1;1;DIVORCIOS;3218.48995;A
2014;29;1;3;DIVORCIOS;4.83015;A
2014;29;1;5;DIVORCIOS;123.97385;A
2014;29;3;00;DIVORCIOS;19.3206;A
2014;29;3;1;DIVORCIOS;12.8804;A
2014;29;3;5;DIVORCIOS;6.4402;A
2014;29;5;00;DIVORCIOS;201.25625;A
2014;29;5;1;DIVORCIOS;106.2633;A
2014;29;5;3;DIVORCIOS;8.05025;A
2014;29;5;5;DIVORCIOS;86.9427;A
2014;41;00;00;DIVORCIOS;4126.85938;A
2014;41;00;1;DIVORCIOS;3926.0515;A
2014;41;00;3;DIVORCIOS;12.8723;A
2014;41;00;5;DIVORCIOS;187.93558;A
2014;41;1;00;DIVORCIOS;3909.31751;A
2014;41;1;1;DIVORCIOS;3794.75404;A
2014;41;1;3;DIVORCIOS;9.01061;A
2014;41;1;5;DIVORCIOS;105.55286;A
2014;41;3;00;DIVORCIOS;19.30845;A
2014;41;3;1;DIVORCIOS;9.01061;A
2014;41;3;5;DIVORCIOS;10.29784;A
2014;41;5;00;DIVORCIOS;198.23342;A
2014;41;5;1;DIVORCIOS;122.28685;A
2014;41;5;3;DIVORCIOS;3.86169;A
2014;41;5;5;DIVORCIOS;72.08488;A
2013;C01;00;00;DIVORCIOS;16473.17478;A
2013;C01;00;1;DIVORCIOS;15653.14078;A
2013;C01;00;3;DIVORCIOS;62.29518;A
2013;C01;00;5;DIVORCIOS;757.73882;A
2013;C01;1;00;DIVORCIOS;15423.7458;A
2013;C01;1;1;DIVORCIOS;14984.90742;A
2013;C01;1;3;DIVORCIOS;35.40168;A
2013;C01;1;5;DIVORCIOS;403.4367;A
2013;C01;3;00;DIVORCIOS;88.37763;A
2013;C01;3;1;DIVORCIOS;55.85609;A
2013;C01;3;3;DIVORCIOS;10.02221;A
2013;C01;3;5;DIVORCIOS;22.49933;A
2013;C01;5;00;DIVORCIOS;961.05135;A
2013;C01;5;1;DIVORCIOS;612.37727;A
2013;C01;5;3;DIVORCIOS;16.87129;A
2013;C01;5;5;DIVORCIOS;331.80279;A
2013;04;00;00;DIVORCIOS;1267.4696;A
2013;04;00;1;DIVORCIOS;1208.3648;A
2013;04;00;3;DIVORCIOS;4.9254;A
2013;04;00;5;DIVORCIOS;54.1794;A
2013;04;1;00;DIVORCIOS;1195.2304;A
2013;04;1;1;DIVORCIOS;1157.469;A
2013;04;1;3;DIVORCIOS;3.2836;A
2013;04;1;5;DIVORCIOS;34.4778;A
2013;04;3;00;DIVORCIOS;3.2836;A
2013;04;3;3;DIVORCIOS;1.6418;A
2013;04;3;5;DIVORCIOS;1.6418;A
2013;04;5;00;DIVORCIOS;68.9556;A
2013;04;5;1;DIVORCIOS;50.8958;A
2013;04;5;5;DIVORCIOS;18.0598;A
2013;11;00;00;DIVORCIOS;2358.7305;A
2013;11;00;1;DIVORCIOS;2264.9673;A
2013;11;00;3;DIVORCIOS;8.7903;A
2013;11;00;5;DIVORCIOS;84.9729;A
2013;11;1;00;DIVORCIOS;2234.20125;A
2013;11;1;1;DIVORCIOS;2179.9944;A
2013;11;1;3;DIVORCIOS;4.39515;A
2013;11;1;5;DIVORCIOS;49.8117;A
2013;11;3;00;DIVORCIOS;10.25535;A
2013;11;3;1;DIVORCIOS;7.32525;A
2013;11;3;3;DIVORCIOS;1.46505;A
2013;11;3;5;DIVORCIOS;1.46505;A
2013;11;5;00;DIVORCIOS;114.2739;A
2013;11;5;1;DIVORCIOS;77.64765;A
2013;11;5;3;DIVORCIOS;2.9301;A
2013;11;5;5;DIVORCIOS;33.69615;A
2013;14;00;00;DIVORCIOS;1452.76866;A
2013;14;00;1;DIVORCIOS;1391.72796;A
2013;14;00;3;DIVORCIOS;2.71292;A
2013;14;00;5;DIVORCIOS;58.32778;A
2013;14;1;00;DIVORCIOS;1360.52938;A
2013;14;1;1;DIVORCIOS;1330.68726;A
2013;14;1;3;DIVORCIOS;2.71292;A
2013;14;1;5;DIVORCIOS;27.1292;A
2013;14;3;00;DIVORCIOS;8.13876;A
2013;14;3;1;DIVORCIOS;5.42584;A
2013;14;3;5;DIVORCIOS;2.71292;A
2013;14;5;00;DIVORCIOS;84.10052;A
2013;14;5;1;DIVORCIOS;55.61486;A
2013;14;5;5;DIVORCIOS;28.48566;A
2013;18;00;00;DIVORCIOS;1822.15704;A
2013;18;00;1;DIVORCIOS;1728.04863;A
2013;18;00;3;DIVORCIOS;4.09167;A
2013;18;00;5;DIVORCIOS;90.01674;A
2013;18;1;00;DIVORCIOS;1702.13472;A
2013;18;1;1;DIVORCIOS;1651.67079;A
2013;18;1;3;DIVORCIOS;2.72778;A
2013;18;1;5;DIVORCIOS;47.73615;A
2013;18;3;00;DIVORCIOS;10.91112;A
2013;18;3;1;DIVORCIOS;5.45556;A
2013;18;3;5;DIVORCIOS;5.45556;A
2013;18;5;00;DIVORCIOS;109.1112;A
2013;18;5;1;DIVORCIOS;70.92228;A
2013;18;5;3;DIVORCIOS;1.36389;A
2013;18;5;5;DIVORCIOS;36.82503;A
2013;21;00;00;DIVORCIOS;995.33511;A
2013;21;00;1;DIVORCIOS;953.68328;A
2013;21;00;3;DIVORCIOS;2.87254;A
2013;21;00;5;DIVORCIOS;38.77929;A
2013;21;1;00;DIVORCIOS;937.88431;A
2013;21;1;1;DIVORCIOS;916.34026;A
2013;21;1;3;DIVORCIOS;1.43627;A
2013;21;1;5;DIVORCIOS;20.10778;A
2013;21;3;00;DIVORCIOS;8.61762;A
2013;21;3;1;DIVORCIOS;5.74508;A
2013;21;3;5;DIVORCIOS;2.87254;A
2013;21;5;00;DIVORCIOS;48.83318;A
2013;21;5;1;DIVORCIOS;31.59794;A
2013;21;5;3;DIVORCIOS;1.43627;A
2013;21;5;5;DIVORCIOS;15.79897;A
2013;23;00;00;DIVORCIOS;1155.71547;A
2013;23;00;1;DIVORCIOS;1096.44801;A
2013;23;00;3;DIVORCIOS;7.05565;A
2013;23;00;5;DIVORCIOS;52.21181;A
2013;23;1;00;DIVORCIOS;1097.85914;A
2013;23;1;1;DIVORCIOS;1068.22541;A
2013;23;1;3;DIVORCIOS;2.82226;A
2013;23;1;5;DIVORCIOS;26.81147;A
2013;23;3;00;DIVORCIOS;8.46678;A
2013;23;3;1;DIVORCIOS;2.82226;A
2013;23;3;3;DIVORCIOS;2.82226;A
2013;23;3;5;DIVORCIOS;2.82226;A
2013;23;5;00;DIVORCIOS;49.38955;A
2013;23;5;1;DIVORCIOS;25.40034;A
2013;23;5;3;DIVORCIOS;1.41113;A
2013;23;5;5;DIVORCIOS;22.57808;A
2013;29;00;00;DIVORCIOS;3581.6334;A
2013;29;00;1;DIVORCIOS;3343.2408;A
2013;29;00;3;DIVORCIOS;17.2332;A
2013;29;00;5;DIVORCIOS;221.1594;A
2013;29;1;00;DIVORCIOS;3275.7441;A
2013;29;1;1;DIVORCIOS;3149.3673;A
2013;29;1;3;DIVORCIOS;10.0527;A
2013;29;1;5;DIVORCIOS;116.3241;A
2013;29;3;00;DIVORCIOS;20.1054;A
2013;29;3;1;DIVORCIOS;15.7971;A
2013;29;3;3;DIVORCIOS;1.4361;A
2013;29;3;5;DIVORCIOS;2.8722;A
2013;29;5;00;DIVORCIOS;285.7839;A
2013;29;5;1;DIVORCIOS;178.0764;A
2013;29;5;3;DIVORCIOS;5.7444;A
2013;29;5;5;DIVORCIOS;101.9631;A
2013;41;00;00;DIVORCIOS;3839.365;A
2013;41;00;1;DIVORCIOS;3666.66;A
2013;41;00;3;DIVORCIOS;14.6135;A
2013;41;00;5;DIVORCIOS;158.0915;A
2013;41;1;00;DIVORCIOS;3620.1625;A
2013;41;1;1;DIVORCIOS;3531.153;A
2013;41;1;3;DIVORCIOS;7.971;A
2013;41;1;5;DIVORCIOS;81.0385;A
2013;41;3;00;DIVORCIOS;18.599;A
2013;41;3;1;DIVORCIOS;13.285;A
2013;41;3;3;DIVORCIOS;2.657;A
2013;41;3;5;DIVORCIOS;2.657;A
2013;41;5;00;DIVORCIOS;200.6035;A
2013;41;5;1;DIVORCIOS;122.222;A
2013;41;5;3;DIVORCIOS;3.9855;A
2013;41;5;5;DIVORCIOS;74.396;A
2012;C01;00;00;DIVORCIOS;19100.05171;A
2012;C01;00;1;DIVORCIOS;18141.37137;A
2012;C01;00;3;DIVORCIOS;100.13153;A
2012;C01;00;5;DIVORCIOS;858.54881;A
2012;C01;1;00;DIVORCIOS;17936.16985;A
2012;C01;1;1;DIVORCIOS;17392.3497;A
2012;C01;1;3;DIVORCIOS;53.11443;A
2012;C01;1;5;DIVORCIOS;490.70572;A
2012;C01;3;00;DIVORCIOS;119.64872;A
2012;C01;3;1;DIVORCIOS;78.35977;A
2012;C01;3;3;DIVORCIOS;14.0853;A
2012;C01;3;5;DIVORCIOS;27.20365;A
2012;C01;5;00;DIVORCIOS;1044.23314;A
2012;C01;5;1;DIVORCIOS;670.6619;A
2012;C01;5;3;DIVORCIOS;32.9318;A
2012;C01;5;5;DIVORCIOS;340.63944;A
2012;04;00;00;DIVORCIOS;1673.28115;A
2012;04;00;1;DIVORCIOS;1592.96416;A
2012;04;00;3;DIVORCIOS;7.89865;A
2012;04;00;5;DIVORCIOS;72.41834;A
2012;04;1;00;DIVORCIOS;1565.4558;A
2012;04;1;1;DIVORCIOS;1521.21533;A
2012;04;1;5;DIVORCIOS;44.24047;A
2012;04;3;00;DIVORCIOS;12.78478;A
2012;04;3;1;DIVORCIOS;9.77226;A
2012;04;3;3;DIVORCIOS;3.01252;A
2012;04;5;00;DIVORCIOS;95.04057;A
2012;04;5;1;DIVORCIOS;61.97657;A
2012;04;5;3;DIVORCIOS;4.88613;A
2012;04;5;5;DIVORCIOS;28.17787;A
2012;11;00;00;DIVORCIOS;2751.43454;A
2012;11;00;1;DIVORCIOS;2642.23128;A
2012;11;00;3;DIVORCIOS;15.67098;A
2012;11;00;5;DIVORCIOS;93.53228;A
2012;11;1;00;DIVORCIOS;2598.90064;A
2012;11;1;1;DIVORCIOS;2532.53442;A
2012;11;1;3;DIVORCIOS;9.92344;A
2012;11;1;5;DIVORCIOS;56.44278;A
2012;11;3;00;DIVORCIOS;17.24262;A
