TEMPORAL;TERRITORIO;DURACMATRIM;INDICATOR;OBS_VALUE;FREQ
2019;11;27;DIVORCIOS;29.68284;A
2019;11;28;DIVORCIOS;52.86643;A
2019;11;29;DIVORCIOS;31.44342;A
2019;11;30;DIVORCIOS;41.92456;A
2019;11;31;DIVORCIOS;21.84257;A
2019;11;32;DIVORCIOS;19.66243;A
2019;11;33;DIVORCIOS;28.38299;A
2019;11;34;DIVORCIOS;25.32256;A
2019;11;35;DIVORCIOS;24.02271;A
2019;11;36;DIVORCIOS;21.84257;A
2019;11;37;DIVORCIOS;9.60085;A
2019;11;38;DIVORCIOS;11.36143;A
2019;11;39;DIVORCIOS;16.602;A
2019;11;40;DIVORCIOS;16.602;A
2019;11;41;DIVORCIOS;7.42071;A
2019;11;42;DIVORCIOS;8.301;A
2019;11;43;DIVORCIOS;19.66243;A
2019;11;44;DIVORCIOS;14.84142;A
2019;11;45;DIVORCIOS;7.42071;A
2019;11;46;DIVORCIOS;6.12086;A
2019;11;47;DIVORCIOS;2.18014;A
2019;11;48;DIVORCIOS;5.24057;A
2019;11;49;DIVORCIOS;3.06043;A
2019;11;53;DIVORCIOS;4.36028;A
2019;11;54;DIVORCIOS;2.18014;A
2019;14;00;DIVORCIOS;1369.08113;A
2019;14;0;DIVORCIOS;9.94493;A
2019;14;1;DIVORCIOS;23.61853;A
2019;14;2;DIVORCIOS;42.48313;A
2019;14;3;DIVORCIOS;47.01581;A
2019;14;4;DIVORCIOS;37.58351;A
2019;14;5;DIVORCIOS;42.9202;A
2019;14;6;DIVORCIOS;50.74448;A
2019;14;7;DIVORCIOS;24.0556;A
2019;14;8;DIVORCIOS;37.7292;A
2019;14;9;DIVORCIOS;45.84486;A
2019;14;10;DIVORCIOS;52.3525;A
2019;14;11;DIVORCIOS;59.37277;A
2019;14;12;DIVORCIOS;58.05613;A
2019;14;13;DIVORCIOS;61.12648;A
2019;14;14;DIVORCIOS;39.48291;A
2019;14;15;DIVORCIOS;40.14123;A
2019;14;16;DIVORCIOS;45.18654;A
2019;14;17;DIVORCIOS;64.19683;A
2019;14;18;DIVORCIOS;37.87489;A
2019;14;19;DIVORCIOS;43.57852;A
2019;14;20;DIVORCIOS;50.23185;A
2019;14;21;DIVORCIOS;26.98026;A
2019;14;22;DIVORCIOS;18.06059;A
2019;14;23;DIVORCIOS;22.59327;A
2019;14;24;DIVORCIOS;28.80953;A
2019;14;25;DIVORCIOS;29.10091;A
2019;14;26;DIVORCIOS;29.46785;A
2019;14;27;DIVORCIOS;26.83457;A
2019;14;28;DIVORCIOS;21.64357;A
2019;14;29;DIVORCIOS;25.22655;A
2019;14;30;DIVORCIOS;32.90514;A
2019;14;31;DIVORCIOS;20.83956;A
2019;14;32;DIVORCIOS;20.83956;A
2019;14;33;DIVORCIOS;7.96997;A
2019;14;34;DIVORCIOS;22.01051;A
2019;14;35;DIVORCIOS;12.86959;A
2019;14;36;DIVORCIOS;12.21127;A
2019;14;37;DIVORCIOS;8.62829;A
2019;14;38;DIVORCIOS;9.28661;A
2019;14;39;DIVORCIOS;10.74894;A
2019;14;40;DIVORCIOS;7.16596;A
2019;14;41;DIVORCIOS;15.13593;A
2019;14;42;DIVORCIOS;8.77398;A
2019;14;43;DIVORCIOS;14.33192;A
2019;14;44;DIVORCIOS;1.46233;A
2019;14;45;DIVORCIOS;1.46233;A
2019;14;46;DIVORCIOS;5.04531;A
2019;14;47;DIVORCIOS;1.46233;A
2019;14;48;DIVORCIOS;3.58298;A
2019;14;49;DIVORCIOS;1.46233;A
2019;14;50;DIVORCIOS;2.12065;A
2019;14;51;DIVORCIOS;2.12065;A
2019;14;52;DIVORCIOS;1.46233;A
2019;14;53;DIVORCIOS;1.46233;A
2019;14;54;DIVORCIOS;1.46233;A
2019;18;00;DIVORCIOS;1634.5488;A
2019;18;0;DIVORCIOS;19.25936;A
2019;18;1;DIVORCIOS;53.89376;A
2019;18;2;DIVORCIOS;57.20128;A
2019;18;3;DIVORCIOS;64.47424;A
2019;18;4;DIVORCIOS;62.57264;A
2019;18;5;DIVORCIOS;68.19632;A
2019;18;6;DIVORCIOS;66.7904;A
2019;18;7;DIVORCIOS;67.20496;A
2019;18;8;DIVORCIOS;35.54464;A
2019;18;9;DIVORCIOS;69.18768;A
2019;18;10;DIVORCIOS;44.63808;A
2019;18;11;DIVORCIOS;48.44128;A
2019;18;12;DIVORCIOS;59.02176;A
2019;18;13;DIVORCIOS;58.0304;A
2019;18;14;DIVORCIOS;38.85216;A
2019;18;15;DIVORCIOS;39.34784;A
2019;18;16;DIVORCIOS;59.02176;A
2019;18;17;DIVORCIOS;34.0576;A
2019;18;18;DIVORCIOS;38.35648;A
2019;18;19;DIVORCIOS;39.84352;A
2019;18;20;DIVORCIOS;49.92832;A
2019;18;21;DIVORCIOS;40.3392;A
2019;18;22;DIVORCIOS;28.3528;A
2019;18;23;DIVORCIOS;39.84352;A
2019;18;24;DIVORCIOS;32.65168;A
2019;18;25;DIVORCIOS;32.7328;A
2019;18;26;DIVORCIOS;39.42896;A
2019;18;27;DIVORCIOS;44.80032;A
2019;18;28;DIVORCIOS;30.33552;A
2019;18;29;DIVORCIOS;36.04032;A
2019;18;30;DIVORCIOS;17.27664;A
2019;18;31;DIVORCIOS;30.33552;A
2019;18;32;DIVORCIOS;23.55824;A
2019;18;33;DIVORCIOS;4.79456;A
2019;18;34;DIVORCIOS;12.48208;A
2019;18;35;DIVORCIOS;16.86208;A
2019;18;36;DIVORCIOS;14.87936;A
2019;18;37;DIVORCIOS;24.5496;A
2019;18;38;DIVORCIOS;16.3664;A
2019;18;39;DIVORCIOS;11.57184;A
2019;18;41;DIVORCIOS;2.89296;A
2019;18;42;DIVORCIOS;13.47344;A
2019;18;43;DIVORCIOS;8.1832;A
2019;18;44;DIVORCIOS;8.1832;A
2019;18;45;DIVORCIOS;7.68752;A
2019;18;46;DIVORCIOS;7.19184;A
2019;18;47;DIVORCIOS;2.89296;A
2019;18;48;DIVORCIOS;5.78592;A
2019;18;49;DIVORCIOS;2.39728;A
2019;18;51;DIVORCIOS;2.39728;A
2019;18;56;DIVORCIOS;2.39728;A
2019;21;00;DIVORCIOS;1003.79841;A
2019;21;0;DIVORCIOS;5.05485;A
2019;21;1;DIVORCIOS;14.22552;A
2019;21;2;DIVORCIOS;23.39619;A
2019;21;3;DIVORCIOS;31.50793;A
2019;21;4;DIVORCIOS;21.39823;A
2019;21;5;DIVORCIOS;20.3393;A
2019;21;6;DIVORCIOS;37.62171;A
2019;21;7;DIVORCIOS;37.62171;A
2019;21;8;DIVORCIOS;32.56686;A
2019;21;9;DIVORCIOS;40.6786;A
2019;21;10;DIVORCIOS;59.95897;A
2019;21;11;DIVORCIOS;47.85131;A
2019;21;12;DIVORCIOS;53.96509;A
2019;21;13;DIVORCIOS;36.68268;A
2019;21;14;DIVORCIOS;24.45512;A
2019;21;15;DIVORCIOS;38.68064;A
2019;21;16;DIVORCIOS;48.91024;A
2019;21;17;DIVORCIOS;39.73957;A
2019;21;18;DIVORCIOS;27.51201;A
2019;21;19;DIVORCIOS;36.68268;A
2019;21;20;DIVORCIOS;29.50997;A
2019;21;21;DIVORCIOS;26.45308;A
2019;21;22;DIVORCIOS;21.39823;A
2019;21;23;DIVORCIOS;9.17067;A
2019;21;24;DIVORCIOS;9.17067;A
2019;21;25;DIVORCIOS;17.28241;A
2019;21;26;DIVORCIOS;12.22756;A
2019;21;27;DIVORCIOS;22.33726;A
2019;21;28;DIVORCIOS;8.11174;A
2019;21;29;DIVORCIOS;19.28037;A
2019;21;30;DIVORCIOS;13.16659;A
2019;21;31;DIVORCIOS;16.22348;A
2019;21;32;DIVORCIOS;24.33522;A
2019;21;33;DIVORCIOS;5.05485;A
2019;21;34;DIVORCIOS;16.22348;A
2019;21;35;DIVORCIOS;23.27629;A
2019;21;37;DIVORCIOS;13.16659;A
2019;21;38;DIVORCIOS;3.05689;A
2019;21;40;DIVORCIOS;9.17067;A
2019;21;41;DIVORCIOS;8.11174;A
2019;21;42;DIVORCIOS;3.05689;A
2019;21;46;DIVORCIOS;10.1097;A
2019;21;47;DIVORCIOS;5.05485;A
2019;23;00;DIVORCIOS;1181.24056;A
2019;23;0;DIVORCIOS;3.55202;A
2019;23;1;DIVORCIOS;26.88076;A
2019;23;2;DIVORCIOS;47.16928;A
2019;23;3;DIVORCIOS;22.81694;A
2019;23;4;DIVORCIOS;32.4494;A
2019;23;5;DIVORCIOS;19.77672;A
2019;23;6;DIVORCIOS;25.34536;A
2019;23;7;DIVORCIOS;46.1151;A
2019;23;8;DIVORCIOS;54.24274;A
2019;23;9;DIVORCIOS;30.914;A
2019;23;10;DIVORCIOS;52.70734;A
2019;23;11;DIVORCIOS;50.17892;A
2019;23;12;DIVORCIOS;21.79334;A
2019;23;13;DIVORCIOS;64.35642;A
2019;23;14;DIVORCIOS;31.9376;A
2019;23;15;DIVORCIOS;33.44242;A
2019;23;16;DIVORCIOS;36.99444;A
2019;23;17;DIVORCIOS;43.07488;A
2019;23;18;DIVORCIOS;40.03466;A
2019;23;19;DIVORCIOS;30.914;A
2019;23;20;DIVORCIOS;21.28154;A
2019;23;21;DIVORCIOS;28.38558;A
2019;23;22;DIVORCIOS;38.52984;A
2019;23;23;DIVORCIOS;9.63246;A
2019;23;24;DIVORCIOS;21.79334;A
2019;23;25;DIVORCIOS;39.55344;A
2019;23;26;DIVORCIOS;30.43278;A
2019;23;27;DIVORCIOS;37.02502;A
2019;23;28;DIVORCIOS;26.88076;A
2019;23;29;DIVORCIOS;27.39256;A
2019;23;30;DIVORCIOS;50.2095;A
2019;23;31;DIVORCIOS;16.2247;A
2019;23;32;DIVORCIOS;12.67268;A
2019;23;33;DIVORCIOS;14.20808;A
2019;23;34;DIVORCIOS;3.55202;A
2019;23;35;DIVORCIOS;10.65606;A
2019;23;36;DIVORCIOS;16.7365;A
2019;23;37;DIVORCIOS;6.59224;A
2019;23;38;DIVORCIOS;9.63246;A
2019;23;39;DIVORCIOS;10.14426;A
2019;23;40;DIVORCIOS;7.10404;A
2019;23;41;DIVORCIOS;10.14426;A
2019;23;43;DIVORCIOS;7.10404;A
2019;23;45;DIVORCIOS;3.55202;A
2019;23;46;DIVORCIOS;3.55202;A
2019;23;48;DIVORCIOS;3.55202;A
2019;29;00;DIVORCIOS;3795.50761;A
2019;29;0;DIVORCIOS;36.593;A
2019;29;1;DIVORCIOS;79.91074;A
2019;29;2;DIVORCIOS;156.14723;A
2019;29;3;DIVORCIOS;152.39179;A
2019;29;4;DIVORCIOS;215.49068;A
2019;29;5;DIVORCIOS;184.21252;A
2019;29;6;DIVORCIOS;131.20074;A
2019;29;7;DIVORCIOS;110.00969;A
2019;29;8;DIVORCIOS;124.476;A
2019;29;9;DIVORCIOS;127.75718;A
2019;29;10;DIVORCIOS;150.9007;A
2019;29;11;DIVORCIOS;172.01056;A
2019;29;12;DIVORCIOS;148.24328;A
2019;29;13;DIVORCIOS;153.87;A
2019;29;14;DIVORCIOS;100.54634;A
2019;29;15;DIVORCIOS;105.23742;A
2019;29;16;DIVORCIOS;105.94237;A
2019;29;17;DIVORCIOS;133.77697;A
2019;29;18;DIVORCIOS;104.92554;A
2019;29;19;DIVORCIOS;85.45627;A
2019;29;20;DIVORCIOS;105.63049;A
2019;29;21;DIVORCIOS;77.17213;A
2019;29;22;DIVORCIOS;54.02861;A
2019;29;23;DIVORCIOS;97.97011;A
2019;29;24;DIVORCIOS;69.82363;A
2019;29;25;DIVORCIOS;42.61279;A
2019;29;26;DIVORCIOS;59.42464;A
2019;29;27;DIVORCIOS;62.78701;A
2019;29;28;DIVORCIOS;60.44147;A
2019;29;29;DIVORCIOS;64.82067;A
2019;29;30;DIVORCIOS;33.93558;A
2019;29;31;DIVORCIOS;58.80088;A
2019;29;32;DIVORCIOS;44.64645;A
2019;29;33;DIVORCIOS;32.91875;A
2019;29;34;DIVORCIOS;40.34844;A
2019;29;35;DIVORCIOS;35.26429;A
2019;29;36;DIVORCIOS;18.14056;A
2019;29;37;DIVORCIOS;27.21084;A
2019;29;38;DIVORCIOS;27.21084;A
2019;29;39;DIVORCIOS;33.93558;A
2019;29;40;DIVORCIOS;21.50293;A
2019;29;41;DIVORCIOS;18.14056;A
2019;29;42;DIVORCIOS;31.59004;A
2019;29;43;DIVORCIOS;21.81481;A
2019;29;44;DIVORCIOS;24.8653;A
2019;29;45;DIVORCIOS;10.08711;A
2019;29;46;DIVORCIOS;5.70791;A
2019;29;47;DIVORCIOS;5.70791;A
2019;29;48;DIVORCIOS;3.36237;A
2019;29;49;DIVORCIOS;2.34554;A
2019;29;50;DIVORCIOS;3.36237;A
2019;29;51;DIVORCIOS;10.39899;A
2019;29;52;DIVORCIOS;4.69108;A
2019;29;56;DIVORCIOS;3.36237;A
2019;29;65;DIVORCIOS;2.34554;A
2019;41;00;DIVORCIOS;4059.5542;A
2019;41;0;DIVORCIOS;27.76449;A
2019;41;1;DIVORCIOS;94.28211;A
2019;41;2;DIVORCIOS;143.69927;A
2019;41;3;DIVORCIOS;148.56816;A
2019;41;4;DIVORCIOS;134.91946;A
2019;41;5;DIVORCIOS;147.00062;A
2019;41;6;DIVORCIOS;136.17825;A
2019;41;7;DIVORCIOS;146.69187;A
2019;41;8;DIVORCIOS;129.27473;A
2019;41;9;DIVORCIOS;137.2787;A
2019;41;10;DIVORCIOS;146.69187;A
2019;41;11;DIVORCIOS;134.76905;A
2019;41;12;DIVORCIOS;150.77699;A
2019;41;13;DIVORCIOS;160.81559;A
2019;41;14;DIVORCIOS;161.7577;A
2019;41;15;DIVORCIOS;143.71513;A
2019;41;16;DIVORCIOS;134.30196;A
2019;41;17;DIVORCIOS;145.28267;A
2019;41;18;DIVORCIOS;127.2401;A
2019;41;19;DIVORCIOS;114.69185;A
2019;41;20;DIVORCIOS;81.74179;A
2019;41;21;DIVORCIOS;119.07779;A
2019;41;22;DIVORCIOS;87.22818;A
2019;41;23;DIVORCIOS;117.97734;A
2019;41;24;DIVORCIOS;74.36325;A
2019;41;25;DIVORCIOS;73.10446;A
2019;41;26;DIVORCIOS;87.22025;A
2019;41;27;DIVORCIOS;95.84965;A
2019;41;28;DIVORCIOS;72.00401;A
2019;41;29;DIVORCIOS;67.92682;A
2019;41;30;DIVORCIOS;50.20093;A
2019;41;31;DIVORCIOS;58.35531;A
2019;41;32;DIVORCIOS;38.11977;A
2019;41;33;DIVORCIOS;27.13906;A
2019;41;34;DIVORCIOS;27.92283;A
2019;41;35;DIVORCIOS;23.6873;A
2019;41;36;DIVORCIOS;38.90354;A
2019;41;37;DIVORCIOS;29.49037;A
2019;41;38;DIVORCIOS;31.21625;A
2019;41;39;DIVORCIOS;15.37458;A
2019;41;40;DIVORCIOS;24.62941;A
2019;41;41;DIVORCIOS;35.45178;A
2019;41;42;DIVORCIOS;15.21624;A
2019;41;43;DIVORCIOS;18.668;A
2019;41;44;DIVORCIOS;19.45177;A
2019;41;45;DIVORCIOS;12.70659;A
2019;41;46;DIVORCIOS;14.27413;A
2019;41;47;DIVORCIOS;8.47106;A
2019;41;48;DIVORCIOS;6.74518;A
2019;41;49;DIVORCIOS;4.23553;A
2019;41;51;DIVORCIOS;5.0193;A
2019;41;52;DIVORCIOS;3.45176;A
2019;41;53;DIVORCIOS;3.45176;A
2019;41;54;DIVORCIOS;1.72588;A
2019;41;55;DIVORCIOS;1.72588;A
2019;41;57;DIVORCIOS;1.72588;A
2018;C01;00;DIVORCIOS;16934.828;A
2018;C01;0;DIVORCIOS;149.4959;A
2018;C01;1;DIVORCIOS;398.2544;A
2018;C01;2;DIVORCIOS;517.3448;A
2018;C01;3;DIVORCIOS;594.7561;A
2018;C01;4;DIVORCIOS;635.4174;A
2018;C01;5;DIVORCIOS;687.6121;A
2018;C01;6;DIVORCIOS;609.7326;A
2018;C01;7;DIVORCIOS;576.8703;A
2018;C01;8;DIVORCIOS;621.0306;A
2018;C01;9;DIVORCIOS;567.913;A
2018;C01;10;DIVORCIOS;628.2411;A
2018;C01;11;DIVORCIOS;676.3757;A
2018;C01;12;DIVORCIOS;618.1113;A
2018;C01;13;DIVORCIOS;622.3979;A
2018;C01;14;DIVORCIOS;573.8723;A
2018;C01;15;DIVORCIOS;483.42;A
2018;C01;16;DIVORCIOS;540.6289;A
2018;C01;17;DIVORCIOS;540.0698;A
2018;C01;18;DIVORCIOS;494.2104;A
2018;C01;19;DIVORCIOS;455.535;A
2018;C01;20;DIVORCIOS;457.002;A
2018;C01;21;DIVORCIOS;446.863;A
2018;C01;22;DIVORCIOS;393.422;A
2018;C01;23;DIVORCIOS;381.9455;A
2018;C01;24;DIVORCIOS;343.845;A
2018;C01;25;DIVORCIOS;335.2329;A
2018;C01;26;DIVORCIOS;331.0678;A
2018;C01;27;DIVORCIOS;333.1934;A
2018;C01;28;DIVORCIOS;312.6831;A
2018;C01;29;DIVORCIOS;330.7136;A
2018;C01;30;DIVORCIOS;255.0743;A
2018;C01;31;DIVORCIOS;228.5265;A
2018;C01;32;DIVORCIOS;204.0638;A
2018;C01;33;DIVORCIOS;169.047;A
2018;C01;34;DIVORCIOS;178.3984;A
2018;C01;35;DIVORCIOS;140.8303;A
2018;C01;36;DIVORCIOS;120.4073;A
2018;C01;37;DIVORCIOS;131.0233;A
2018;C01;38;DIVORCIOS;113.9601;A
2018;C01;39;DIVORCIOS;110.5756;A
2018;C01;40;DIVORCIOS;108.7009;A
2018;C01;41;DIVORCIOS;80.1394;A
2018;C01;42;DIVORCIOS;73.4763;A
2018;C01;43;DIVORCIOS;80.4428;A
2018;C01;44;DIVORCIOS;48.2833;A
2018;C01;45;DIVORCIOS;48.7055;A
2018;C01;46;DIVORCIOS;43.6336;A
2018;C01;47;DIVORCIOS;20.1978;A
2018;C01;48;DIVORCIOS;31.6667;A
2018;C01;49;DIVORCIOS;21.5212;A
2018;C01;50;DIVORCIOS;6.4858;A
2018;C01;51;DIVORCIOS;13.8133;A
2018;C01;52;DIVORCIOS;12.1316;A
2018;C01;53;DIVORCIOS;9.9472;A
2018;C01;54;DIVORCIOS;3.4463;A
2018;C01;55;DIVORCIOS;6.2738;A
2018;C01;56;DIVORCIOS;10.2672;A
2018;C01;58;DIVORCIOS;2.7524;A
2018;C01;59;DIVORCIOS;1.4691;A
2018;C01;60;DIVORCIOS;2.3093;A
2018;04;00;DIVORCIOS;1456.1395;A
2018;04;0;DIVORCIOS;9.991;A
2018;04;1;DIVORCIOS;24.8651;A
2018;04;2;DIVORCIOS;39.7392;A
2018;04;3;DIVORCIOS;55.6235;A
2018;04;4;DIVORCIOS;62.1343;A
2018;04;5;DIVORCIOS;88.0096;A
2018;04;6;DIVORCIOS;68.0276;A
2018;04;7;DIVORCIOS;71.283;A
2018;04;8;DIVORCIOS;57.6439;A
2018;04;9;DIVORCIOS;49.2806;A
2018;04;10;DIVORCIOS;59.6643;A
2018;04;11;DIVORCIOS;49.6733;A
2018;04;12;DIVORCIOS;48.6631;A
2018;04;13;DIVORCIOS;66.343;A
2018;04;14;DIVORCIOS;36.0342;A
2018;04;15;DIVORCIOS;42.1523;A
2018;04;16;DIVORCIOS;38.0546;A
2018;04;17;DIVORCIOS;41.9275;A
2018;04;18;DIVORCIOS;46.8106;A
2018;04;19;DIVORCIOS;37.6619;A
2018;04;20;DIVORCIOS;34.4065;A
2018;04;21;DIVORCIOS;29.5234;A
2018;04;22;DIVORCIOS;39.9071;A
2018;04;23;DIVORCIOS;20.7674;A
2018;04;24;DIVORCIOS;22.2272;A
2018;04;25;DIVORCIOS;27.2782;A
2018;04;26;DIVORCIOS;24.6403;A
2018;04;27;DIVORCIOS;31.6007;A
2018;04;28;DIVORCIOS;26.4928;A
2018;04;29;DIVORCIOS;17.1193;A
2018;04;30;DIVORCIOS;14.2566;A
2018;04;31;DIVORCIOS;17.512;A
2018;04;32;DIVORCIOS;19.982;A
2018;04;33;DIVORCIOS;15.0989;A
2018;04;34;DIVORCIOS;9.3735;A
2018;04;35;DIVORCIOS;15.0989;A
2018;04;36;DIVORCIOS;11.0012;A
2018;04;37;DIVORCIOS;12.2362;A
2018;04;38;DIVORCIOS;8.3633;A
2018;04;39;DIVORCIOS;13.8639;A
2018;04;40;DIVORCIOS;6.1181;A
2018;04;41;DIVORCIOS;8.3633;A
2018;04;42;DIVORCIOS;8.3633;A
2018;04;43;DIVORCIOS;5.5006;A
2018;04;44;DIVORCIOS;7.7458;A
2018;04;46;DIVORCIOS;2.2452;A
2018;04;48;DIVORCIOS;4.4904;A
2018;04;49;DIVORCIOS;4.4904;A
2018;04;56;DIVORCIOS;4.4904;A
2018;11;00;DIVORCIOS;2490.3415;A
2018;11;0;DIVORCIOS;23.0487;A
2018;11;1;DIVORCIOS;49.305;A
2018;11;2;DIVORCIOS;66.2746;A
2018;11;3;DIVORCIOS;77.2842;A
2018;11;4;DIVORCIOS;99.4013;A
2018;11;5;DIVORCIOS;80.0366;A
2018;11;6;DIVORCIOS;88.3917;A
2018;11;7;DIVORCIOS;57.8983;A
2018;11;8;DIVORCIOS;107.9946;A
2018;11;9;DIVORCIOS;73.145;A
2018;11;10;DIVORCIOS;78.0755;A
2018;11;11;DIVORCIOS;111.7765;A
2018;11;12;DIVORCIOS;99.7374;A
2018;11;13;DIVORCIOS;97.1041;A
2018;11;14;DIVORCIOS;90.4507;A
2018;11;15;DIVORCIOS;87.6983;A
2018;11;16;DIVORCIOS;73.0259;A
2018;11;17;DIVORCIOS;100.886;A
2018;11;18;DIVORCIOS;70.3926;A
2018;11;19;DIVORCIOS;62.8288;A
2018;11;20;DIVORCIOS;71.9964;A
2018;11;21;DIVORCIOS;76.3526;A
2018;11;22;DIVORCIOS;52.8487;A
2018;11;23;DIVORCIOS;46.4335;A
2018;11;24;DIVORCIOS;56.2945;A
2018;11;25;DIVORCIOS;59.6212;A
2018;11;26;DIVORCIOS;41.6221;A
2018;11;27;DIVORCIOS;43.2259;A
2018;11;28;DIVORCIOS;52.0574;A
2018;11;29;DIVORCIOS;61.4632;A
2018;11;30;DIVORCIOS;43.8002;A
2018;11;31;DIVORCIOS;38.9888;A
2018;11;32;DIVORCIOS;30.1573;A
2018;11;33;DIVORCIOS;30.1573;A
2018;11;34;DIVORCIOS;29.0087;A
2018;11;35;DIVORCIOS;14.7915;A
2018;11;36;DIVORCIOS;12.0391;A
2018;11;37;DIVORCIOS;20.7515;A
2018;11;38;DIVORCIOS;18.6925;A
2018;11;39;DIVORCIOS;14.2172;A
2018;11;40;DIVORCIOS;12.0391;A
2018;11;41;DIVORCIOS;10.4353;A
2018;11;42;DIVORCIOS;7.6829;A
2018;11;43;DIVORCIOS;4.3562;A
2018;11;44;DIVORCIOS;2.1781;A
2018;11;45;DIVORCIOS;6.5343;A
2018;11;46;DIVORCIOS;7.6829;A
2018;11;47;DIVORCIOS;2.1781;A
2018;11;48;DIVORCIOS;8.2572;A
2018;11;49;DIVORCIOS;2.1781;A
2018;11;50;DIVORCIOS;2.1781;A
2018;11;51;DIVORCIOS;2.7524;A
2018;11;52;DIVORCIOS;2.7524;A
2018;11;53;DIVORCIOS;7.1086;A
2018;11;58;DIVORCIOS;2.7524;A
2018;14;00;DIVORCIOS;1405.7198;A
2018;14;0;DIVORCIOS;15.0184;A
2018;14;1;DIVORCIOS;46.479;A
2018;14;2;DIVORCIOS;43.7432;A
2018;14;3;DIVORCIOS;34.4474;A
2018;14;4;DIVORCIOS;39.4718;A
2018;14;5;DIVORCIOS;56.3886;A
2018;14;6;DIVORCIOS;40.421;A
2018;14;7;DIVORCIOS;44.4688;A
2018;14;8;DIVORCIOS;53.1782;A
2018;14;9;DIVORCIOS;49.1304;A
2018;14;10;DIVORCIOS;38.1598;A
2018;14;11;DIVORCIOS;60.352;A
2018;14;12;DIVORCIOS;48.1812;A
2018;14;13;DIVORCIOS;30.6506;A
2018;14;14;DIVORCIOS;53.4292;A
2018;14;15;DIVORCIOS;48.544;A
2018;14;16;DIVORCIOS;43.7706;A
2018;14;17;DIVORCIOS;48.544;A
2018;14;18;DIVORCIOS;46.5064;A
2018;14;19;DIVORCIOS;33.2746;A
2018;14;20;DIVORCIOS;40.7838;A
2018;14;21;DIVORCIOS;34.5866;A
2018;14;22;DIVORCIOS;39.4718;A
2018;14;23;DIVORCIOS;37.4342;A
2018;14;24;DIVORCIOS;30.2878;A
2018;14;25;DIVORCIOS;39.6954;A
2018;14;26;DIVORCIOS;30.8742;A
2018;14;27;DIVORCIOS;29.0876;A
2018;14;28;DIVORCIOS;18.9544;A
2018;14;29;DIVORCIOS;27.8874;A
2018;14;30;DIVORCIOS;19.9036;A
2018;14;31;DIVORCIOS;19.9036;A
2018;14;32;DIVORCIOS;18.5916;A
2018;14;33;DIVORCIOS;14.181;A
2018;14;34;DIVORCIOS;21.2156;A
2018;14;35;DIVORCIOS;13.7064;A
2018;14;36;DIVORCIOS;11.4452;A
2018;14;37;DIVORCIOS;13.2318;A
2018;14;38;DIVORCIOS;6.1972;A
2018;14;39;DIVORCIOS;12.3944;A
2018;14;40;DIVORCIOS;13.3436;A
2018;14;41;DIVORCIOS;4.4106;A
2018;14;42;DIVORCIOS;10.1332;A
2018;14;43;DIVORCIOS;3.0986;A
2018;14;44;DIVORCIOS;3.0986;A
2018;14;45;DIVORCIOS;2.624;A
2018;14;46;DIVORCIOS;5.7226;A
2018;14;47;DIVORCIOS;1.7866;A
2018;14;49;DIVORCIOS;3.0986;A
2018;14;51;DIVORCIOS;3.0986;A
2018;14;54;DIVORCIOS;1.312;A
2018;18;00;DIVORCIOS;1684.5826;A
2018;18;0;DIVORCIOS;23.4402;A
2018;18;1;DIVORCIOS;40.2037;A
2018;18;2;DIVORCIOS;62.0427;A
2018;18;3;DIVORCIOS;55.4302;A
2018;18;4;DIVORCIOS;80.0071;A
2018;18;5;DIVORCIOS;67.1182;A
2018;18;6;DIVORCIOS;47.6168;A
2018;18;7;DIVORCIOS;60.8418;A
2018;18;8;DIVORCIOS;56.1666;A
2018;18;9;DIVORCIOS;66.7179;A
2018;18;10;DIVORCIOS;62.3788;A
2018;18;11;DIVORCIOS;49.4899;A
2018;18;12;DIVORCIOS;53.7648;A
2018;18;13;DIVORCIOS;49.0896;A
2018;18;14;DIVORCIOS;68.9913;A
2018;18;15;DIVORCIOS;40.1395;A
2018;18;16;DIVORCIOS;42.4771;A
2018;18;17;DIVORCIOS;45.215;A
2018;18;18;DIVORCIOS;38.2022;A
2018;18;19;DIVORCIOS;58.8403;A
2018;18;20;DIVORCIOS;30.7891;A
2018;18;21;DIVORCIOS;45.2792;A
2018;18;22;DIVORCIOS;44.0783;A
2018;18;23;DIVORCIOS;37.0655;A
2018;18;24;DIVORCIOS;29.6524;A
2018;18;25;DIVORCIOS;34.3276;A
2018;18;26;DIVORCIOS;25.3775;A
2018;18;27;DIVORCIOS;38.6667;A
2018;18;28;DIVORCIOS;35.9288;A
2018;18;29;DIVORCIOS;27.7151;A
2018;18;30;DIVORCIOS;42.5413;A
2018;18;31;DIVORCIOS;20.7023;A
2018;18;32;DIVORCIOS;15.6268;A
2018;18;33;DIVORCIOS;10.151;A
2018;18;34;DIVORCIOS;21.1026;A
2018;18;35;DIVORCIOS;18.3647;A
2018;18;36;DIVORCIOS;13.2892;A
2018;18;37;DIVORCIOS;8.2137;A
2018;18;38;DIVORCIOS;5.0755;A
2018;18;39;DIVORCIOS;10.151;A
2018;18;40;DIVORCIOS;15.6268;A
2018;18;41;DIVORCIOS;13.2892;A
2018;18;42;DIVORCIOS;10.5513;A
2018;18;43;DIVORCIOS;20.302;A
2018;18;44;DIVORCIOS;7.8134;A
2018;18;45;DIVORCIOS;10.5513;A
2018;18;46;DIVORCIOS;7.0128;A
2018;18;47;DIVORCIOS;2.7379;A
