D_TEMPORAL_0;D_LUGARNACIMIEN_0;D_SEXO_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2016;45765;3689;3023;Andaluces;73.0;A
2016;45765;3689;3142;Andaluces;51.0;A
2016;45765;3689;3143;Andaluces;3034.0;A
2016;45765;3689;3160;Andaluces;1013.0;A
2016;45765;3689;3676;Andaluces;4047.0;A
2016;45765;3690;2352;Andaluces;14.0;A
2016;45765;3690;2402;Andaluces;26.0;A
2016;45765;3690;2482;Andaluces;33.0;A
2016;45765;3690;2713;Andaluces;99.0;A
2016;45765;3690;2797;Andaluces;6.0;A
2016;45765;3690;2911;Andaluces;2885.0;A
2016;45765;3690;3023;Andaluces;66.0;A
2016;45765;3690;3142;Andaluces;48.0;A
2016;45765;3690;3143;Andaluces;3177.0;A
2016;45765;3690;3160;Andaluces;1098.0;A
2016;45765;3690;3676;Andaluces;4275.0;A
2016;45873;3691;2352;Andaluces;38.0;A
2016;45873;3691;2402;Andaluces;194.0;A
2016;45873;3691;2482;Andaluces;38.0;A
2016;45873;3691;2713;Andaluces;113.0;A
2016;45873;3691;2797;Andaluces;12.0;A
2016;45873;3691;2911;Andaluces;21.0;A
2016;45873;3691;3023;Andaluces;15584.0;A
2016;45873;3691;3142;Andaluces;153.0;A
2016;45873;3691;3143;Andaluces;16153.0;A
2016;45873;3691;3160;Andaluces;1662.0;A
2016;45873;3691;3676;Andaluces;17815.0;A
2016;45873;3689;2352;Andaluces;22.0;A
2016;45873;3689;2402;Andaluces;94.0;A
2016;45873;3689;2482;Andaluces;16.0;A
2016;45873;3689;2713;Andaluces;55.0;A
2016;45873;3689;2797;Andaluces;5.0;A
2016;45873;3689;2911;Andaluces;10.0;A
2016;45873;3689;3023;Andaluces;7660.0;A
2016;45873;3689;3142;Andaluces;75.0;A
2016;45873;3689;3143;Andaluces;7937.0;A
2016;45873;3689;3160;Andaluces;813.0;A
2016;45873;3689;3676;Andaluces;8750.0;A
2016;45873;3690;2352;Andaluces;16.0;A
2016;45873;3690;2402;Andaluces;100.0;A
2016;45873;3690;2482;Andaluces;22.0;A
2016;45873;3690;2713;Andaluces;58.0;A
2016;45873;3690;2797;Andaluces;7.0;A
2016;45873;3690;2911;Andaluces;11.0;A
2016;45873;3690;3023;Andaluces;7924.0;A
2016;45873;3690;3142;Andaluces;78.0;A
2016;45873;3690;3143;Andaluces;8216.0;A
2016;45873;3690;3160;Andaluces;849.0;A
2016;45873;3690;3676;Andaluces;9065.0;A
2016;45980;3691;2352;Andaluces;29.0;A
2016;45980;3691;2402;Andaluces;340.0;A
2016;45980;3691;2482;Andaluces;109.0;A
2016;45980;3691;2713;Andaluces;87.0;A
2016;45980;3691;2797;Andaluces;134.0;A
2016;45980;3691;2911;Andaluces;18.0;A
2016;45980;3691;3023;Andaluces;240.0;A
2016;45980;3691;3142;Andaluces;14369.0;A
2016;45980;3691;3143;Andaluces;15326.0;A
2016;45980;3691;3160;Andaluces;1920.0;A
2016;45980;3691;3676;Andaluces;17246.0;A
2016;45980;3689;2352;Andaluces;15.0;A
2016;45980;3689;2402;Andaluces;137.0;A
2016;45980;3689;2482;Andaluces;52.0;A
2016;45980;3689;2713;Andaluces;47.0;A
2016;45980;3689;2797;Andaluces;71.0;A
2016;45980;3689;2911;Andaluces;8.0;A
2016;45980;3689;3023;Andaluces;137.0;A
2016;45980;3689;3142;Andaluces;7001.0;A
2016;45980;3689;3143;Andaluces;7468.0;A
2016;45980;3689;3160;Andaluces;1005.0;A
2016;45980;3689;3676;Andaluces;8473.0;A
2016;45980;3690;2352;Andaluces;14.0;A
2016;45980;3690;2402;Andaluces;203.0;A
2016;45980;3690;2482;Andaluces;57.0;A
2016;45980;3690;2713;Andaluces;40.0;A
2016;45980;3690;2797;Andaluces;63.0;A
2016;45980;3690;2911;Andaluces;10.0;A
2016;45980;3690;3023;Andaluces;103.0;A
2016;45980;3690;3142;Andaluces;7368.0;A
2016;45980;3690;3143;Andaluces;7858.0;A
2016;45980;3690;3160;Andaluces;915.0;A
2016;45980;3690;3676;Andaluces;8773.0;A
2016;45981;3691;2352;Andaluces;11315.0;A
2016;45981;3691;2402;Andaluces;13407.0;A
2016;45981;3691;2482;Andaluces;8989.0;A
2016;45981;3691;2713;Andaluces;16676.0;A
2016;45981;3691;2797;Andaluces;3379.0;A
2016;45981;3691;2911;Andaluces;5832.0;A
2016;45981;3691;3023;Andaluces;17016.0;A
2016;45981;3691;3142;Andaluces;15574.0;A
2016;45981;3691;3143;Andaluces;92188.0;A
2016;45981;3691;3160;Andaluces;13049.0;A
2016;45981;3691;3676;Andaluces;105237.0;A
2016;45981;3689;2352;Andaluces;5501.0;A
2016;45981;3689;2402;Andaluces;6428.0;A
2016;45981;3689;2482;Andaluces;4502.0;A
2016;45981;3689;2713;Andaluces;8198.0;A
2016;45981;3689;2797;Andaluces;1656.0;A
2016;45981;3689;2911;Andaluces;2853.0;A
2016;45981;3689;3023;Andaluces;8380.0;A
2016;45981;3689;3142;Andaluces;7617.0;A
2016;45981;3689;3143;Andaluces;45135.0;A
2016;45981;3689;3160;Andaluces;6600.0;A
2016;45981;3689;3676;Andaluces;51735.0;A
2016;45981;3690;2352;Andaluces;5814.0;A
2016;45981;3690;2402;Andaluces;6979.0;A
2016;45981;3690;2482;Andaluces;4487.0;A
2016;45981;3690;2713;Andaluces;8478.0;A
2016;45981;3690;2797;Andaluces;1723.0;A
2016;45981;3690;2911;Andaluces;2979.0;A
2016;45981;3690;3023;Andaluces;8636.0;A
2016;45981;3690;3142;Andaluces;7957.0;A
2016;45981;3690;3143;Andaluces;47053.0;A
2016;45981;3690;3160;Andaluces;6449.0;A
2016;45981;3690;3676;Andaluces;53502.0;A
2017;45230;3691;2352;Andaluces;11171.0;A
2017;45230;3691;2402;Andaluces;17.0;A
2017;45230;3691;2482;Andaluces;15.0;A
2017;45230;3691;2713;Andaluces;95.0;A
2017;45230;3691;2797;Andaluces;;A
2017;45230;3691;2911;Andaluces;11.0;A
2017;45230;3691;3023;Andaluces;62.0;A
2017;45230;3691;3142;Andaluces;52.0;A
2017;45230;3691;3143;Andaluces;11423.0;A
2017;45230;3691;3160;Andaluces;1303.0;A
2017;45230;3691;3676;Andaluces;12726.0;A
2017;45230;3689;2352;Andaluces;5402.0;A
2017;45230;3689;2402;Andaluces;7.0;A
2017;45230;3689;2482;Andaluces;8.0;A
2017;45230;3689;2713;Andaluces;34.0;A
2017;45230;3689;2797;Andaluces;;A
2017;45230;3689;2911;Andaluces;7.0;A
2017;45230;3689;3023;Andaluces;36.0;A
2017;45230;3689;3142;Andaluces;27.0;A
2017;45230;3689;3143;Andaluces;5521.0;A
2017;45230;3689;3160;Andaluces;699.0;A
2017;45230;3689;3676;Andaluces;6220.0;A
2017;45230;3690;2352;Andaluces;5769.0;A
2017;45230;3690;2402;Andaluces;10.0;A
2017;45230;3690;2482;Andaluces;7.0;A
2017;45230;3690;2713;Andaluces;61.0;A
2017;45230;3690;2797;Andaluces;;A
2017;45230;3690;2911;Andaluces;4.0;A
2017;45230;3690;3023;Andaluces;26.0;A
2017;45230;3690;3142;Andaluces;25.0;A
2017;45230;3690;3143;Andaluces;5902.0;A
2017;45230;3690;3160;Andaluces;604.0;A
2017;45230;3690;3676;Andaluces;6506.0;A
2017;45276;3691;2352;Andaluces;26.0;A
2017;45276;3691;2402;Andaluces;13178.0;A
2017;45276;3691;2482;Andaluces;35.0;A
2017;45276;3691;2713;Andaluces;73.0;A
2017;45276;3691;2797;Andaluces;32.0;A
2017;45276;3691;2911;Andaluces;13.0;A
2017;45276;3691;3023;Andaluces;424.0;A
2017;45276;3691;3142;Andaluces;386.0;A
2017;45276;3691;3143;Andaluces;14167.0;A
2017;45276;3691;3160;Andaluces;1703.0;A
2017;45276;3691;3676;Andaluces;15870.0;A
2017;45276;3689;2352;Andaluces;17.0;A
2017;45276;3689;2402;Andaluces;6338.0;A
2017;45276;3689;2482;Andaluces;20.0;A
2017;45276;3689;2713;Andaluces;36.0;A
2017;45276;3689;2797;Andaluces;22.0;A
2017;45276;3689;2911;Andaluces;8.0;A
2017;45276;3689;3023;Andaluces;198.0;A
2017;45276;3689;3142;Andaluces;202.0;A
2017;45276;3689;3143;Andaluces;6841.0;A
2017;45276;3689;3160;Andaluces;849.0;A
2017;45276;3689;3676;Andaluces;7690.0;A
2017;45276;3690;2352;Andaluces;9.0;A
2017;45276;3690;2402;Andaluces;6840.0;A
2017;45276;3690;2482;Andaluces;15.0;A
2017;45276;3690;2713;Andaluces;37.0;A
2017;45276;3690;2797;Andaluces;10.0;A
2017;45276;3690;2911;Andaluces;5.0;A
2017;45276;3690;3023;Andaluces;226.0;A
2017;45276;3690;3142;Andaluces;184.0;A
2017;45276;3690;3143;Andaluces;7326.0;A
2017;45276;3690;3160;Andaluces;854.0;A
2017;45276;3690;3676;Andaluces;8180.0;A
2017;45354;3691;2352;Andaluces;27.0;A
2017;45354;3691;2402;Andaluces;68.0;A
2017;45354;3691;2482;Andaluces;8996.0;A
2017;45354;3691;2713;Andaluces;77.0;A
2017;45354;3691;2797;Andaluces;19.0;A
2017;45354;3691;2911;Andaluces;36.0;A
2017;45354;3691;3023;Andaluces;290.0;A
2017;45354;3691;3142;Andaluces;195.0;A
2017;45354;3691;3143;Andaluces;9708.0;A
2017;45354;3691;3160;Andaluces;1914.0;A
2017;45354;3691;3676;Andaluces;11622.0;A
2017;45354;3689;2352;Andaluces;17.0;A
2017;45354;3689;2402;Andaluces;36.0;A
2017;45354;3689;2482;Andaluces;4498.0;A
2017;45354;3689;2713;Andaluces;39.0;A
2017;45354;3689;2797;Andaluces;7.0;A
2017;45354;3689;2911;Andaluces;19.0;A
2017;45354;3689;3023;Andaluces;133.0;A
2017;45354;3689;3142;Andaluces;106.0;A
2017;45354;3689;3143;Andaluces;4855.0;A
2017;45354;3689;3160;Andaluces;942.0;A
2017;45354;3689;3676;Andaluces;5797.0;A
2017;45354;3690;2352;Andaluces;10.0;A
2017;45354;3690;2402;Andaluces;32.0;A
2017;45354;3690;2482;Andaluces;4498.0;A
2017;45354;3690;2713;Andaluces;38.0;A
2017;45354;3690;2797;Andaluces;12.0;A
2017;45354;3690;2911;Andaluces;17.0;A
2017;45354;3690;3023;Andaluces;157.0;A
2017;45354;3690;3142;Andaluces;89.0;A
2017;45354;3690;3143;Andaluces;4853.0;A
2017;45354;3690;3160;Andaluces;972.0;A
2017;45354;3690;3676;Andaluces;5825.0;A
2017;45576;3691;2352;Andaluces;207.0;A
2017;45576;3691;2402;Andaluces;72.0;A
2017;45576;3691;2482;Andaluces;55.0;A
2017;45576;3691;2713;Andaluces;16458.0;A
2017;45576;3691;2797;Andaluces;9.0;A
2017;45576;3691;2911;Andaluces;86.0;A
2017;45576;3691;3023;Andaluces;304.0;A
2017;45576;3691;3142;Andaluces;125.0;A
2017;45576;3691;3143;Andaluces;17316.0;A
2017;45576;3691;3160;Andaluces;2147.0;A
2017;45576;3691;3676;Andaluces;19463.0;A
2017;45576;3689;2352;Andaluces;108.0;A
2017;45576;3689;2402;Andaluces;38.0;A
2017;45576;3689;2482;Andaluces;25.0;A
2017;45576;3689;2713;Andaluces;8071.0;A
2017;45576;3689;2797;Andaluces;4.0;A
2017;45576;3689;2911;Andaluces;39.0;A
2017;45576;3689;3023;Andaluces;155.0;A
2017;45576;3689;3142;Andaluces;64.0;A
2017;45576;3689;3143;Andaluces;8504.0;A
2017;45576;3689;3160;Andaluces;1116.0;A
2017;45576;3689;3676;Andaluces;9620.0;A
2017;45576;3690;2352;Andaluces;99.0;A
2017;45576;3690;2402;Andaluces;34.0;A
2017;45576;3690;2482;Andaluces;30.0;A
2017;45576;3690;2713;Andaluces;8387.0;A
2017;45576;3690;2797;Andaluces;5.0;A
2017;45576;3690;2911;Andaluces;47.0;A
2017;45576;3690;3023;Andaluces;149.0;A
2017;45576;3690;3142;Andaluces;61.0;A
2017;45576;3690;3143;Andaluces;8812.0;A
2017;45576;3690;3160;Andaluces;1031.0;A
2017;45576;3690;3676;Andaluces;9843.0;A
2017;45657;3691;2352;Andaluces;8.0;A
2017;45657;3691;2402;Andaluces;34.0;A
2017;45657;3691;2482;Andaluces;8.0;A
2017;45657;3691;2713;Andaluces;18.0;A
2017;45657;3691;2797;Andaluces;3272.0;A
2017;45657;3691;2911;Andaluces;3.0;A
2017;45657;3691;3023;Andaluces;22.0;A
2017;45657;3691;3142;Andaluces;230.0;A
2017;45657;3691;3143;Andaluces;3595.0;A
2017;45657;3691;3160;Andaluces;495.0;A
2017;45657;3691;3676;Andaluces;4090.0;A
2017;45657;3689;2352;Andaluces;6.0;A
2017;45657;3689;2402;Andaluces;17.0;A
2017;45657;3689;2482;Andaluces;4.0;A
2017;45657;3689;2713;Andaluces;8.0;A
2017;45657;3689;2797;Andaluces;1571.0;A
2017;45657;3689;2911;Andaluces;1.0;A
2017;45657;3689;3023;Andaluces;11.0;A
2017;45657;3689;3142;Andaluces;105.0;A
2017;45657;3689;3143;Andaluces;1723.0;A
2017;45657;3689;3160;Andaluces;253.0;A
2017;45657;3689;3676;Andaluces;1976.0;A
2017;45657;3690;2352;Andaluces;2.0;A
2017;45657;3690;2402;Andaluces;17.0;A
2017;45657;3690;2482;Andaluces;4.0;A
2017;45657;3690;2713;Andaluces;10.0;A
2017;45657;3690;2797;Andaluces;1701.0;A
2017;45657;3690;2911;Andaluces;2.0;A
2017;45657;3690;3023;Andaluces;11.0;A
2017;45657;3690;3142;Andaluces;125.0;A
2017;45657;3690;3143;Andaluces;1872.0;A
2017;45657;3690;3160;Andaluces;242.0;A
2017;45657;3690;3676;Andaluces;2114.0;A
2017;45765;3691;2352;Andaluces;38.0;A
2017;45765;3691;2402;Andaluces;42.0;A
2017;45765;3691;2482;Andaluces;60.0;A
2017;45765;3691;2713;Andaluces;193.0;A
2017;45765;3691;2797;Andaluces;9.0;A
2017;45765;3691;2911;Andaluces;5818.0;A
2017;45765;3691;3023;Andaluces;152.0;A
2017;45765;3691;3142;Andaluces;113.0;A
2017;45765;3691;3143;Andaluces;6425.0;A
2017;45765;3691;3160;Andaluces;2166.0;A
2017;45765;3691;3676;Andaluces;8591.0;A
2017;45765;3689;2352;Andaluces;20.0;A
2017;45765;3689;2402;Andaluces;18.0;A
2017;45765;3689;2482;Andaluces;27.0;A
2017;45765;3689;2713;Andaluces;84.0;A
2017;45765;3689;2797;Andaluces;3.0;A
2017;45765;3689;2911;Andaluces;2847.0;A
2017;45765;3689;3023;Andaluces;78.0;A
2017;45765;3689;3142;Andaluces;55.0;A
2017;45765;3689;3143;Andaluces;3132.0;A
2017;45765;3689;3160;Andaluces;1052.0;A
2017;45765;3689;3676;Andaluces;4184.0;A
2017;45765;3690;2352;Andaluces;18.0;A
2017;45765;3690;2402;Andaluces;24.0;A
2017;45765;3690;2482;Andaluces;33.0;A
2017;45765;3690;2713;Andaluces;109.0;A
2017;45765;3690;2797;Andaluces;6.0;A
2017;45765;3690;2911;Andaluces;2971.0;A
2017;45765;3690;3023;Andaluces;74.0;A
2017;45765;3690;3142;Andaluces;58.0;A
2017;45765;3690;3143;Andaluces;3293.0;A
2017;45765;3690;3160;Andaluces;1114.0;A
2017;45765;3690;3676;Andaluces;4407.0;A
2017;45873;3691;2352;Andaluces;39.0;A
2017;45873;3691;2402;Andaluces;201.0;A
2017;45873;3691;2482;Andaluces;38.0;A
2017;45873;3691;2713;Andaluces;130.0;A
2017;45873;3691;2797;Andaluces;16.0;A
2017;45873;3691;2911;Andaluces;22.0;A
2017;45873;3691;3023;Andaluces;16324.0;A
2017;45873;3691;3142;Andaluces;170.0;A
2017;45873;3691;3143;Andaluces;16940.0;A
2017;45873;3691;3160;Andaluces;1756.0;A
2017;45873;3691;3676;Andaluces;18696.0;A
2017;45873;3689;2352;Andaluces;25.0;A
2017;45873;3689;2402;Andaluces;99.0;A
2017;45873;3689;2482;Andaluces;16.0;A
2017;45873;3689;2713;Andaluces;60.0;A
2017;45873;3689;2797;Andaluces;6.0;A
2017;45873;3689;2911;Andaluces;10.0;A
2017;45873;3689;3023;Andaluces;8043.0;A
2017;45873;3689;3142;Andaluces;83.0;A
2017;45873;3689;3143;Andaluces;8342.0;A
2017;45873;3689;3160;Andaluces;865.0;A
2017;45873;3689;3676;Andaluces;9207.0;A
2017;45873;3690;2352;Andaluces;14.0;A
2017;45873;3690;2402;Andaluces;102.0;A
2017;45873;3690;2482;Andaluces;22.0;A
2017;45873;3690;2713;Andaluces;70.0;A
2017;45873;3690;2797;Andaluces;10.0;A
2017;45873;3690;2911;Andaluces;12.0;A
2017;45873;3690;3023;Andaluces;8281.0;A
2017;45873;3690;3142;Andaluces;87.0;A
2017;45873;3690;3143;Andaluces;8598.0;A
2017;45873;3690;3160;Andaluces;891.0;A
2017;45873;3690;3676;Andaluces;9489.0;A
2017;45980;3691;2352;Andaluces;24.0;A
2017;45980;3691;2402;Andaluces;355.0;A
2017;45980;3691;2482;Andaluces;104.0;A
2017;45980;3691;2713;Andaluces;83.0;A
2017;45980;3691;2797;Andaluces;143.0;A
2017;45980;3691;2911;Andaluces;20.0;A
2017;45980;3691;3023;Andaluces;254.0;A
2017;45980;3691;3142;Andaluces;15095.0;A
2017;45980;3691;3143;Andaluces;16078.0;A
2017;45980;3691;3160;Andaluces;2015.0;A
2017;45980;3691;3676;Andaluces;18093.0;A
2017;45980;3689;2352;Andaluces;12.0;A
2017;45980;3689;2402;Andaluces;143.0;A
2017;45980;3689;2482;Andaluces;47.0;A
2017;45980;3689;2713;Andaluces;45.0;A
2017;45980;3689;2797;Andaluces;73.0;A
2017;45980;3689;2911;Andaluces;10.0;A
2017;45980;3689;3023;Andaluces;144.0;A
2017;45980;3689;3142;Andaluces;7343.0;A
2017;45980;3689;3143;Andaluces;7817.0;A
2017;45980;3689;3160;Andaluces;1047.0;A
2017;45980;3689;3676;Andaluces;8864.0;A
2017;45980;3690;2352;Andaluces;12.0;A
2017;45980;3690;2402;Andaluces;212.0;A
2017;45980;3690;2482;Andaluces;57.0;A
2017;45980;3690;2713;Andaluces;38.0;A
2017;45980;3690;2797;Andaluces;70.0;A
2017;45980;3690;2911;Andaluces;10.0;A
2017;45980;3690;3023;Andaluces;110.0;A
2017;45980;3690;3142;Andaluces;7752.0;A
2017;45980;3690;3143;Andaluces;8261.0;A
2017;45980;3690;3160;Andaluces;968.0;A
2017;45980;3690;3676;Andaluces;9229.0;A
2017;45981;3691;2352;Andaluces;11540.0;A
2017;45981;3691;2402;Andaluces;13967.0;A
2017;45981;3691;2482;Andaluces;9311.0;A
2017;45981;3691;2713;Andaluces;17127.0;A
2017;45981;3691;2797;Andaluces;3500.0;A
2017;45981;3691;2911;Andaluces;6009.0;A
2017;45981;3691;3023;Andaluces;17832.0;A
2017;45981;3691;3142;Andaluces;16366.0;A
2017;45981;3691;3143;Andaluces;95652.0;A
2017;45981;3691;3160;Andaluces;13499.0;A
2017;45981;3691;3676;Andaluces;109151.0;A
2017;45981;3689;2352;Andaluces;5607.0;A
2017;45981;3689;2402;Andaluces;6696.0;A
2017;45981;3689;2482;Andaluces;4645.0;A
2017;45981;3689;2713;Andaluces;8377.0;A
2017;45981;3689;2797;Andaluces;1686.0;A
2017;45981;3689;2911;Andaluces;2941.0;A
2017;45981;3689;3023;Andaluces;8798.0;A
2017;45981;3689;3142;Andaluces;7985.0;A
2017;45981;3689;3143;Andaluces;46735.0;A
2017;45981;3689;3160;Andaluces;6823.0;A
2017;45981;3689;3676;Andaluces;53558.0;A
2017;45981;3690;2352;Andaluces;5933.0;A
2017;45981;3690;2402;Andaluces;7271.0;A
2017;45981;3690;2482;Andaluces;4666.0;A
2017;45981;3690;2713;Andaluces;8750.0;A
2017;45981;3690;2797;Andaluces;1814.0;A
2017;45981;3690;2911;Andaluces;3068.0;A
2017;45981;3690;3023;Andaluces;9034.0;A
2017;45981;3690;3142;Andaluces;8381.0;A
2017;45981;3690;3143;Andaluces;48917.0;A
2017;45981;3690;3160;Andaluces;6676.0;A
2017;45981;3690;3676;Andaluces;55593.0;A
2018;45230;3691;2352;Andaluces;11315.0;A
2018;45230;3691;2402;Andaluces;20.0;A
2018;45230;3691;2482;Andaluces;15.0;A
2018;45230;3691;2713;Andaluces;110.0;A
2018;45230;3691;2797;Andaluces;1.0;A
2018;45230;3691;2911;Andaluces;10.0;A
2018;45230;3691;3023;Andaluces;60.0;A
2018;45230;3691;3142;Andaluces;58.0;A
2018;45230;3691;3143;Andaluces;11589.0;A
2018;45230;3691;3160;Andaluces;1329.0;A
2018;45230;3691;3676;Andaluces;12918.0;A
2018;45230;3689;2352;Andaluces;5476.0;A
2018;45230;3689;2402;Andaluces;9.0;A
2018;45230;3689;2482;Andaluces;8.0;A
2018;45230;3689;2713;Andaluces;43.0;A
2018;45230;3689;2797;Andaluces;;A
2018;45230;3689;2911;Andaluces;7.0;A
2018;45230;3689;3023;Andaluces;32.0;A
2018;45230;3689;3142;Andaluces;29.0;A
2018;45230;3689;3143;Andaluces;5604.0;A
2018;45230;3689;3160;Andaluces;703.0;A
2018;45230;3689;3676;Andaluces;6307.0;A
2018;45230;3690;2352;Andaluces;5839.0;A
2018;45230;3690;2402;Andaluces;11.0;A
2018;45230;3690;2482;Andaluces;7.0;A
2018;45230;3690;2713;Andaluces;67.0;A
2018;45230;3690;2797;Andaluces;1.0;A
2018;45230;3690;2911;Andaluces;3.0;A
2018;45230;3690;3023;Andaluces;28.0;A
2018;45230;3690;3142;Andaluces;29.0;A
2018;45230;3690;3143;Andaluces;5985.0;A
2018;45230;3690;3160;Andaluces;626.0;A
2018;45230;3690;3676;Andaluces;6611.0;A
2018;45276;3691;2352;Andaluces;26.0;A
2018;45276;3691;2402;Andaluces;13576.0;A
2018;45276;3691;2482;Andaluces;32.0;A
2018;45276;3691;2713;Andaluces;83.0;A
2018;45276;3691;2797;Andaluces;35.0;A
2018;45276;3691;2911;Andaluces;13.0;A
2018;45276;3691;3023;Andaluces;428.0;A
2018;45276;3691;3142;Andaluces;400.0;A
2018;45276;3691;3143;Andaluces;14593.0;A
2018;45276;3691;3160;Andaluces;1791.0;A
2018;45276;3691;3676;Andaluces;16384.0;A
2018;45276;3689;2352;Andaluces;17.0;A
2018;45276;3689;2402;Andaluces;6593.0;A
2018;45276;3689;2482;Andaluces;16.0;A
2018;45276;3689;2713;Andaluces;37.0;A
2018;45276;3689;2797;Andaluces;25.0;A
2018;45276;3689;2911;Andaluces;8.0;A
2018;45276;3689;3023;Andaluces;201.0;A
2018;45276;3689;3142;Andaluces;205.0;A
2018;45276;3689;3143;Andaluces;7102.0;A
2018;45276;3689;3160;Andaluces;915.0;A
2018;45276;3689;3676;Andaluces;8017.0;A
2018;45276;3690;2352;Andaluces;9.0;A
2018;45276;3690;2402;Andaluces;6983.0;A
2018;45276;3690;2482;Andaluces;16.0;A
2018;45276;3690;2713;Andaluces;46.0;A
2018;45276;3690;2797;Andaluces;10.0;A
2018;45276;3690;2911;Andaluces;5.0;A
2018;45276;3690;3023;Andaluces;227.0;A
2018;45276;3690;3142;Andaluces;195.0;A
2018;45276;3690;3143;Andaluces;7491.0;A
2018;45276;3690;3160;Andaluces;876.0;A
2018;45276;3690;3676;Andaluces;8367.0;A
2018;45354;3691;2352;Andaluces;25.0;A
2018;45354;3691;2402;Andaluces;81.0;A
2018;45354;3691;2482;Andaluces;9069.0;A
2018;45354;3691;2713;Andaluces;83.0;A
2018;45354;3691;2797;Andaluces;22.0;A
2018;45354;3691;2911;Andaluces;44.0;A
2018;45354;3691;3023;Andaluces;293.0;A
2018;45354;3691;3142;Andaluces;211.0;A
2018;45354;3691;3143;Andaluces;9828.0;A
2018;45354;3691;3160;Andaluces;1925.0;A
2018;45354;3691;3676;Andaluces;11753.0;A
2018;45354;3689;2352;Andaluces;15.0;A
2018;45354;3689;2402;Andaluces;44.0;A
2018;45354;3689;2482;Andaluces;4535.0;A
2018;45354;3689;2713;Andaluces;40.0;A
2018;45354;3689;2797;Andaluces;9.0;A
2018;45354;3689;2911;Andaluces;23.0;A
2018;45354;3689;3023;Andaluces;139.0;A
2018;45354;3689;3142;Andaluces;116.0;A
2018;45354;3689;3143;Andaluces;4921.0;A
2018;45354;3689;3160;Andaluces;954.0;A
2018;45354;3689;3676;Andaluces;5875.0;A
2018;45354;3690;2352;Andaluces;10.0;A
2018;45354;3690;2402;Andaluces;37.0;A
2018;45354;3690;2482;Andaluces;4534.0;A
2018;45354;3690;2713;Andaluces;43.0;A
2018;45354;3690;2797;Andaluces;13.0;A
2018;45354;3690;2911;Andaluces;21.0;A
2018;45354;3690;3023;Andaluces;154.0;A
2018;45354;3690;3142;Andaluces;95.0;A
2018;45354;3690;3143;Andaluces;4907.0;A
2018;45354;3690;3160;Andaluces;971.0;A
2018;45354;3690;3676;Andaluces;5878.0;A
2018;45576;3691;2352;Andaluces;213.0;A
2018;45576;3691;2402;Andaluces;80.0;A
2018;45576;3691;2482;Andaluces;56.0;A
2018;45576;3691;2713;Andaluces;16463.0;A
2018;45576;3691;2797;Andaluces;9.0;A
2018;45576;3691;2911;Andaluces;83.0;A
2018;45576;3691;3023;Andaluces;313.0;A
2018;45576;3691;3142;Andaluces;117.0;A
2018;45576;3691;3143;Andaluces;17334.0;A
2018;45576;3691;3160;Andaluces;2202.0;A
2018;45576;3691;3676;Andaluces;19536.0;A
2018;45576;3689;2352;Andaluces;109.0;A
2018;45576;3689;2402;Andaluces;41.0;A
2018;45576;3689;2482;Andaluces;25.0;A
2018;45576;3689;2713;Andaluces;8089.0;A
2018;45576;3689;2797;Andaluces;5.0;A
2018;45576;3689;2911;Andaluces;36.0;A
2018;45576;3689;3023;Andaluces;161.0;A
2018;45576;3689;3142;Andaluces;67.0;A
2018;45576;3689;3143;Andaluces;8533.0;A
2018;45576;3689;3160;Andaluces;1155.0;A
2018;45576;3689;3676;Andaluces;9688.0;A
2018;45576;3690;2352;Andaluces;104.0;A
2018;45576;3690;2402;Andaluces;39.0;A
2018;45576;3690;2482;Andaluces;31.0;A
2018;45576;3690;2713;Andaluces;8374.0;A
2018;45576;3690;2797;Andaluces;4.0;A
2018;45576;3690;2911;Andaluces;47.0;A
2018;45576;3690;3023;Andaluces;152.0;A
2018;45576;3690;3142;Andaluces;50.0;A
2018;45576;3690;3143;Andaluces;8801.0;A
2018;45576;3690;3160;Andaluces;1047.0;A
2018;45576;3690;3676;Andaluces;9848.0;A
2018;45657;3691;2352;Andaluces;8.0;A
2018;45657;3691;2402;Andaluces;36.0;A
2018;45657;3691;2482;Andaluces;8.0;A
2018;45657;3691;2713;Andaluces;20.0;A
2018;45657;3691;2797;Andaluces;3413.0;A
2018;45657;3691;2911;Andaluces;4.0;A
2018;45657;3691;3023;Andaluces;24.0;A
2018;45657;3691;3142;Andaluces;231.0;A
2018;45657;3691;3143;Andaluces;3744.0;A
2018;45657;3691;3160;Andaluces;504.0;A
2018;45657;3691;3676;Andaluces;4248.0;A
2018;45657;3689;2352;Andaluces;6.0;A
2018;45657;3689;2402;Andaluces;18.0;A
2018;45657;3689;2482;Andaluces;4.0;A
2018;45657;3689;2713;Andaluces;8.0;A
2018;45657;3689;2797;Andaluces;1656.0;A
2018;45657;3689;2911;Andaluces;1.0;A
2018;45657;3689;3023;Andaluces;13.0;A
2018;45657;3689;3142;Andaluces;104.0;A
2018;45657;3689;3143;Andaluces;1810.0;A
2018;45657;3689;3160;Andaluces;260.0;A
2018;45657;3689;3676;Andaluces;2070.0;A
2018;45657;3690;2352;Andaluces;2.0;A
2018;45657;3690;2402;Andaluces;18.0;A
2018;45657;3690;2482;Andaluces;4.0;A
2018;45657;3690;2713;Andaluces;12.0;A
2018;45657;3690;2797;Andaluces;1757.0;A
