TEMPORAL;TERRITORIO;ECOICOP;INDICATOR;OBS_VALUE;FREQ
2017-04;108;07;VARI_MENS;0.5;M
2017-04;108;08;VARI_MENS;0.5;M
2017-04;108;09;VARI_MENS;1.5;M
2017-04;108;10;VARI_MENS;0.0;M
2017-04;108;11;VARI_MENS;1.0;M
2017-04;108;12;VARI_MENS;0.1;M
2017-04;C01;00;VARI_MENS;1.0;M
2017-04;C01;01;VARI_MENS;0.0;M
2017-04;C01;02;VARI_MENS;0.0;M
2017-04;C01;03;VARI_MENS;10.3;M
2017-04;C01;04;VARI_MENS;0.3;M
2017-04;C01;05;VARI_MENS;0.1;M
2017-04;C01;06;VARI_MENS;0.0;M
2017-04;C01;07;VARI_MENS;0.5;M
2017-04;C01;08;VARI_MENS;0.5;M
2017-04;C01;09;VARI_MENS;0.9;M
2017-04;C01;10;VARI_MENS;0.0;M
2017-04;C01;11;VARI_MENS;1.0;M
2017-04;C01;12;VARI_MENS;0.0;M
2017-04;04;00;VARI_MENS;1.0;M
2017-04;04;01;VARI_MENS;-0.3;M
2017-04;04;02;VARI_MENS;-0.1;M
2017-04;04;03;VARI_MENS;10.7;M
2017-04;04;04;VARI_MENS;0.2;M
2017-04;04;05;VARI_MENS;0.1;M
2017-04;04;06;VARI_MENS;0.0;M
2017-04;04;07;VARI_MENS;0.5;M
2017-04;04;08;VARI_MENS;0.6;M
2017-04;04;09;VARI_MENS;1.0;M
2017-04;04;10;VARI_MENS;0.0;M
2017-04;04;11;VARI_MENS;1.2;M
2017-04;04;12;VARI_MENS;-0.1;M
2017-04;11;00;VARI_MENS;1.0;M
2017-04;11;01;VARI_MENS;-0.4;M
2017-04;11;02;VARI_MENS;0.0;M
2017-04;11;03;VARI_MENS;10.8;M
2017-04;11;04;VARI_MENS;0.4;M
2017-04;11;05;VARI_MENS;0.1;M
2017-04;11;06;VARI_MENS;0.0;M
2017-04;11;07;VARI_MENS;0.5;M
2017-04;11;08;VARI_MENS;0.4;M
2017-04;11;09;VARI_MENS;1.8;M
2017-04;11;10;VARI_MENS;0.0;M
2017-04;11;11;VARI_MENS;1.2;M
2017-04;11;12;VARI_MENS;0.0;M
2017-04;14;00;VARI_MENS;1.1;M
2017-04;14;01;VARI_MENS;0.0;M
2017-04;14;02;VARI_MENS;0.1;M
2017-04;14;03;VARI_MENS;13.1;M
2017-04;14;04;VARI_MENS;0.3;M
2017-04;14;05;VARI_MENS;0.1;M
2017-04;14;06;VARI_MENS;0.0;M
2017-04;14;07;VARI_MENS;0.5;M
2017-04;14;08;VARI_MENS;0.5;M
2017-04;14;09;VARI_MENS;0.9;M
2017-04;14;10;VARI_MENS;0.0;M
2017-04;14;11;VARI_MENS;0.8;M
2017-04;14;12;VARI_MENS;-0.2;M
2017-04;18;00;VARI_MENS;1.1;M
2017-04;18;01;VARI_MENS;0.2;M
2017-04;18;02;VARI_MENS;-0.1;M
2017-04;18;03;VARI_MENS;9.5;M
2017-04;18;04;VARI_MENS;0.1;M
2017-04;18;05;VARI_MENS;1.1;M
2017-04;18;06;VARI_MENS;-0.2;M
2017-04;18;07;VARI_MENS;0.5;M
2017-04;18;08;VARI_MENS;0.5;M
2017-04;18;09;VARI_MENS;1.3;M
2017-04;18;10;VARI_MENS;0.0;M
2017-04;18;11;VARI_MENS;1.4;M
2017-04;18;12;VARI_MENS;0.1;M
2017-04;21;00;VARI_MENS;0.8;M
2017-04;21;01;VARI_MENS;-0.2;M
2017-04;21;02;VARI_MENS;-0.2;M
2017-04;21;03;VARI_MENS;9.2;M
2017-04;21;04;VARI_MENS;0.5;M
2017-04;21;05;VARI_MENS;0.3;M
2017-04;21;06;VARI_MENS;0.0;M
2017-04;21;07;VARI_MENS;0.4;M
2017-04;21;08;VARI_MENS;0.5;M
2017-04;21;09;VARI_MENS;1.0;M
2017-04;21;10;VARI_MENS;0.0;M
2017-04;21;11;VARI_MENS;1.0;M
2017-04;21;12;VARI_MENS;-0.3;M
2017-04;23;00;VARI_MENS;1.2;M
2017-04;23;01;VARI_MENS;-0.2;M
2017-04;23;02;VARI_MENS;0.1;M
2017-04;23;03;VARI_MENS;13.5;M
2017-04;23;04;VARI_MENS;0.0;M
2017-04;23;05;VARI_MENS;-0.2;M
2017-04;23;06;VARI_MENS;0.0;M
2017-04;23;07;VARI_MENS;0.5;M
2017-04;23;08;VARI_MENS;0.5;M
2017-04;23;09;VARI_MENS;0.0;M
2017-04;23;10;VARI_MENS;0.0;M
2017-04;23;11;VARI_MENS;1.4;M
2017-04;23;12;VARI_MENS;0.1;M
2017-04;29;00;VARI_MENS;0.9;M
2017-04;29;01;VARI_MENS;0.3;M
2017-04;29;02;VARI_MENS;0.0;M
2017-04;29;03;VARI_MENS;8.4;M
2017-04;29;04;VARI_MENS;0.3;M
2017-04;29;05;VARI_MENS;-0.1;M
2017-04;29;06;VARI_MENS;0.0;M
2017-04;29;07;VARI_MENS;0.6;M
2017-04;29;08;VARI_MENS;0.5;M
2017-04;29;09;VARI_MENS;0.6;M
2017-04;29;10;VARI_MENS;0.0;M
2017-04;29;11;VARI_MENS;0.6;M
2017-04;29;12;VARI_MENS;0.2;M
2017-04;41;00;VARI_MENS;0.9;M
2017-04;41;01;VARI_MENS;0.2;M
2017-04;41;02;VARI_MENS;0.0;M
2017-04;41;03;VARI_MENS;9.8;M
2017-04;41;04;VARI_MENS;0.3;M
2017-04;41;05;VARI_MENS;-0.2;M
2017-04;41;06;VARI_MENS;0.1;M
2017-04;41;07;VARI_MENS;0.4;M
2017-04;41;08;VARI_MENS;0.4;M
2017-04;41;09;VARI_MENS;0.9;M
2017-04;41;10;VARI_MENS;0.0;M
2017-04;41;11;VARI_MENS;1.1;M
2017-04;41;12;VARI_MENS;0.0;M
2017-05;108;00;VARI_MENS;-0.1;M
2017-05;108;01;VARI_MENS;0.3;M
2017-05;108;02;VARI_MENS;0.1;M
2017-05;108;03;VARI_MENS;2.4;M
2017-05;108;04;VARI_MENS;0.3;M
2017-05;108;05;VARI_MENS;0.3;M
2017-05;108;06;VARI_MENS;0.2;M
2017-05;108;07;VARI_MENS;-1.1;M
2017-05;108;08;VARI_MENS;0.5;M
2017-05;108;09;VARI_MENS;-2.3;M
2017-05;108;10;VARI_MENS;0.0;M
2017-05;108;11;VARI_MENS;0.0;M
2017-05;108;12;VARI_MENS;0.0;M
2017-05;C01;00;VARI_MENS;0.0;M
2017-05;C01;01;VARI_MENS;0.2;M
2017-05;C01;02;VARI_MENS;0.0;M
2017-05;C01;03;VARI_MENS;2.2;M
2017-05;C01;04;VARI_MENS;0.4;M
2017-05;C01;05;VARI_MENS;0.3;M
2017-05;C01;06;VARI_MENS;0.1;M
2017-05;C01;07;VARI_MENS;-1.2;M
2017-05;C01;08;VARI_MENS;0.5;M
2017-05;C01;09;VARI_MENS;-1.7;M
2017-05;C01;10;VARI_MENS;0.0;M
2017-05;C01;11;VARI_MENS;0.1;M
2017-05;C01;12;VARI_MENS;0.0;M
2017-05;04;00;VARI_MENS;-0.2;M
2017-05;04;01;VARI_MENS;0.2;M
2017-05;04;02;VARI_MENS;0.1;M
2017-05;04;03;VARI_MENS;0.9;M
2017-05;04;04;VARI_MENS;0.3;M
2017-05;04;05;VARI_MENS;0.3;M
2017-05;04;06;VARI_MENS;-0.1;M
2017-05;04;07;VARI_MENS;-1.3;M
2017-05;04;08;VARI_MENS;0.6;M
2017-05;04;09;VARI_MENS;-2.1;M
2017-05;04;10;VARI_MENS;0.0;M
2017-05;04;11;VARI_MENS;0.0;M
2017-05;04;12;VARI_MENS;0.1;M
2017-05;11;00;VARI_MENS;-0.1;M
2017-05;11;01;VARI_MENS;0.2;M
2017-05;11;02;VARI_MENS;-0.2;M
2017-05;11;03;VARI_MENS;1.3;M
2017-05;11;04;VARI_MENS;0.4;M
2017-05;11;05;VARI_MENS;-0.4;M
2017-05;11;06;VARI_MENS;0.7;M
2017-05;11;07;VARI_MENS;-1.2;M
2017-05;11;08;VARI_MENS;0.5;M
2017-05;11;09;VARI_MENS;-1.9;M
2017-05;11;10;VARI_MENS;0.0;M
2017-05;11;11;VARI_MENS;0.1;M
2017-05;11;12;VARI_MENS;0.0;M
2017-05;14;00;VARI_MENS;-0.1;M
2017-05;14;01;VARI_MENS;0.2;M
2017-05;14;02;VARI_MENS;-0.2;M
2017-05;14;03;VARI_MENS;2.2;M
2017-05;14;04;VARI_MENS;0.5;M
2017-05;14;05;VARI_MENS;-0.4;M
2017-05;14;06;VARI_MENS;0.0;M
2017-05;14;07;VARI_MENS;-1.2;M
2017-05;14;08;VARI_MENS;0.5;M
2017-05;14;09;VARI_MENS;-1.8;M
2017-05;14;10;VARI_MENS;0.0;M
2017-05;14;11;VARI_MENS;0.2;M
2017-05;14;12;VARI_MENS;-0.8;M
2017-05;18;00;VARI_MENS;0.0;M
2017-05;18;01;VARI_MENS;0.3;M
2017-05;18;02;VARI_MENS;0.2;M
2017-05;18;03;VARI_MENS;0.5;M
2017-05;18;04;VARI_MENS;0.3;M
2017-05;18;05;VARI_MENS;0.4;M
2017-05;18;06;VARI_MENS;0.0;M
2017-05;18;07;VARI_MENS;-1.2;M
2017-05;18;08;VARI_MENS;0.6;M
2017-05;18;09;VARI_MENS;-1.7;M
2017-05;18;10;VARI_MENS;0.0;M
2017-05;18;11;VARI_MENS;0.9;M
2017-05;18;12;VARI_MENS;0.0;M
2017-05;21;00;VARI_MENS;0.0;M
2017-05;21;01;VARI_MENS;0.2;M
2017-05;21;02;VARI_MENS;-0.1;M
2017-05;21;03;VARI_MENS;3.4;M
2017-05;21;04;VARI_MENS;0.5;M
2017-05;21;05;VARI_MENS;0.2;M
2017-05;21;06;VARI_MENS;0.0;M
2017-05;21;07;VARI_MENS;-1.3;M
2017-05;21;08;VARI_MENS;0.6;M
2017-05;21;09;VARI_MENS;-1.5;M
2017-05;21;10;VARI_MENS;0.0;M
2017-05;21;11;VARI_MENS;0.1;M
2017-05;21;12;VARI_MENS;-0.7;M
2017-05;23;00;VARI_MENS;0.1;M
2017-05;23;01;VARI_MENS;0.2;M
2017-05;23;02;VARI_MENS;0.2;M
2017-05;23;03;VARI_MENS;3.8;M
2017-05;23;04;VARI_MENS;0.3;M
2017-05;23;05;VARI_MENS;0.3;M
2017-05;23;06;VARI_MENS;0.0;M
2017-05;23;07;VARI_MENS;-1.5;M
2017-05;23;08;VARI_MENS;0.6;M
2017-05;23;09;VARI_MENS;-2.3;M
2017-05;23;10;VARI_MENS;0.0;M
2017-05;23;11;VARI_MENS;-0.2;M
2017-05;23;12;VARI_MENS;0.0;M
2017-05;29;00;VARI_MENS;0.1;M
2017-05;29;01;VARI_MENS;0.3;M
2017-05;29;02;VARI_MENS;0.2;M
2017-05;29;03;VARI_MENS;3.9;M
2017-05;29;04;VARI_MENS;0.4;M
2017-05;29;05;VARI_MENS;0.6;M
2017-05;29;06;VARI_MENS;-0.2;M
2017-05;29;07;VARI_MENS;-1.2;M
2017-05;29;08;VARI_MENS;0.6;M
2017-05;29;09;VARI_MENS;-1.7;M
2017-05;29;10;VARI_MENS;0.0;M
2017-05;29;11;VARI_MENS;0.2;M
2017-05;29;12;VARI_MENS;-0.1;M
2017-05;41;00;VARI_MENS;0.1;M
2017-05;41;01;VARI_MENS;0.3;M
2017-05;41;02;VARI_MENS;0.0;M
2017-05;41;03;VARI_MENS;1.7;M
2017-05;41;04;VARI_MENS;0.5;M
2017-05;41;05;VARI_MENS;0.7;M
2017-05;41;06;VARI_MENS;0.1;M
2017-05;41;07;VARI_MENS;-1.1;M
2017-05;41;08;VARI_MENS;0.5;M
2017-05;41;09;VARI_MENS;-1.2;M
2017-05;41;10;VARI_MENS;0.0;M
2017-05;41;11;VARI_MENS;0.1;M
2017-05;41;12;VARI_MENS;0.3;M
2017-06;108;00;VARI_MENS;0.0;M
2017-06;108;01;VARI_MENS;0.0;M
2017-06;108;02;VARI_MENS;0.0;M
2017-06;108;03;VARI_MENS;-1.2;M
2017-06;108;04;VARI_MENS;0.3;M
2017-06;108;05;VARI_MENS;0.0;M
2017-06;108;06;VARI_MENS;0.0;M
2017-06;108;07;VARI_MENS;-0.6;M
2017-06;108;08;VARI_MENS;0.0;M
2017-06;108;09;VARI_MENS;1.2;M
2017-06;108;10;VARI_MENS;0.0;M
2017-06;108;11;VARI_MENS;0.6;M
2017-06;108;12;VARI_MENS;0.2;M
2017-06;C01;00;VARI_MENS;-0.1;M
2017-06;C01;01;VARI_MENS;-0.1;M
2017-06;C01;02;VARI_MENS;0.0;M
2017-06;C01;03;VARI_MENS;-1.3;M
2017-06;C01;04;VARI_MENS;0.6;M
2017-06;C01;05;VARI_MENS;-0.1;M
2017-06;C01;06;VARI_MENS;0.0;M
2017-06;C01;07;VARI_MENS;-0.7;M
2017-06;C01;08;VARI_MENS;0.0;M
2017-06;C01;09;VARI_MENS;0.9;M
2017-06;C01;10;VARI_MENS;0.0;M
2017-06;C01;11;VARI_MENS;0.0;M
2017-06;C01;12;VARI_MENS;0.0;M
2017-06;04;00;VARI_MENS;0.0;M
2017-06;04;01;VARI_MENS;0.0;M
2017-06;04;02;VARI_MENS;0.0;M
2017-06;04;03;VARI_MENS;-0.9;M
2017-06;04;04;VARI_MENS;0.4;M
2017-06;04;05;VARI_MENS;0.0;M
2017-06;04;06;VARI_MENS;-0.1;M
2017-06;04;07;VARI_MENS;-0.6;M
2017-06;04;08;VARI_MENS;0.0;M
2017-06;04;09;VARI_MENS;1.7;M
2017-06;04;10;VARI_MENS;0.0;M
2017-06;04;11;VARI_MENS;0.0;M
2017-06;04;12;VARI_MENS;0.1;M
2017-06;11;00;VARI_MENS;-0.1;M
2017-06;11;01;VARI_MENS;-0.1;M
2017-06;11;02;VARI_MENS;0.2;M
2017-06;11;03;VARI_MENS;-2.2;M
2017-06;11;04;VARI_MENS;0.5;M
2017-06;11;05;VARI_MENS;0.5;M
2017-06;11;06;VARI_MENS;0.0;M
2017-06;11;07;VARI_MENS;-0.6;M
2017-06;11;08;VARI_MENS;0.0;M
2017-06;11;09;VARI_MENS;0.9;M
2017-06;11;10;VARI_MENS;0.0;M
2017-06;11;11;VARI_MENS;-0.1;M
2017-06;11;12;VARI_MENS;-0.3;M
2017-06;14;00;VARI_MENS;-0.1;M
2017-06;14;01;VARI_MENS;-0.2;M
2017-06;14;02;VARI_MENS;0.1;M
2017-06;14;03;VARI_MENS;-1.4;M
2017-06;14;04;VARI_MENS;0.4;M
2017-06;14;05;VARI_MENS;0.3;M
2017-06;14;06;VARI_MENS;0.1;M
2017-06;14;07;VARI_MENS;-0.7;M
2017-06;14;08;VARI_MENS;0.0;M
2017-06;14;09;VARI_MENS;0.9;M
2017-06;14;10;VARI_MENS;0.0;M
2017-06;14;11;VARI_MENS;0.0;M
2017-06;14;12;VARI_MENS;0.2;M
2017-06;18;00;VARI_MENS;0.0;M
2017-06;18;01;VARI_MENS;0.2;M
2017-06;18;02;VARI_MENS;0.0;M
2017-06;18;03;VARI_MENS;-0.6;M
2017-06;18;04;VARI_MENS;0.5;M
2017-06;18;05;VARI_MENS;-0.1;M
2017-06;18;06;VARI_MENS;-0.6;M
2017-06;18;07;VARI_MENS;-0.5;M
2017-06;18;08;VARI_MENS;0.0;M
2017-06;18;09;VARI_MENS;0.4;M
2017-06;18;10;VARI_MENS;0.0;M
2017-06;18;11;VARI_MENS;0.1;M
2017-06;18;12;VARI_MENS;0.2;M
2017-06;21;00;VARI_MENS;0.0;M
2017-06;21;01;VARI_MENS;0.2;M
2017-06;21;02;VARI_MENS;0.0;M
2017-06;21;03;VARI_MENS;-1.3;M
2017-06;21;04;VARI_MENS;0.5;M
2017-06;21;05;VARI_MENS;0.8;M
2017-06;21;06;VARI_MENS;-0.5;M
2017-06;21;07;VARI_MENS;-0.7;M
2017-06;21;08;VARI_MENS;0.0;M
2017-06;21;09;VARI_MENS;0.8;M
2017-06;21;10;VARI_MENS;0.0;M
2017-06;21;11;VARI_MENS;0.0;M
2017-06;21;12;VARI_MENS;0.7;M
2017-06;23;00;VARI_MENS;0.0;M
2017-06;23;01;VARI_MENS;0.2;M
2017-06;23;02;VARI_MENS;0.0;M
2017-06;23;03;VARI_MENS;-0.8;M
2017-06;23;04;VARI_MENS;0.5;M
2017-06;23;05;VARI_MENS;-0.4;M
2017-06;23;06;VARI_MENS;0.0;M
2017-06;23;07;VARI_MENS;-0.7;M
2017-06;23;08;VARI_MENS;0.0;M
2017-06;23;09;VARI_MENS;0.4;M
2017-06;23;10;VARI_MENS;0.0;M
2017-06;23;11;VARI_MENS;0.0;M
2017-06;23;12;VARI_MENS;0.1;M
2017-06;29;00;VARI_MENS;-0.1;M
2017-06;29;01;VARI_MENS;-0.3;M
2017-06;29;02;VARI_MENS;-0.2;M
2017-06;29;03;VARI_MENS;-1.6;M
2017-06;29;04;VARI_MENS;0.5;M
2017-06;29;05;VARI_MENS;-0.3;M
2017-06;29;06;VARI_MENS;0.1;M
2017-06;29;07;VARI_MENS;-0.7;M
2017-06;29;08;VARI_MENS;0.0;M
2017-06;29;09;VARI_MENS;1.2;M
2017-06;29;10;VARI_MENS;0.0;M
2017-06;29;11;VARI_MENS;0.0;M
2017-06;29;12;VARI_MENS;0.2;M
2017-06;41;00;VARI_MENS;-0.1;M
2017-06;41;01;VARI_MENS;-0.2;M
2017-06;41;02;VARI_MENS;0.0;M
2017-06;41;03;VARI_MENS;-1.1;M
2017-06;41;04;VARI_MENS;0.8;M
2017-06;41;05;VARI_MENS;-0.6;M
2017-06;41;06;VARI_MENS;0.2;M
2017-06;41;07;VARI_MENS;-0.7;M
2017-06;41;08;VARI_MENS;0.0;M
2017-06;41;09;VARI_MENS;0.7;M
2017-06;41;10;VARI_MENS;0.0;M
2017-06;41;11;VARI_MENS;0.1;M
2017-06;41;12;VARI_MENS;-0.2;M
2017-07;108;00;VARI_MENS;-0.7;M
2017-07;108;01;VARI_MENS;0.0;M
2017-07;108;02;VARI_MENS;0.0;M
2017-07;108;03;VARI_MENS;-12.6;M
2017-07;108;04;VARI_MENS;-0.2;M
2017-07;108;05;VARI_MENS;-1.0;M
2017-07;108;06;VARI_MENS;0.0;M
2017-07;108;07;VARI_MENS;0.0;M
2017-07;108;08;VARI_MENS;-0.5;M
2017-07;108;09;VARI_MENS;2.8;M
2017-07;108;10;VARI_MENS;0.0;M
2017-07;108;11;VARI_MENS;0.3;M
2017-07;108;12;VARI_MENS;-0.3;M
2017-07;C01;00;VARI_MENS;-0.9;M
2017-07;C01;01;VARI_MENS;0.0;M
2017-07;C01;02;VARI_MENS;0.0;M
2017-07;C01;03;VARI_MENS;-13.4;M
2017-07;C01;04;VARI_MENS;0.0;M
2017-07;C01;05;VARI_MENS;-1.4;M
2017-07;C01;06;VARI_MENS;0.1;M
2017-07;C01;07;VARI_MENS;-0.1;M
2017-07;C01;08;VARI_MENS;-0.5;M
2017-07;C01;09;VARI_MENS;2.2;M
2017-07;C01;10;VARI_MENS;-0.1;M
2017-07;C01;11;VARI_MENS;0.1;M
2017-07;C01;12;VARI_MENS;-0.3;M
2017-07;04;00;VARI_MENS;-1.0;M
2017-07;04;01;VARI_MENS;0.2;M
2017-07;04;02;VARI_MENS;0.1;M
2017-07;04;03;VARI_MENS;-13.9;M
2017-07;04;04;VARI_MENS;0.1;M
2017-07;04;05;VARI_MENS;-2.3;M
2017-07;04;06;VARI_MENS;-0.1;M
2017-07;04;07;VARI_MENS;0.1;M
2017-07;04;08;VARI_MENS;-0.4;M
2017-07;04;09;VARI_MENS;1.5;M
2017-07;04;10;VARI_MENS;-0.7;M
2017-07;04;11;VARI_MENS;0.0;M
2017-07;04;12;VARI_MENS;-0.3;M
2017-07;11;00;VARI_MENS;-0.7;M
2017-07;11;01;VARI_MENS;0.1;M
2017-07;11;02;VARI_MENS;-0.1;M
2017-07;11;03;VARI_MENS;-12.2;M
2017-07;11;04;VARI_MENS;0.1;M
2017-07;11;05;VARI_MENS;-1.6;M
2017-07;11;06;VARI_MENS;0.1;M
2017-07;11;07;VARI_MENS;-0.1;M
2017-07;11;08;VARI_MENS;-0.5;M
2017-07;11;09;VARI_MENS;2.6;M
2017-07;11;10;VARI_MENS;0.0;M
2017-07;11;11;VARI_MENS;-0.1;M
2017-07;11;12;VARI_MENS;0.1;M
2017-07;14;00;VARI_MENS;-1.1;M
2017-07;14;01;VARI_MENS;-0.1;M
2017-07;14;02;VARI_MENS;-0.1;M
2017-07;14;03;VARI_MENS;-14.0;M
2017-07;14;04;VARI_MENS;0.0;M
2017-07;14;05;VARI_MENS;-0.7;M
2017-07;14;06;VARI_MENS;0.0;M
2017-07;14;07;VARI_MENS;-0.1;M
2017-07;14;08;VARI_MENS;-0.5;M
2017-07;14;09;VARI_MENS;2.0;M
2017-07;14;10;VARI_MENS;0.0;M
2017-07;14;11;VARI_MENS;0.0;M
2017-07;14;12;VARI_MENS;-1.3;M
2017-07;18;00;VARI_MENS;-1.0;M
2017-07;18;01;VARI_MENS;0.1;M
2017-07;18;02;VARI_MENS;0.1;M
2017-07;18;03;VARI_MENS;-14.7;M
2017-07;18;04;VARI_MENS;-0.1;M
2017-07;18;05;VARI_MENS;-1.5;M
2017-07;18;06;VARI_MENS;0.0;M
2017-07;18;07;VARI_MENS;-0.1;M
2017-07;18;08;VARI_MENS;-0.4;M
2017-07;18;09;VARI_MENS;2.6;M
2017-07;18;10;VARI_MENS;0.1;M
2017-07;18;11;VARI_MENS;0.1;M
2017-07;18;12;VARI_MENS;0.1;M
2017-07;21;00;VARI_MENS;-1.1;M
2017-07;21;01;VARI_MENS;-0.2;M
2017-07;21;02;VARI_MENS;0.2;M
2017-07;21;03;VARI_MENS;-15.0;M
2017-07;21;04;VARI_MENS;0.0;M
2017-07;21;05;VARI_MENS;-2.5;M
2017-07;21;06;VARI_MENS;0.0;M
2017-07;21;07;VARI_MENS;-0.1;M
2017-07;21;08;VARI_MENS;-0.4;M
2017-07;21;09;VARI_MENS;2.1;M
2017-07;21;10;VARI_MENS;-0.2;M
2017-07;21;11;VARI_MENS;0.2;M
2017-07;21;12;VARI_MENS;-0.7;M
2017-07;23;00;VARI_MENS;-1.2;M
2017-07;23;01;VARI_MENS;0.0;M
2017-07;23;02;VARI_MENS;0.0;M
2017-07;23;03;VARI_MENS;-15.8;M
2017-07;23;04;VARI_MENS;0.0;M
2017-07;23;05;VARI_MENS;-0.5;M
2017-07;23;06;VARI_MENS;1.1;M
2017-07;23;07;VARI_MENS;-0.1;M
2017-07;23;08;VARI_MENS;-0.4;M
2017-07;23;09;VARI_MENS;1.9;M
2017-07;23;10;VARI_MENS;0.0;M
2017-07;23;11;VARI_MENS;0.1;M
2017-07;23;12;VARI_MENS;-0.7;M
2017-07;29;00;VARI_MENS;-0.8;M
2017-07;29;01;VARI_MENS;0.0;M
2017-07;29;02;VARI_MENS;0.0;M
2017-07;29;03;VARI_MENS;-13.2;M
2017-07;29;04;VARI_MENS;0.0;M
2017-07;29;05;VARI_MENS;-1.2;M
2017-07;29;06;VARI_MENS;0.1;M
2017-07;29;07;VARI_MENS;-0.2;M
2017-07;29;08;VARI_MENS;-0.4;M
2017-07;29;09;VARI_MENS;2.4;M
2017-07;29;10;VARI_MENS;0.0;M
2017-07;29;11;VARI_MENS;0.2;M
2017-07;29;12;VARI_MENS;0.0;M
2017-07;41;00;VARI_MENS;-0.7;M
2017-07;41;01;VARI_MENS;-0.1;M
2017-07;41;02;VARI_MENS;-0.2;M
2017-07;41;03;VARI_MENS;-11.8;M
2017-07;41;04;VARI_MENS;-0.1;M
2017-07;41;05;VARI_MENS;-1.3;M
2017-07;41;06;VARI_MENS;0.2;M
2017-07;41;07;VARI_MENS;-0.1;M
2017-07;41;08;VARI_MENS;-0.5;M
2017-07;41;09;VARI_MENS;2.2;M
2017-07;41;10;VARI_MENS;0.0;M
2017-07;41;11;VARI_MENS;0.4;M
2017-07;41;12;VARI_MENS;-0.3;M
2017-08;108;00;VARI_MENS;0.2;M
2017-08;108;01;VARI_MENS;-0.1;M
2017-08;108;02;VARI_MENS;0.0;M
2017-08;108;03;VARI_MENS;-1.2;M
2017-08;108;04;VARI_MENS;0.1;M
2017-08;108;05;VARI_MENS;0.0;M
2017-08;108;06;VARI_MENS;-0.1;M
2017-08;108;07;VARI_MENS;0.8;M
2017-08;108;08;VARI_MENS;0.0;M
2017-08;108;09;VARI_MENS;1.1;M
2017-08;108;10;VARI_MENS;0.0;M
2017-08;108;11;VARI_MENS;0.4;M
2017-08;108;12;VARI_MENS;0.2;M
2017-08;C01;00;VARI_MENS;0.2;M
2017-08;C01;01;VARI_MENS;-0.3;M
2017-08;C01;02;VARI_MENS;-0.1;M
2017-08;C01;03;VARI_MENS;-1.3;M
2017-08;C01;04;VARI_MENS;0.3;M
2017-08;C01;05;VARI_MENS;0.0;M
2017-08;C01;06;VARI_MENS;0.1;M
2017-08;C01;07;VARI_MENS;0.9;M
2017-08;C01;08;VARI_MENS;0.0;M
2017-08;C01;09;VARI_MENS;1.0;M
2017-08;C01;10;VARI_MENS;0.0;M
2017-08;C01;11;VARI_MENS;0.7;M
2017-08;C01;12;VARI_MENS;0.2;M
2017-08;04;00;VARI_MENS;0.2;M
2017-08;04;01;VARI_MENS;-0.3;M
2017-08;04;02;VARI_MENS;-0.2;M
2017-08;04;03;VARI_MENS;-1.0;M
2017-08;04;04;VARI_MENS;0.2;M
2017-08;04;05;VARI_MENS;0.1;M
2017-08;04;06;VARI_MENS;0.1;M
2017-08;04;07;VARI_MENS;0.9;M
2017-08;04;08;VARI_MENS;0.0;M
2017-08;04;09;VARI_MENS;0.6;M
2017-08;04;10;VARI_MENS;0.0;M
2017-08;04;11;VARI_MENS;0.7;M
2017-08;04;12;VARI_MENS;0.0;M
2017-08;11;00;VARI_MENS;0.3;M
2017-08;11;01;VARI_MENS;-0.3;M
2017-08;11;02;VARI_MENS;0.1;M
2017-08;11;03;VARI_MENS;-1.3;M
2017-08;11;04;VARI_MENS;0.3;M
2017-08;11;05;VARI_MENS;0.7;M
2017-08;11;06;VARI_MENS;-0.1;M
2017-08;11;07;VARI_MENS;0.9;M
2017-08;11;08;VARI_MENS;0.0;M
2017-08;11;09;VARI_MENS;1.3;M
2017-08;11;10;VARI_MENS;0.0;M
2017-08;11;11;VARI_MENS;0.9;M
2017-08;11;12;VARI_MENS;0.2;M
2017-08;14;00;VARI_MENS;0.1;M
2017-08;14;01;VARI_MENS;-0.3;M
2017-08;14;02;VARI_MENS;0.1;M
2017-08;14;03;VARI_MENS;-2.0;M
2017-08;14;04;VARI_MENS;0.3;M
2017-08;14;05;VARI_MENS;0.3;M
2017-08;14;06;VARI_MENS;0.0;M
2017-08;14;07;VARI_MENS;0.8;M
2017-08;14;08;VARI_MENS;0.0;M
2017-08;14;09;VARI_MENS;0.9;M
2017-08;14;10;VARI_MENS;0.0;M
2017-08;14;11;VARI_MENS;0.6;M
2017-08;14;12;VARI_MENS;0.3;M
2017-08;18;00;VARI_MENS;0.3;M
2017-08;18;01;VARI_MENS;-0.3;M
2017-08;18;02;VARI_MENS;0.1;M
2017-08;18;03;VARI_MENS;-0.8;M
2017-08;18;04;VARI_MENS;0.3;M
2017-08;18;05;VARI_MENS;-0.1;M
2017-08;18;06;VARI_MENS;0.2;M
2017-08;18;07;VARI_MENS;0.8;M
2017-08;18;08;VARI_MENS;0.0;M
2017-08;18;09;VARI_MENS;1.1;M
2017-08;18;10;VARI_MENS;0.4;M
2017-08;18;11;VARI_MENS;0.9;M
2017-08;18;12;VARI_MENS;0.2;M
2017-08;21;00;VARI_MENS;0.2;M
2017-08;21;01;VARI_MENS;-0.2;M
2017-08;21;02;VARI_MENS;-0.2;M
2017-08;21;03;VARI_MENS;-1.7;M
2017-08;21;04;VARI_MENS;0.3;M
