TEMPORAL;TERRITORIO;IPC_RUBRICAS;INDICATOR;OBS_VALUE;FREQ
2021-06;C01;45;INDICE;103.546;M
2021-06;C01;46;INDICE;99.103;M
2021-06;C01;47;INDICE;100.347;M
2021-06;C01;48;INDICE;86.943;M
2021-06;C01;49;INDICE;109.426;M
2021-06;C01;50;INDICE;104.028;M
2021-06;C01;51;INDICE;108.627;M
2021-06;C01;52;INDICE;108.952;M
2021-06;C01;53;INDICE;104.459;M
2021-06;C01;54;INDICE;104.053;M
2021-06;C01;55;INDICE;96.0;M
2021-06;C01;56;INDICE;107.201;M
2021-06;C01;57;INDICE;106.851;M
2021-07;108;01;INDICE;102.13;M
2021-07;108;02;INDICE;103.785;M
2021-07;108;03;INDICE;105.534;M
2021-07;108;04;INDICE;115.337;M
2021-07;108;05;INDICE;111.239;M
2021-07;108;06;INDICE;109.166;M
2021-07;108;07;INDICE;108.539;M
2021-07;108;08;INDICE;111.867;M
2021-07;108;09;INDICE;110.453;M
2021-07;108;10;INDICE;109.116;M
2021-07;108;11;INDICE;98.543;M
2021-07;108;12;INDICE;103.356;M
2021-07;108;13;INDICE;100.886;M
2021-07;108;14;INDICE;119.906;M
2021-07;108;15;INDICE;98.46;M
2021-07;108;16;INDICE;112.429;M
2021-07;108;17;INDICE;104.96;M
2021-07;108;18;INDICE;110.22;M
2021-07;108;19;INDICE;102.198;M
2021-07;108;20;INDICE;104.865;M
2021-07;108;21;INDICE;102.314;M
2021-07;108;22;INDICE;115.712;M
2021-07;108;23;INDICE;106.178;M
2021-07;108;24;INDICE;103.908;M
2021-07;108;25;INDICE;94.183;M
2021-07;108;26;INDICE;96.708;M
2021-07;108;27;INDICE;95.072;M
2021-07;108;28;INDICE;99.315;M
2021-07;108;29;INDICE;98.033;M
2021-07;108;30;INDICE;98.106;M
2021-07;108;31;INDICE;92.289;M
2021-07;108;32;INDICE;108.727;M
2021-07;108;33;INDICE;105.066;M
2021-07;108;34;INDICE;115.407;M
2021-07;108;35;INDICE;104.588;M
2021-07;108;36;INDICE;103.779;M
2021-07;108;37;INDICE;95.986;M
2021-07;108;38;INDICE;97.034;M
2021-07;108;39;INDICE;100.059;M
2021-07;108;40;INDICE;99.768;M
2021-07;108;41;INDICE;109.71;M
2021-07;108;42;INDICE;108.756;M
2021-07;108;43;INDICE;100.533;M
2021-07;108;44;INDICE;114.499;M
2021-07;108;45;INDICE;102.471;M
2021-07;108;46;INDICE;95.141;M
2021-07;108;47;INDICE;100.092;M
2021-07;108;48;INDICE;88.987;M
2021-07;108;49;INDICE;110.296;M
2021-07;108;50;INDICE;102.998;M
2021-07;108;51;INDICE;106.361;M
2021-07;108;52;INDICE;108.269;M
2021-07;108;53;INDICE;99.313;M
2021-07;108;54;INDICE;106.184;M
2021-07;108;55;INDICE;97.148;M
2021-07;108;56;INDICE;108.006;M
2021-07;108;57;INDICE;107.265;M
2021-07;C01;01;INDICE;102.512;M
2021-07;C01;02;INDICE;101.78;M
2021-07;C01;03;INDICE;105.368;M
2021-07;C01;04;INDICE;112.675;M
2021-07;C01;05;INDICE;110.263;M
2021-07;C01;06;INDICE;111.76;M
2021-07;C01;07;INDICE;106.116;M
2021-07;C01;08;INDICE;112.163;M
2021-07;C01;09;INDICE;109.829;M
2021-07;C01;10;INDICE;105.736;M
2021-07;C01;11;INDICE;97.978;M
2021-07;C01;12;INDICE;103.136;M
2021-07;C01;13;INDICE;97.896;M
2021-07;C01;14;INDICE;121.011;M
2021-07;C01;15;INDICE;98.001;M
2021-07;C01;16;INDICE;111.887;M
2021-07;C01;17;INDICE;104.527;M
2021-07;C01;18;INDICE;108.495;M
2021-07;C01;19;INDICE;101.672;M
2021-07;C01;20;INDICE;106.329;M
2021-07;C01;21;INDICE;101.664;M
2021-07;C01;22;INDICE;112.283;M
2021-07;C01;23;INDICE;103.873;M
2021-07;C01;24;INDICE;103.131;M
2021-07;C01;25;INDICE;93.168;M
2021-07;C01;26;INDICE;96.614;M
2021-07;C01;27;INDICE;94.083;M
2021-07;C01;28;INDICE;98.559;M
2021-07;C01;29;INDICE;98.638;M
2021-07;C01;30;INDICE;97.11;M
2021-07;C01;31;INDICE;90.722;M
2021-07;C01;32;INDICE;106.7;M
2021-07;C01;33;INDICE;104.372;M
2021-07;C01;34;INDICE;116.971;M
2021-07;C01;35;INDICE;104.511;M
2021-07;C01;36;INDICE;103.628;M
2021-07;C01;37;INDICE;94.097;M
2021-07;C01;38;INDICE;97.176;M
2021-07;C01;39;INDICE;100.146;M
2021-07;C01;40;INDICE;98.323;M
2021-07;C01;41;INDICE;107.899;M
2021-07;C01;42;INDICE;109.233;M
2021-07;C01;43;INDICE;100.263;M
2021-07;C01;44;INDICE;113.788;M
2021-07;C01;45;INDICE;103.546;M
2021-07;C01;46;INDICE;99.57;M
2021-07;C01;47;INDICE;100.225;M
2021-07;C01;48;INDICE;86.539;M
2021-07;C01;49;INDICE;109.891;M
2021-07;C01;50;INDICE;104.168;M
2021-07;C01;51;INDICE;108.627;M
2021-07;C01;52;INDICE;108.952;M
2021-07;C01;53;INDICE;104.459;M
2021-07;C01;54;INDICE;103.957;M
2021-07;C01;55;INDICE;95.31;M
2021-07;C01;56;INDICE;107.888;M
2021-07;C01;57;INDICE;106.563;M
2021-08;108;01;INDICE;102.395;M
2021-08;108;02;INDICE;103.938;M
2021-08;108;03;INDICE;105.544;M
2021-08;108;04;INDICE;116.888;M
2021-08;108;05;INDICE;110.89;M
2021-08;108;06;INDICE;108.863;M
2021-08;108;07;INDICE;108.718;M
2021-08;108;08;INDICE;111.611;M
2021-08;108;09;INDICE;111.031;M
2021-08;108;10;INDICE;109.695;M
2021-08;108;11;INDICE;98.612;M
2021-08;108;12;INDICE;103.41;M
2021-08;108;13;INDICE;102.596;M
2021-08;108;14;INDICE;120.696;M
2021-08;108;15;INDICE;98.407;M
2021-08;108;16;INDICE;113.845;M
2021-08;108;17;INDICE;105.474;M
2021-08;108;18;INDICE;108.586;M
2021-08;108;19;INDICE;101.75;M
2021-08;108;20;INDICE;104.349;M
2021-08;108;21;INDICE;102.909;M
2021-08;108;22;INDICE;115.783;M
2021-08;108;23;INDICE;106.358;M
2021-08;108;24;INDICE;103.915;M
2021-08;108;25;INDICE;92.995;M
2021-08;108;26;INDICE;95.721;M
2021-08;108;27;INDICE;93.97;M
2021-08;108;28;INDICE;98.446;M
2021-08;108;29;INDICE;96.756;M
2021-08;108;30;INDICE;97.027;M
2021-08;108;31;INDICE;91.089;M
2021-08;108;32;INDICE;108.831;M
2021-08;108;33;INDICE;105.093;M
2021-08;108;34;INDICE;120.287;M
2021-08;108;35;INDICE;104.612;M
2021-08;108;36;INDICE;103.735;M
2021-08;108;37;INDICE;95.783;M
2021-08;108;38;INDICE;97.035;M
2021-08;108;39;INDICE;100.02;M
2021-08;108;40;INDICE;99.669;M
2021-08;108;41;INDICE;109.761;M
2021-08;108;42;INDICE;108.792;M
2021-08;108;43;INDICE;100.48;M
2021-08;108;44;INDICE;114.747;M
2021-08;108;45;INDICE;102.471;M
2021-08;108;46;INDICE;96.14;M
2021-08;108;47;INDICE;100.138;M
2021-08;108;48;INDICE;89.384;M
2021-08;108;49;INDICE;110.274;M
2021-08;108;50;INDICE;103.049;M
2021-08;108;51;INDICE;106.361;M
2021-08;108;52;INDICE;108.269;M
2021-08;108;53;INDICE;99.313;M
2021-08;108;54;INDICE;106.098;M
2021-08;108;55;INDICE;97.484;M
2021-08;108;56;INDICE;108.804;M
2021-08;108;57;INDICE;107.224;M
2021-08;C01;01;INDICE;102.414;M
2021-08;C01;02;INDICE;101.502;M
2021-08;C01;03;INDICE;105.714;M
2021-08;C01;04;INDICE;114.532;M
2021-08;C01;05;INDICE;109.572;M
2021-08;C01;06;INDICE;111.019;M
2021-08;C01;07;INDICE;106.3;M
2021-08;C01;08;INDICE;112.514;M
2021-08;C01;09;INDICE;110.22;M
2021-08;C01;10;INDICE;106.053;M
2021-08;C01;11;INDICE;97.827;M
2021-08;C01;12;INDICE;103.238;M
2021-08;C01;13;INDICE;100.296;M
2021-08;C01;14;INDICE;122.797;M
2021-08;C01;15;INDICE;98.625;M
2021-08;C01;16;INDICE;115.04;M
2021-08;C01;17;INDICE;104.852;M
2021-08;C01;18;INDICE;107.587;M
2021-08;C01;19;INDICE;101.703;M
2021-08;C01;20;INDICE;105.189;M
2021-08;C01;21;INDICE;102.628;M
2021-08;C01;22;INDICE;112.819;M
2021-08;C01;23;INDICE;103.429;M
2021-08;C01;24;INDICE;103.137;M
2021-08;C01;25;INDICE;91.495;M
2021-08;C01;26;INDICE;95.504;M
2021-08;C01;27;INDICE;92.706;M
2021-08;C01;28;INDICE;97.884;M
2021-08;C01;29;INDICE;97.257;M
2021-08;C01;30;INDICE;95.699;M
2021-08;C01;31;INDICE;89.852;M
2021-08;C01;32;INDICE;106.855;M
2021-08;C01;33;INDICE;104.417;M
2021-08;C01;34;INDICE;123.158;M
2021-08;C01;35;INDICE;104.555;M
2021-08;C01;36;INDICE;103.481;M
2021-08;C01;37;INDICE;93.979;M
2021-08;C01;38;INDICE;97.247;M
2021-08;C01;39;INDICE;100.273;M
2021-08;C01;40;INDICE;98.09;M
2021-08;C01;41;INDICE;107.961;M
2021-08;C01;42;INDICE;109.44;M
2021-08;C01;43;INDICE;100.167;M
2021-08;C01;44;INDICE;114.049;M
2021-08;C01;45;INDICE;103.546;M
2021-08;C01;46;INDICE;100.453;M
2021-08;C01;47;INDICE;100.27;M
2021-08;C01;48;INDICE;87.208;M
2021-08;C01;49;INDICE;109.855;M
2021-08;C01;50;INDICE;104.295;M
2021-08;C01;51;INDICE;108.627;M
2021-08;C01;52;INDICE;108.952;M
2021-08;C01;53;INDICE;104.459;M
2021-08;C01;54;INDICE;103.649;M
2021-08;C01;55;INDICE;95.578;M
2021-08;C01;56;INDICE;108.738;M
2021-08;C01;57;INDICE;106.644;M
2021-09;108;01;INDICE;102.216;M
2021-09;108;02;INDICE;104.362;M
2021-09;108;03;INDICE;105.916;M
2021-09;108;04;INDICE;118.335;M
2021-09;108;05;INDICE;110.993;M
2021-09;108;06;INDICE;108.724;M
2021-09;108;07;INDICE;108.936;M
2021-09;108;08;INDICE;110.148;M
2021-09;108;09;INDICE;110.944;M
2021-09;108;10;INDICE;109.765;M
2021-09;108;11;INDICE;100.182;M
2021-09;108;12;INDICE;103.284;M
2021-09;108;13;INDICE;102.495;M
2021-09;108;14;INDICE;118.934;M
2021-09;108;15;INDICE;98.557;M
2021-09;108;16;INDICE;115.318;M
2021-09;108;17;INDICE;105.236;M
2021-09;108;18;INDICE;108.21;M
2021-09;108;19;INDICE;102.057;M
2021-09;108;20;INDICE;104.177;M
2021-09;108;21;INDICE;102.578;M
2021-09;108;22;INDICE;115.93;M
2021-09;108;23;INDICE;106.447;M
2021-09;108;24;INDICE;104.735;M
2021-09;108;25;INDICE;101.083;M
2021-09;108;26;INDICE;99.523;M
2021-09;108;27;INDICE;98.066;M
2021-09;108;28;INDICE;105.925;M
2021-09;108;29;INDICE;101.499;M
2021-09;108;30;INDICE;99.917;M
2021-09;108;31;INDICE;97.259;M
2021-09;108;32;INDICE;109.075;M
2021-09;108;33;INDICE;105.143;M
2021-09;108;34;INDICE;128.251;M
2021-09;108;35;INDICE;104.678;M
2021-09;108;36;INDICE;104.354;M
2021-09;108;37;INDICE;96.61;M
2021-09;108;38;INDICE;97.285;M
2021-09;108;39;INDICE;100.243;M
2021-09;108;40;INDICE;99.848;M
2021-09;108;41;INDICE;109.751;M
2021-09;108;42;INDICE;108.935;M
2021-09;108;43;INDICE;100.496;M
2021-09;108;44;INDICE;115.351;M
2021-09;108;45;INDICE;102.536;M
2021-09;108;46;INDICE;94.723;M
2021-09;108;47;INDICE;100.246;M
2021-09;108;48;INDICE;89.786;M
2021-09;108;49;INDICE;110.378;M
2021-09;108;50;INDICE;103.128;M
2021-09;108;51;INDICE;107.403;M
2021-09;108;52;INDICE;110.297;M
2021-09;108;53;INDICE;99.313;M
2021-09;108;54;INDICE;105.948;M
2021-09;108;55;INDICE;97.547;M
2021-09;108;56;INDICE;108.05;M
2021-09;108;57;INDICE;107.46;M
2021-09;C01;01;INDICE;102.376;M
2021-09;C01;02;INDICE;102.047;M
2021-09;C01;03;INDICE;105.569;M
2021-09;C01;04;INDICE;115.289;M
2021-09;C01;05;INDICE;109.817;M
2021-09;C01;06;INDICE;110.078;M
2021-09;C01;07;INDICE;106.711;M
2021-09;C01;08;INDICE;111.828;M
2021-09;C01;09;INDICE;109.664;M
2021-09;C01;10;INDICE;105.449;M
2021-09;C01;11;INDICE;100.435;M
2021-09;C01;12;INDICE;103.273;M
2021-09;C01;13;INDICE;100.348;M
2021-09;C01;14;INDICE;121.004;M
2021-09;C01;15;INDICE;98.136;M
2021-09;C01;16;INDICE;116.368;M
2021-09;C01;17;INDICE;104.916;M
2021-09;C01;18;INDICE;107.728;M
2021-09;C01;19;INDICE;102.071;M
2021-09;C01;20;INDICE;104.915;M
2021-09;C01;21;INDICE;102.359;M
2021-09;C01;22;INDICE;113.227;M
2021-09;C01;23;INDICE;103.837;M
2021-09;C01;24;INDICE;103.956;M
2021-09;C01;25;INDICE;101.705;M
2021-09;C01;26;INDICE;99.441;M
2021-09;C01;27;INDICE;97.25;M
2021-09;C01;28;INDICE;108.219;M
2021-09;C01;29;INDICE;101.727;M
2021-09;C01;30;INDICE;99.03;M
2021-09;C01;31;INDICE;96.794;M
2021-09;C01;32;INDICE;106.962;M
2021-09;C01;33;INDICE;104.414;M
2021-09;C01;34;INDICE;132.297;M
2021-09;C01;35;INDICE;104.615;M
2021-09;C01;36;INDICE;103.978;M
2021-09;C01;37;INDICE;95.028;M
2021-09;C01;38;INDICE;97.256;M
2021-09;C01;39;INDICE;100.264;M
2021-09;C01;40;INDICE;98.345;M
2021-09;C01;41;INDICE;107.84;M
2021-09;C01;42;INDICE;109.506;M
2021-09;C01;43;INDICE;100.32;M
2021-09;C01;44;INDICE;114.747;M
2021-09;C01;45;INDICE;103.584;M
2021-09;C01;46;INDICE;99.237;M
2021-09;C01;47;INDICE;100.375;M
2021-09;C01;48;INDICE;87.754;M
2021-09;C01;49;INDICE;109.949;M
2021-09;C01;50;INDICE;104.707;M
2021-09;C01;51;INDICE;110.159;M
2021-09;C01;52;INDICE;110.634;M
2021-09;C01;53;INDICE;104.459;M
2021-09;C01;54;INDICE;103.589;M
2021-09;C01;55;INDICE;95.546;M
2021-09;C01;56;INDICE;108.118;M
2021-09;C01;57;INDICE;106.882;M
2021-10;108;01;INDICE;103.245;M
2021-10;108;02;INDICE;104.944;M
2021-10;108;03;INDICE;107.081;M
2021-10;108;04;INDICE;121.543;M
2021-10;108;05;INDICE;110.992;M
2021-10;108;06;INDICE;109.012;M
2021-10;108;07;INDICE;109.13;M
2021-10;108;08;INDICE;110.492;M
2021-10;108;09;INDICE;111.279;M
2021-10;108;10;INDICE;110.23;M
2021-10;108;11;INDICE;102.039;M
2021-10;108;12;INDICE;103.325;M
2021-10;108;13;INDICE;103.139;M
2021-10;108;14;INDICE;130.218;M
2021-10;108;15;INDICE;98.691;M
2021-10;108;16;INDICE;117.105;M
2021-10;108;17;INDICE;105.454;M
2021-10;108;18;INDICE;107.896;M
2021-10;108;19;INDICE;102.741;M
2021-10;108;20;INDICE;104.811;M
2021-10;108;21;INDICE;102.857;M
2021-10;108;22;INDICE;116.094;M
2021-10;108;23;INDICE;106.271;M
2021-10;108;24;INDICE;106.111;M
2021-10;108;25;INDICE;113.446;M
2021-10;108;26;INDICE;113.036;M
2021-10;108;27;INDICE;108.749;M
2021-10;108;28;INDICE;115.085;M
2021-10;108;29;INDICE;107.415;M
2021-10;108;30;INDICE;107.304;M
2021-10;108;31;INDICE;105.9;M
2021-10;108;32;INDICE;109.257;M
2021-10;108;33;INDICE;105.183;M
2021-10;108;34;INDICE;137.518;M
2021-10;108;35;INDICE;104.766;M
2021-10;108;36;INDICE;105.41;M
2021-10;108;37;INDICE;98.193;M
2021-10;108;38;INDICE;97.676;M
2021-10;108;39;INDICE;100.893;M
2021-10;108;40;INDICE;100.208;M
2021-10;108;41;INDICE;109.951;M
2021-10;108;42;INDICE;109.076;M
2021-10;108;43;INDICE;100.389;M
2021-10;108;44;INDICE;117.682;M
2021-10;108;45;INDICE;102.56;M
2021-10;108;46;INDICE;94.532;M
2021-10;108;47;INDICE;99.518;M
2021-10;108;48;INDICE;90.204;M
2021-10;108;49;INDICE;110.687;M
2021-10;108;50;INDICE;103.178;M
2021-10;108;51;INDICE;107.493;M
2021-10;108;52;INDICE;110.449;M
2021-10;108;53;INDICE;100.1;M
2021-10;108;54;INDICE;106.043;M
2021-10;108;55;INDICE;97.816;M
2021-10;108;56;INDICE;108.117;M
2021-10;108;57;INDICE;107.687;M
2021-10;C01;01;INDICE;103.482;M
2021-10;C01;02;INDICE;102.652;M
2021-10;C01;03;INDICE;107.02;M
2021-10;C01;04;INDICE;118.851;M
2021-10;C01;05;INDICE;110.212;M
2021-10;C01;06;INDICE;110.754;M
2021-10;C01;07;INDICE;106.74;M
2021-10;C01;08;INDICE;111.314;M
2021-10;C01;09;INDICE;110.584;M
2021-10;C01;10;INDICE;105.893;M
2021-10;C01;11;INDICE;101.92;M
2021-10;C01;12;INDICE;103.328;M
2021-10;C01;13;INDICE;101.096;M
2021-10;C01;14;INDICE;136.299;M
2021-10;C01;15;INDICE;97.737;M
2021-10;C01;16;INDICE;120.015;M
2021-10;C01;17;INDICE;104.982;M
2021-10;C01;18;INDICE;107.42;M
2021-10;C01;19;INDICE;102.187;M
2021-10;C01;20;INDICE;105.637;M
2021-10;C01;21;INDICE;103.169;M
2021-10;C01;22;INDICE;112.711;M
2021-10;C01;23;INDICE;104.314;M
2021-10;C01;24;INDICE;105.379;M
2021-10;C01;25;INDICE;114.043;M
2021-10;C01;26;INDICE;112.925;M
2021-10;C01;27;INDICE;107.037;M
2021-10;C01;28;INDICE;119.17;M
2021-10;C01;29;INDICE;106.516;M
2021-10;C01;30;INDICE;106.21;M
2021-10;C01;31;INDICE;106.079;M
2021-10;C01;32;INDICE;107.111;M
2021-10;C01;33;INDICE;104.461;M
2021-10;C01;34;INDICE;142.204;M
2021-10;C01;35;INDICE;104.659;M
2021-10;C01;36;INDICE;104.887;M
2021-10;C01;37;INDICE;95.609;M
2021-10;C01;38;INDICE;97.591;M
2021-10;C01;39;INDICE;100.632;M
2021-10;C01;40;INDICE;98.471;M
2021-10;C01;41;INDICE;108.261;M
2021-10;C01;42;INDICE;109.717;M
2021-10;C01;43;INDICE;100.466;M
2021-10;C01;44;INDICE;117.13;M
2021-10;C01;45;INDICE;103.601;M
2021-10;C01;46;INDICE;99.032;M
2021-10;C01;47;INDICE;99.648;M
2021-10;C01;48;INDICE;87.754;M
2021-10;C01;49;INDICE;110.237;M
2021-10;C01;50;INDICE;104.719;M
2021-10;C01;51;INDICE;110.557;M
2021-10;C01;52;INDICE;110.974;M
2021-10;C01;53;INDICE;105.405;M
2021-10;C01;54;INDICE;103.654;M
2021-10;C01;55;INDICE;96.184;M
2021-10;C01;56;INDICE;108.118;M
2021-10;C01;57;INDICE;107.22;M
2021-11;108;01;INDICE;103.723;M
2021-11;108;02;INDICE;105.697;M
2021-11;108;03;INDICE;109.55;M
2021-11;108;04;INDICE;129.936;M
2021-11;108;05;INDICE;110.662;M
2021-11;108;06;INDICE;110.621;M
2021-11;108;07;INDICE;109.596;M
2021-11;108;08;INDICE;113.215;M
2021-11;108;09;INDICE;111.538;M
2021-11;108;10;INDICE;111.21;M
2021-11;108;11;INDICE;102.748;M
2021-11;108;12;INDICE;104.295;M
2021-11;108;13;INDICE;103.379;M
2021-11;108;14;INDICE;128.255;M
2021-11;108;15;INDICE;99.587;M
2021-11;108;16;INDICE;117.818;M
2021-11;108;17;INDICE;106.276;M
2021-11;108;18;INDICE;108.685;M
2021-11;108;19;INDICE;104.59;M
2021-11;108;20;INDICE;105.331;M
2021-11;108;21;INDICE;102.845;M
2021-11;108;22;INDICE;116.415;M
2021-11;108;23;INDICE;106.328;M
2021-11;108;24;INDICE;106.169;M
2021-11;108;25;INDICE;118.845;M
2021-11;108;26;INDICE;119.751;M
2021-11;108;27;INDICE;111.902;M
2021-11;108;28;INDICE;118.295;M
2021-11;108;29;INDICE;110.612;M
2021-11;108;30;INDICE;112.958;M
2021-11;108;31;INDICE;109.726;M
2021-11;108;32;INDICE;109.395;M
2021-11;108;33;INDICE;105.251;M
2021-11;108;34;INDICE;132.54;M
2021-11;108;35;INDICE;104.921;M
2021-11;108;36;INDICE;106.571;M
2021-11;108;37;INDICE;99.794;M
2021-11;108;38;INDICE;98.137;M
2021-11;108;39;INDICE;101.262;M
2021-11;108;40;INDICE;100.265;M
2021-11;108;41;INDICE;110.118;M
2021-11;108;42;INDICE;109.187;M
2021-11;108;43;INDICE;100.502;M
2021-11;108;44;INDICE;118.874;M
2021-11;108;45;INDICE;102.55;M
2021-11;108;46;INDICE;94.066;M
2021-11;108;47;INDICE;99.559;M
2021-11;108;48;INDICE;90.389;M
2021-11;108;49;INDICE;110.693;M
2021-11;108;50;INDICE;103.22;M
2021-11;108;51;INDICE;107.643;M
2021-11;108;52;INDICE;110.418;M
2021-11;108;53;INDICE;100.1;M
2021-11;108;54;INDICE;106.205;M
2021-11;108;55;INDICE;98.203;M
2021-11;108;56;INDICE;108.017;M
2021-11;108;57;INDICE;108.254;M
2021-11;C01;01;INDICE;103.495;M
2021-11;C01;02;INDICE;103.541;M
2021-11;C01;03;INDICE;109.932;M
2021-11;C01;04;INDICE;125.975;M
2021-11;C01;05;INDICE;110.303;M
2021-11;C01;06;INDICE;112.972;M
2021-11;C01;07;INDICE;107.148;M
2021-11;C01;08;INDICE;113.617;M
2021-11;C01;09;INDICE;111.189;M
2021-11;C01;10;INDICE;107.289;M
2021-11;C01;11;INDICE;102.222;M
2021-11;C01;12;INDICE;103.981;M
2021-11;C01;13;INDICE;101.373;M
2021-11;C01;14;INDICE;134.012;M
2021-11;C01;15;INDICE;99.707;M
2021-11;C01;16;INDICE;117.416;M
2021-11;C01;17;INDICE;105.784;M
2021-11;C01;18;INDICE;108.619;M
2021-11;C01;19;INDICE;103.826;M
2021-11;C01;20;INDICE;106.096;M
2021-11;C01;21;INDICE;102.779;M
2021-11;C01;22;INDICE;113.249;M
2021-11;C01;23;INDICE;104.215;M
2021-11;C01;24;INDICE;105.43;M
2021-11;C01;25;INDICE;118.782;M
2021-11;C01;26;INDICE;120.719;M
2021-11;C01;27;INDICE;109.46;M
2021-11;C01;28;INDICE;121.952;M
2021-11;C01;29;INDICE;109.274;M
2021-11;C01;30;INDICE;111.728;M
2021-11;C01;31;INDICE;109.594;M
2021-11;C01;32;INDICE;107.29;M
2021-11;C01;33;INDICE;104.519;M
2021-11;C01;34;INDICE;136.109;M
2021-11;C01;35;INDICE;104.713;M
2021-11;C01;36;INDICE;105.885;M
2021-11;C01;37;INDICE;96.925;M
2021-11;C01;38;INDICE;97.591;M
2021-11;C01;39;INDICE;101.608;M
2021-11;C01;40;INDICE;98.52;M
2021-11;C01;41;INDICE;108.413;M
2021-11;C01;42;INDICE;109.585;M
2021-11;C01;43;INDICE;100.431;M
2021-11;C01;44;INDICE;118.319;M
2021-11;C01;45;INDICE;103.601;M
2021-11;C01;46;INDICE;98.784;M
2021-11;C01;47;INDICE;99.688;M
2021-11;C01;48;INDICE;88.016;M
2021-11;C01;49;INDICE;110.229;M
2021-11;C01;50;INDICE;105.063;M
2021-11;C01;51;INDICE;110.557;M
2021-11;C01;52;INDICE;110.974;M
2021-11;C01;53;INDICE;105.405;M
2021-11;C01;54;INDICE;103.947;M
2021-11;C01;55;INDICE;96.309;M
2021-11;C01;56;INDICE;107.753;M
2021-11;C01;57;INDICE;107.865;M
2021-12;108;01;INDICE;106.656;M
2021-12;108;02;INDICE;106.923;M
2021-12;108;03;INDICE;111.605;M
2021-12;108;04;INDICE;139.619;M
2021-12;108;05;INDICE;110.803;M
2021-12;108;06;INDICE;112.793;M
2021-12;108;07;INDICE;110.01;M
2021-12;108;08;INDICE;119.951;M
2021-12;108;09;INDICE;112.755;M
2021-12;108;10;INDICE;112.028;M
2021-12;108;11;INDICE;103.724;M
2021-12;108;12;INDICE;105.835;M
2021-12;108;13;INDICE;104.614;M
2021-12;108;14;INDICE;124.843;M
2021-12;108;15;INDICE;99.418;M
2021-12;108;16;INDICE;123.027;M
2021-12;108;17;INDICE;107.598;M
2021-12;108;18;INDICE;110.297;M
2021-12;108;19;INDICE;105.478;M
2021-12;108;20;INDICE;106.407;M
2021-12;108;21;INDICE;103.155;M
2021-12;108;22;INDICE;116.705;M
2021-12;108;23;INDICE;106.083;M
2021-12;108;24;INDICE;106.184;M
2021-12;108;25;INDICE;115.55;M
2021-12;108;26;INDICE;116.548;M
2021-12;108;27;INDICE;110.827;M
2021-12;108;28;INDICE;115.645;M
2021-12;108;29;INDICE;109.32;M
2021-12;108;30;INDICE;112.156;M
2021-12;108;31;INDICE;107.707;M
2021-12;108;32;INDICE;109.72;M
2021-12;108;33;INDICE;105.32;M
2021-12;108;34;INDICE;148.111;M
2021-12;108;35;INDICE;105.064;M
2021-12;108;36;INDICE;107.296;M
2021-12;108;37;INDICE;100.854;M
2021-12;108;38;INDICE;98.574;M
2021-12;108;39;INDICE;101.626;M
2021-12;108;40;INDICE;100.821;M
2021-12;108;41;INDICE;110.247;M
2021-12;108;42;INDICE;109.336;M
2021-12;108;43;INDICE;100.733;M
2021-12;108;44;INDICE;117.717;M
2021-12;108;45;INDICE;102.55;M
2021-12;108;46;INDICE;95.166;M
2021-12;108;47;INDICE;99.48;M
2021-12;108;48;INDICE;90.287;M
2021-12;108;49;INDICE;111.495;M
2021-12;108;50;INDICE;103.332;M
2021-12;108;51;INDICE;107.643;M
2021-12;108;52;INDICE;110.42;M
2021-12;108;53;INDICE;100.1;M
2021-12;108;54;INDICE;106.739;M
2021-12;108;55;INDICE;98.469;M
2021-12;108;56;INDICE;109.161;M
2021-12;108;57;INDICE;108.447;M
2021-12;C01;01;INDICE;106.328;M
2021-12;C01;02;INDICE;104.624;M
2021-12;C01;03;INDICE;112.755;M
2021-12;C01;04;INDICE;137.844;M
2021-12;C01;05;INDICE;111.005;M
2021-12;C01;06;INDICE;114.707;M
2021-12;C01;07;INDICE;107.506;M
2021-12;C01;08;INDICE;118.122;M
2021-12;C01;09;INDICE;112.609;M
2021-12;C01;10;INDICE;107.596;M
2021-12;C01;11;INDICE;103.209;M
2021-12;C01;12;INDICE;105.433;M
2021-12;C01;13;INDICE;102.302;M
2021-12;C01;14;INDICE;129.024;M
2021-12;C01;15;INDICE;98.422;M
2021-12;C01;16;INDICE;124.308;M
2021-12;C01;17;INDICE;106.385;M
2021-12;C01;18;INDICE;111.394;M
2021-12;C01;19;INDICE;105.46;M
2021-12;C01;20;INDICE;107.77;M
2021-12;C01;21;INDICE;103.144;M
2021-12;C01;22;INDICE;114.333;M
2021-12;C01;23;INDICE;103.823;M
2021-12;C01;24;INDICE;105.441;M
2021-12;C01;25;INDICE;115.848;M
2021-12;C01;26;INDICE;117.755;M
2021-12;C01;27;INDICE;108.303;M
2021-12;C01;28;INDICE;119.394;M
2021-12;C01;29;INDICE;107.109;M
2021-12;C01;30;INDICE;110.83;M
2021-12;C01;31;INDICE;106.314;M
2021-12;C01;32;INDICE;108.064;M
2021-12;C01;33;INDICE;104.65;M
2021-12;C01;34;INDICE;154.68;M
2021-12;C01;35;INDICE;105.004;M
2021-12;C01;36;INDICE;106.769;M
2021-12;C01;37;INDICE;97.62;M
2021-12;C01;38;INDICE;98.147;M
2021-12;C01;39;INDICE;101.941;M
2021-12;C01;40;INDICE;99.113;M
